Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
ARG,03/07/2022,Velez Sarsfield,Estudiantes L.P.,1,1,,,D,2.41,2.89,3.16,2.61,3.11,3.66
ARG,03/07/2022,Godoy Cruz,Independiente,3,3,,,D,2.04,3.26,3.58,2.35,3.57,4.0
ARG,03/07/2022,Arsenal Sarandi,Lanus,2,2,,,D,3.06,3.19,2.3,3.35,3.38,2.42
ARG,05/07/2022,Barracas Central,Godoy Cruz,3,1,,,H,4.72,3.65,1.71,5.49,3.92,1.75
ARG,05/07/2022,Aldosivi,Arsenal Sarandi,1,2,,,A,2.31,3.21,3.05,2.54,3.4,3.3
ARG,05/07/2022,Independiente,Huracan,3,0,,,H,2.43,2.96,3.09,2.52,3.15,3.24
ARG,05/07/2022,Tigre,Boca Juniors,0,2,,,A,2.44,2.88,3.16,2.55,3.15,3.42
ARG,05/07/2022,Rosario Central,Estudiantes L.P.,3,1,,,H,1.77,3.59,4.36,1.91,3.92,4.85
ARG,06/07/2022,Argentinos Jrs,Aldosivi,2,1,,,H,1.6,3.83,5.63,1.65,4.25,6.5
ARG,08/07/2022,Boca Juniors,Platense,2,1,,,H,1.68,3.41,5.85,1.73,3.51,6.66
ARG,08/07/2022,Aldosivi,Huracan,0,1,,,A,4.19,3.22,1.94,4.6,3.35,2.02
ARG,08/07/2022,San Lorenzo,Estudiantes L.P.,0,0,,,D,1.9,3.32,4.28,1.96,3.55,4.62
ARG,08/07/2022,Independiente,River Plate,0,1,,,A,3.76,3.27,2.03,4.05,3.4,2.1
ARG,15/07/2022,Central Cordoba,Patronato,1,3,,,A,2.19,3.25,3.37,2.35,3.41,3.7
ARG,15/07/2022,Sarmiento Junin,Defensa y Justicia,2,0,,,H,2.85,3.06,2.59,3.01,3.22,2.7
ARG,16/07/2022,Aldosivi,Atl. Tucuman,0,1,,,A,3.21,3.04,2.36,3.5,3.22,2.43
ARG,16/07/2022,Arsenal Sarandi,Platense,1,1,,,D,2.45,3.02,3.08,2.55,3.2,3.36
ARG,16/07/2022,Barracas Central,Argentinos Jrs,1,3,,,A,4.13,3.25,1.96,4.5,3.6,2.07
ARG,16/07/2022,Gimnasia L.P.,Colon Santa Fe,0,0,,,D,1.96,3.43,3.82,2.05,3.75,4.2
ARG,16/07/2022,Independiente,Rosario Central,0,0,,,D,1.81,3.46,4.53,1.93,3.8,5.27
ARG,16/07/2022,Newells Old Boys,Racing Club,0,0,,,D,3.07,3.19,2.36,3.3,3.32,2.46
ARG,17/07/2022,Boca Juniors,Talleres Cordoba,1,0,,,H,1.75,3.29,5.25,1.8,3.44,5.9
ARG,17/07/2022,Godoy Cruz,Lanus,2,1,,,H,1.73,3.63,4.79,1.87,4.0,5.14
ARG,17/07/2022,Union de Santa Fe,Huracan,0,0,,,D,2.57,2.98,2.94,2.82,3.11,3.12
ARG,17/07/2022,Banfield,San Lorenzo,1,1,,,D,2.23,3.02,3.55,2.3,3.3,3.8
ARG,17/07/2022,Tigre,Estudiantes L.P.,2,1,,,H,2.24,3.18,3.31,2.33,3.3,3.57
ARG,18/07/2022,Velez Sarsfield,River Plate,2,2,,,D,2.6,3.08,2.83,3.15,3.3,3.06
ARG,19/07/2022,Colon Santa Fe,Aldosivi,1,1,,,D,1.48,4.37,6.35,1.57,4.75,7.18
ARG,19/07/2022,Platense,Central Cordoba,2,0,,,H,2.12,3.09,3.74,2.22,3.28,4.13
ARG,19/07/2022,Atl. Tucuman,Sarmiento Junin,1,0,,,H,1.83,3.25,4.81,1.93,3.45,5.5
ARG,19/07/2022,Racing Club,Arsenal Sarandi,1,1,,,D,1.76,3.52,4.73,1.9,4.0,6.5
ARG,20/07/2022,Argentinos Jrs,Boca Juniors,2,0,,,H,2.87,2.85,2.74,3.17,3.1,2.89
ARG,20/07/2022,San Lorenzo,Union de Santa Fe,2,2,,,D,2.23,3.12,3.38,2.32,3.25,3.65
ARG,20/07/2022,Patronato,Tigre,1,0,,,H,2.81,3.07,2.62,2.95,3.23,2.71
ARG,20/07/2022,Defensa y Justicia,Independiente,2,1,,,H,2.56,3.08,2.87,2.67,3.2,3.15
ARG,20/07/2022,Estudiantes L.P.,Barracas Central,3,1,,,H,1.5,4.14,6.48,1.56,4.42,7.41
ARG,21/07/2022,Huracan,Godoy Cruz,0,0,,,D,2.45,3.08,3.01,2.58,3.25,3.2
ARG,21/07/2022,Lanus,Velez Sarsfield,2,2,,,D,3.42,3.06,2.25,3.61,3.25,2.33
ARG,21/07/2022,Rosario Central,Newells Old Boys,1,0,,,H,2.65,2.96,2.86,2.75,3.15,3.0
ARG,21/07/2022,Talleres Cordoba,Banfield,1,0,,,H,2.04,3.07,4.03,2.44,3.27,4.5
ARG,22/07/2022,River Plate,Gimnasia L.P.,1,0,,,H,1.67,3.83,4.97,1.73,4.05,5.5
ARG,23/07/2022,Sarmiento Junin,Colon Santa Fe,1,3,,,A,2.44,3.07,3.04,2.62,3.24,3.4
ARG,24/07/2022,Central Cordoba,Racing Club,1,3,,,A,3.58,3.44,2.01,4.1,3.6,2.11
ARG,24/07/2022,Independiente,Atl. Tucuman,0,1,,,A,2.77,2.89,2.84,2.99,3.05,3.04
ARG,24/07/2022,Tigre,Platense,3,0,,,H,1.9,3.25,4.35,1.95,3.4,4.7
ARG,24/07/2022,Aldosivi,River Plate,0,3,,,A,6.65,4.45,1.45,7.4,4.6,1.5
ARG,24/07/2022,Gimnasia L.P.,Lanus,1,0,,,H,2.05,3.21,3.78,2.13,3.34,4.22
ARG,25/07/2022,Boca Juniors,Estudiantes L.P.,3,1,,,H,1.98,3.22,4.06,2.05,3.4,4.45
ARG,25/07/2022,San Lorenzo,Talleres Cordoba,1,1,,,D,2.77,2.97,2.75,2.95,3.1,2.9
ARG,25/07/2022,Banfield,Argentinos Jrs,1,1,,,D,2.65,2.95,2.86,2.85,3.15,3.0
ARG,25/07/2022,Newells Old Boys,Defensa y Justicia,1,2,,,A,2.15,3.13,3.57,2.26,3.28,4.0
ARG,26/07/2022,Union de Santa Fe,Godoy Cruz,2,1,,,H,2.73,3.24,2.56,2.86,3.48,2.7
ARG,26/07/2022,Velez Sarsfield,Huracan,1,1,,,D,2.16,3.05,3.64,2.25,3.21,3.93
ARG,27/07/2022,Arsenal Sarandi,Rosario Central,0,3,,,A,2.49,3.03,3.0,2.6,3.15,3.16
ARG,27/07/2022,Barracas Central,Patronato,2,1,,,H,3.01,3.2,2.39,3.17,3.38,2.6
ARG,30/07/2022,Godoy Cruz,Velez Sarsfield,1,1,,,D,1.99,3.29,3.92,2.05,3.5,4.3
ARG,30/07/2022,Argentinos Jrs,San Lorenzo,0,1,,,A,1.96,3.24,4.12,2.1,3.45,4.8
ARG,30/07/2022,Estudiantes L.P.,Banfield,0,0,,,D,2.0,3.3,3.86,2.07,3.5,4.26
ARG,31/07/2022,Atl. Tucuman,Newells Old Boys,2,0,,,H,2.28,2.94,3.55,2.38,3.1,3.97
ARG,31/07/2022,Huracan,Gimnasia L.P.,0,1,,,A,2.1,3.16,3.73,2.16,3.3,4.0
ARG,31/07/2022,Lanus,Aldosivi,0,1,,,A,1.89,3.39,4.16,1.95,3.5,4.65
ARG,31/07/2022,Platense,Barracas Central,0,0,,,D,1.89,3.36,4.23,1.97,3.51,4.8
ARG,31/07/2022,Racing Club,Tigre,3,3,,,D,1.98,3.4,3.77,2.05,3.5,4.11
ARG,31/07/2022,Patronato,Boca Juniors,3,0,,,H,3.97,3.25,1.99,4.46,3.4,2.06
ARG,03/08/2022,Tigre,Colon Santa FE,1,0,,,H,2.58,3.02,2.79,2.8,3.22,2.98
ARG,04/08/2022,Arsenal Sarandi,Godoy Cruz,3,3,,,D,3.07,3.13,2.34,3.35,3.39,2.8
ARG,04/08/2022,Atl. Tucuman,Gimnasia L.P.,1,2,,,A,2.73,3.04,2.64,2.86,3.21,2.8
ARG,05/08/2022,Argentinos Jrs,Union de Santa Fe,2,1,,,H,1.65,3.43,5.76,1.75,3.6,6.67
ARG,05/08/2022,Defensa y Justicia,Patronato,1,0,,,H,1.55,4.0,5.58,1.61,4.4,6.5
ARG,05/08/2022,Gimnasia L.P.,Newells Old Boys,3,1,,,H,2.04,3.25,3.63,2.15,3.44,4.0
ARG,05/08/2022,Talleres Cordoba,Sarmiento Junin,1,0,,,H,1.84,3.34,4.35,1.95,3.54,4.73
ARG,08/08/2022,Newells Old Boys,Colon Santa Fe,0,0,,,D,2.08,3.17,3.77,2.19,3.35,4.3
ARG,08/08/2022,Central Cordoba,Defensa y Justicia,1,0,,,H,2.37,3.27,2.98,2.45,3.5,3.21
ARG,09/08/2022,Independiente,Aldosivi,3,0,,,H,1.62,3.6,6.11,1.67,3.75,6.6
ARG,10/08/2022,Barracas Central,Sarmiento Junin,1,1,,,D,2.51,3.11,2.93,2.65,3.23,3.25
ARG,10/08/2022,San Lorenzo,Velez Sarsfield,1,0,,,H,2.46,2.8,3.37,2.7,2.93,3.62
ARG,10/08/2022,Union de Santa Fe,Arsenal Sarandi,1,0,,,H,2.2,3.03,3.65,2.25,3.18,3.91
ARG,13/08/2022,Patronato,San Lorenzo,3,2,,,H,2.68,3.09,2.72,2.87,3.25,3.15
ARG,13/08/2022,Defensa y Justicia,Tigre,0,0,,,D,3.05,3.15,2.41,3.36,3.3,2.48
ARG,13/08/2022,Rosario Central,Barracas Central,3,1,,,H,2.28,3.07,3.38,2.4,3.29,4.0
ARG,13/08/2022,Lanus,Independiente,1,1,,,D,2.82,2.97,2.72,3.0,3.16,2.99
ARG,14/08/2022,River Plate,Newells Old Boys,4,1,,,H,1.43,4.35,7.57,1.47,4.62,8.64
ARG,14/08/2022,Velez Sarsfield,Gimnasia L.P.,1,1,,,D,1.9,3.3,4.29,1.99,3.45,4.5
ARG,14/08/2022,Argentinos Jrs,Union de Santa Fe,2,0,,,H,1.99,3.2,4.05,2.07,3.41,4.5
ARG,14/08/2022,Estudiantes L.P.,Talleres Cordoba,1,0,,,H,2.2,3.14,3.46,2.27,3.3,3.69
ARG,15/08/2022,Racing Club,Boca Juniors,0,0,,,D,2.43,3.15,2.99,2.54,3.4,3.12
ARG,16/08/2022,Central Cordoba,Colon Santa Fe,3,0,,,H,2.43,3.23,2.92,2.53,3.46,3.13
ARG,16/08/2022,Sarmiento Junin,Godoy Cruz,1,2,,,A,3.19,3.29,2.25,3.3,3.57,2.32
ARG,16/08/2022,San Lorenzo,Platense,2,0,,,H,2.21,2.93,3.76,2.27,3.09,4.04
ARG,17/08/2022,Independiente,Huracan,1,1,,,D,2.87,2.78,2.82,3.04,2.97,3.02
ARG,17/08/2022,Newells Old Boys,Lanus,2,0,,,H,2.3,2.96,3.45,2.38,3.14,3.77
ARG,17/08/2022,Tigre,Atl. Tucuman,0,0,,,D,2.11,3.21,3.61,2.2,3.36,3.88
ARG,17/08/2022,Arsenal Sarandi,River Plate,0,0,,,D,5.43,3.85,1.62,6.15,4.09,1.65
ARG,18/08/2022,Boca Juniors,Rosario Central,0,0,,,D,1.57,3.89,6.03,1.6,4.2,6.7
ARG,18/08/2022,Barracas Central,Defensa y Justicia,3,1,,,H,3.21,3.09,2.34,3.43,3.22,2.46
ARG,18/08/2022,Aldosivi,Velez Sarsfield,3,2,,,H,3.75,3.22,2.07,3.99,3.38,2.14
ARG,18/08/2022,Talleres Cordoba,Patronato,3,3,,,D,1.86,3.43,4.27,1.95,3.65,4.85
ARG,18/08/2022,Union de Santa Fe,Gimnasia L.P.,0,2,,,A,2.18,3.19,3.45,2.3,3.35,3.84
ARG,19/08/2022,Argentinos Jrs,Estudiantes L.P.,1,0,,,H,2.29,3.16,3.25,2.37,3.35,3.6
ARG,19/08/2022,Banfield,Racing Club,0,2,,,A,3.18,3.1,2.36,3.46,3.25,2.42
ARG,20/08/2022,Colon Santa Fe,Tigre,2,1,,,H,2.68,3.18,2.68,2.88,3.45,2.85
ARG,21/08/2022,Huracan,Newells Old Boys,1,0,,,H,1.99,3.08,4.27,2.05,3.24,4.6
ARG,21/08/2022,Lanus,Arsenal Sarandi,1,0,,,H,2.14,3.14,3.63,2.23,3.4,4.01
ARG,21/08/2022,Godoy Cruz,Independiente,1,1,,,D,2.08,3.27,3.69,2.19,3.53,4.1
ARG,21/08/2022,River Plate,Central Cordoba,3,0,,,H,1.34,5.26,8.2,1.38,5.8,9.0
ARG,22/08/2022,Defensa y Justicia,Boca Juniors,0,1,,,A,2.91,3.0,2.62,3.06,3.19,2.78
ARG,22/08/2022,Estudiantes L.P.,Union de Santa Fe,1,0,,,H,2.06,3.35,3.63,2.13,3.57,3.91
ARG,22/08/2022,Rosario Central,Banfield,0,1,,,A,2.36,2.89,3.43,2.45,3.05,3.7
ARG,22/08/2022,Racing Club,San Lorenzo,1,2,,,A,1.83,3.49,4.38,1.9,3.69,4.9
ARG,23/08/2022,Platense,Talleres Cordoba,0,0,,,D,2.95,2.74,2.8,3.1,2.88,2.92
ARG,23/08/2022,Velez Sarsfield,Sarmiento Junin,1,1,,,D,1.73,3.51,5.11,1.85,3.75,5.54
ARG,23/08/2022,Patronato,Argentinos Jrs,0,0,,,D,3.02,3.12,2.43,3.2,3.28,2.53
ARG,24/08/2022,Atl. Tucuman,Barracas Central,4,0,,,H,1.6,3.68,6.05,1.66,3.85,7.01
ARG,24/08/2022,Gimnasia L.P.,Aldosivi,0,0,,,D,1.75,3.51,4.86,1.8,3.62,5.46
ARG,26/08/2022,Central Cordoba,Lanus,2,2,,,D,2.33,3.17,3.14,2.45,3.39,3.31
ARG,27/08/2022,Arsenal Sarandi,Huracan,1,1,,,D,3.55,2.98,2.24,3.97,3.14,2.33
ARG,27/08/2022,San Lorenzo,Rosario Central,1,1,,,D,1.97,3.17,4.21,2.06,3.38,4.6
ARG,27/08/2022,Banfield,Defensa y Justicia,1,2,,,A,2.29,3.08,3.34,2.49,3.3,3.71
ARG,27/08/2022,Newells Old Boys,Godoy Cruz,1,2,,,A,2.59,3.05,2.89,2.7,3.18,3.05
ARG,27/08/2022,Argentinos Jrs,Platense,0,2,,,A,1.91,3.1,4.64,1.98,3.25,5.13
ARG,27/08/2022,Talleres Cordoba,Racing Club,1,1,,,D,2.56,3.08,2.88,2.7,3.22,3.06
ARG,28/08/2022,Tigre,River Plate,1,1,,,D,3.22,3.35,2.22,3.59,3.48,2.28
ARG,28/08/2022,Barracas Central,Colon Santa Fe,1,0,,,H,3.03,3.24,2.38,3.29,3.53,2.47
ARG,28/08/2022,Sarmiento Junin,Gimnasia L.P.,0,0,,,D,2.67,2.91,2.92,2.81,3.11,3.05
ARG,28/08/2022,Independiente,Velez Sarsfield,1,1,,,D,2.23,2.92,3.71,2.32,3.13,3.96
ARG,28/08/2022,Boca Juniors,Atl. Tucuman,2,1,,,H,1.98,3.11,4.25,2.08,3.31,5.08
ARG,29/08/2022,Estudiantes L.P.,Patronato,1,0,,,H,2.0,3.35,3.83,2.06,3.54,4.2
ARG,29/08/2022,Union de Santa Fe,Aldosivi,0,0,,,D,1.68,3.63,5.28,1.74,3.85,6.45
ARG,04/09/2022,Rosario Central,Colon Santa FE,2,2,,,D,2.33,3.22,3.0,2.63,3.42,3.37
ARG,04/09/2022,Sarmiento Junin,San Lorenzo,2,1,,,H,2.98,2.96,2.5,3.3,3.19,2.65
ARG,04/09/2022,Union de Santa Fe,Newells Old Boys,1,0,,,H,2.3,3.04,3.22,2.57,3.24,3.49
ARG,04/09/2022,Talleres Cordoba,Defensa y Justicia,1,5,,,A,3.06,3.17,2.32,3.23,3.3,2.7
ARG,04/09/2022,Independiente,Tigre,1,1,,,D,3.17,2.85,2.45,3.35,2.97,2.56
ARG,05/09/2022,River Plate,Platense,2,1,,,H,1.44,4.5,6.41,1.49,4.75,7.3
