Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
IRL,05/07/2021,Derry City,Longford,1,1,,,D,1.85,3.24,4.5,2.03,3.49,5.12
IRL,05/07/2021,Dundalk,Sligo Rovers,0,1,,,A,1.95,3.34,3.85,2.03,3.5,4.25
IRL,08/07/2021,Waterford,Bohemians,1,0,,,H,4.72,3.6,1.73,5.14,3.88,1.83
IRL,08/07/2021,Sligo Rovers,Finn Harps,0,1,,,A,1.82,3.39,4.49,1.89,3.52,5.0
IRL,11/07/2021,Bohemians,Drogheda,2,1,,,H,1.54,4.06,5.76,1.58,4.3,6.29
IRL,11/07/2021,Dundalk,Longford,2,0,,,H,1.21,6.06,13.23,1.24,6.5,17.0
IRL,11/07/2021,Galway,Bray,0,1,,,A,2.0,3.38,3.42,2.1,3.6,3.75
IRL,11/07/2021,UC Dublin,Treaty United,1,2,,,A,1.73,3.65,4.22,1.82,3.88,4.65
IRL,16/07/2021,Derry City,Shamrock Rovers,2,4,,,A,4.5,3.31,1.84,5.0,3.53,1.91
IRL,16/07/2021,St. Patricks,Drogheda,2,0,,,H,1.74,3.55,4.65,1.83,3.75,5.0
IRL,17/07/2021,Dundalk,Finn Harps,1,0,,,H,1.58,3.9,5.59,1.61,4.15,6.05
IRL,18/07/2021,Bohemians,Longford,1,1,,,D,1.36,4.52,8.59,1.41,5.0,10.3
IRL,18/07/2021,Waterford,Sligo Rovers,1,0,,,H,4.75,3.48,1.75,5.0,3.7,1.81
IRL,30/07/2021,Drogheda,Waterford,1,2,,,A,1.76,3.54,4.52,1.83,3.73,5.0
IRL,30/07/2021,Shamrock Rovers,St. Patricks,3,1,,,H,2.13,2.98,3.77,2.2,3.16,4.04
IRL,31/07/2021,Longford,Derry City,0,2,,,A,3.91,3.18,2.0,4.16,3.34,2.1
IRL,05/08/2021,Bohemians,Finn Harps,4,0,,,H,1.88,3.24,4.32,1.97,3.45,4.91
IRL,05/08/2021,St. Patricks,Shamrock Rovers,1,2,,,A,3.39,2.95,2.29,3.65,3.2,2.37
IRL,05/08/2021,Waterford,Drogheda,0,7,,,A,15.73,4.34,1.3,17.61,4.73,1.33
IRL,08/08/2021,Dundalk,St. Patricks,1,4,,,A,2.44,3.26,2.84,2.61,3.44,3.0
IRL,08/08/2021,Shamrock Rovers,Longford,1,0,,,H,1.25,5.57,11.96,1.29,6.02,15.0
IRL,10/08/2021,Dundalk,Shamrock Rovers,1,0,,,H,3.69,3.61,1.92,3.98,3.8,1.97
IRL,13/08/2021,St. Patricks,Waterford,2,1,,,H,1.45,4.21,6.96,1.5,4.56,8.0
IRL,14/08/2021,Longford,Finn Harps,0,3,,,A,3.16,3.06,2.35,3.34,3.3,2.46
IRL,15/08/2021,Bohemians,Sligo Rovers,1,0,,,H,1.96,3.29,3.92,2.1,3.59,4.36
IRL,15/08/2021,Derry City,Dundalk,1,0,,,H,3.14,3.33,2.21,3.35,3.54,2.3
IRL,15/08/2021,Drogheda,Shamrock Rovers,0,1,,,A,7.29,4.03,1.46,8.14,4.36,1.55
IRL,20/08/2021,Dundalk,Drogheda,1,2,,,A,1.51,4.4,5.74,1.54,4.68,6.04
IRL,20/08/2021,Waterford,Longford,4,1,,,H,1.7,3.71,4.78,1.9,3.93,5.25
IRL,20/08/2021,Finn Harps,St. Patricks,3,1,,,H,3.69,3.2,2.07,4.05,3.4,2.17
IRL,21/08/2021,Sligo Rovers,Derry City,1,2,,,A,2.27,3.07,3.35,2.36,3.3,3.56
IRL,04/09/2021,St. Patricks,Derry City,2,0,,,H,1.81,3.27,4.69,1.87,3.43,5.03
IRL,04/09/2021,Dundalk,Bohemians,0,1,,,A,1.85,3.38,4.25,1.92,3.57,4.75
IRL,07/09/2021,Finn Harps,Waterford,0,1,,,A,1.62,3.71,5.44,1.7,3.93,5.99
IRL,07/09/2021,St. Patricks,Derry City,1,0,,,H,1.74,3.46,4.89,1.81,3.65,5.4
IRL,13/09/2021,Finn Harps,Bohemians,1,2,,,A,4.25,3.55,1.81,4.6,3.75,1.88
IRL,14/09/2021,Sligo Rovers,Dundalk,2,1,,,H,2.15,3.26,3.38,2.28,3.48,3.7
IRL,18/09/2021,Sligo Rovers,Shamrock Rovers,0,1,,,A,3.34,3.05,2.27,3.57,3.25,2.36
IRL,20/09/2021,Bohemians,Derry City,3,3,,,D,1.62,3.9,5.23,1.71,4.16,5.78
IRL,24/09/2021,Bohemians,Finn Harps,1,2,,,A,1.49,4.26,6.18,1.7,4.53,7.0
IRL,24/09/2021,Derry City,Longford,3,0,,,H,1.33,4.96,8.78,1.44,5.5,10.0
IRL,24/09/2021,Dundalk,Sligo Rovers,4,1,,,H,2.24,3.29,3.13,2.35,3.51,3.44
IRL,24/09/2021,St. Patricks,Shamrock Rovers,0,1,,,A,3.39,3.13,2.21,3.68,3.32,2.65
IRL,24/09/2021,Waterford,Drogheda,1,0,,,H,2.28,3.2,3.16,2.65,3.31,3.4
IRL,27/09/2021,Dundalk,Bohemians,2,1,,,H,2.63,3.59,2.45,2.8,3.79,2.7
IRL,04/10/2021,Finn Harps,Waterford,2,1,,,H,2.08,3.04,3.81,2.18,3.26,4.16
IRL,04/10/2021,Longford,Drogheda,0,4,,,A,3.09,3.09,2.36,3.31,3.23,2.46
IRL,04/10/2021,Sligo Rovers,Shamrock Rovers,1,1,,,D,4.31,3.12,1.93,4.77,3.39,2.04
IRL,07/10/2021,Longford,Drogheda,1,1,,,D,4.58,3.63,1.73,4.87,3.91,1.77
IRL,09/10/2021,Derry City,Finn Harps,2,2,,,D,2.03,3.16,3.89,2.29,3.35,4.23
IRL,09/10/2021,Drogheda,Bohemians,3,2,,,H,4.77,3.69,1.71,5.5,3.9,2.03
IRL,09/10/2021,Sligo Rovers,St. Patricks,2,0,,,H,2.45,3.04,3.04,2.93,3.22,3.45
IRL,09/10/2021,Shamrock Rovers,Waterford,2,0,,,H,1.41,4.42,7.5,1.46,5.1,10.3
IRL,15/10/2021,Bohemians,Dundalk,1,1,,,D,2.12,3.63,3.09,2.2,3.83,3.65
IRL,15/10/2021,Derry City,St. Patricks,1,0,,,H,2.35,3.15,3.1,2.85,3.3,3.48
IRL,15/10/2021,Drogheda,Longford,2,0,,,H,1.53,4.17,5.71,1.61,4.4,7.0
IRL,15/10/2021,Waterford,Finn Harps,4,1,,,H,2.47,3.2,2.83,2.55,3.4,3.04
IRL,15/10/2021,Shamrock Rovers,Sligo Rovers,2,0,,,H,1.63,3.59,5.68,1.72,3.9,6.5
IRL,18/10/2021,Shamrock Rovers,Bohemians,1,1,,,D,1.64,3.76,5.18,1.67,3.98,5.89
IRL,23/10/2021,Finn Harps,Sligo Rovers,2,2,,,D,2.68,3.07,2.71,2.88,3.27,2.88
IRL,23/10/2021,Longford,Shamrock Rovers,0,1,,,A,16.39,7.07,1.16,22.0,8.0,1.24
IRL,24/10/2021,Drogheda,Derry City,1,0,,,H,2.89,3.1,2.5,3.1,3.28,2.78
IRL,25/10/2021,Bohemians,Waterford,1,2,,,A,1.43,4.58,6.66,1.5,5.01,8.0
IRL,25/10/2021,St. Patricks,Dundalk,1,0,,,H,2.15,3.3,3.32,2.25,3.52,3.6
