Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
P1,06/08/2017,Aves,Sp Lisbon,0,2,,1,A,9.0,4.2,1.4,9.37,4.7,1.45
P1,06/08/2017,Setubal,Moreirense,1,1,1,,D,2.5,3.0,3.0,2.5,3.12,3.32
P1,07/08/2017,Feirense,Tondela,1,1,,1,D,2.2,3.2,3.4,2.32,3.29,3.8
P1,07/08/2017,Portimonense,Boavista,2,1,,1,H,2.4,2.9,3.25,2.5,3.13,3.28
P1,07/08/2017,Rio Ave,Belenenses,1,0,1,,H,1.91,3.4,4.0,2.0,3.45,4.87
P1,08/08/2017,Maritimo,Pacos Ferreira,1,0,,,H,2.0,3.2,4.0,2.05,3.4,4.45
P1,09/08/2017,Benfica,Sp Braga,3,1,2,1,H,1.36,4.75,8.5,1.37,5.25,10.97
P1,09/08/2017,Porto,Estoril,4,0,1,,H,1.18,6.5,15.0,1.23,7.04,19.05
P1,10/08/2017,Guimaraes,Chaves,3,2,2,,H,1.65,3.6,5.5,1.7,3.8,6.47
P1,11/08/2017,Sp Lisbon,Setubal,1,0,,,H,1.2,6.5,13.0,1.23,6.99,18.57
P1,12/08/2017,Belenenses,Maritimo,1,0,,,H,2.4,3.0,3.2,2.55,3.25,3.4
P1,12/08/2017,Boavista,Rio Ave,1,2,,1,A,3.0,3.0,2.5,3.07,3.12,2.66
P1,12/08/2017,Moreirense,Feirense,0,0,,,D,2.4,3.0,3.2,2.43,3.22,3.34
P1,13/08/2017,Pacos Ferreira,Aves,2,2,,2,D,1.91,3.3,4.2,2.05,3.35,4.4
P1,13/08/2017,Sp Braga,Portimonense,2,1,1,1,H,1.53,4.0,6.0,1.56,4.34,6.79
P1,13/08/2017,Tondela,Porto,0,1,,1,A,11.0,5.0,1.29,13.0,5.86,1.3
P1,14/08/2017,Chaves,Benfica,0,1,,,A,7.0,4.75,1.4,8.79,4.88,1.43
P1,14/08/2017,Estoril,Guimaraes,3,0,1,,H,3.2,3.2,2.3,3.33,3.32,2.43
P1,18/08/2017,Rio Ave,Portimonense,2,0,,,H,1.7,3.6,5.0,1.7,3.75,6.04
P1,19/08/2017,Benfica,Belenenses,5,0,3,,H,1.2,6.25,15.0,1.25,7.5,17.0
P1,19/08/2017,Guimaraes,Sp Lisbon,0,5,,3,A,4.75,3.6,1.75,5.39,3.93,1.85
P1,19/08/2017,Tondela,Estoril,2,3,,2,A,2.25,3.25,3.2,2.42,3.31,3.45
P1,20/08/2017,Aves,Sp Braga,0,2,,,A,3.1,3.25,2.3,3.4,3.3,2.45
P1,20/08/2017,Maritimo,Boavista,1,0,,,H,2.15,3.1,3.6,2.28,3.3,3.75
P1,20/08/2017,Porto,Moreirense,3,0,2,,H,1.14,7.5,17.0,1.18,8.75,26.0
P1,20/08/2017,Setubal,Chaves,1,1,,,D,2.6,3.0,2.9,2.73,3.22,3.0
P1,21/08/2017,Feirense,Pacos Ferreira,2,1,1,1,H,2.5,3.1,2.9,2.6,3.2,3.4
P1,25/08/2017,Belenenses,Setubal,1,1,1,,D,2.4,3.0,3.2,2.5,3.2,3.44
P1,26/08/2017,Chaves,Feirense,0,2,,1,A,1.91,3.3,4.2,1.95,3.42,4.75
P1,26/08/2017,Moreirense,Tondela,0,3,,1,A,2.1,3.0,4.0,2.35,3.2,4.0
P1,26/08/2017,Pacos Ferreira,Guimaraes,0,0,,,D,2.6,2.88,3.0,2.65,3.31,3.0
P1,26/08/2017,Rio Ave,Benfica,1,1,,,D,6.5,4.0,1.53,6.85,4.14,1.63
P1,27/08/2017,Boavista,Aves,1,0,,,H,2.25,3.0,3.5,2.31,3.1,3.76
P1,27/08/2017,Sp Braga,Porto,0,1,,1,A,8.5,4.2,1.4,8.5,4.4,1.55
P1,27/08/2017,Sp Lisbon,Estoril,2,1,2,,H,1.14,8.0,15.0,1.21,8.0,19.05
P1,28/08/2017,Portimonense,Maritimo,1,2,,,A,2.2,2.9,3.75,2.3,3.23,3.75
P1,08/09/2017,Benfica,Portimonense,2,1,,,H,1.14,7.5,17.0,1.2,8.98,21.0
P1,08/09/2017,Feirense,Sp Lisbon,2,3,,,A,9.5,4.5,1.36,9.76,5.07,1.42
P1,09/09/2017,Maritimo,Rio Ave,1,0,,,H,2.88,3.0,2.63,2.88,3.2,2.82
P1,09/09/2017,Porto,Chaves,3,0,,,H,1.14,7.5,19.0,1.18,8.25,23.8
P1,09/09/2017,Tondela,Pacos Ferreira,2,2,1,,D,2.4,3.1,3.1,2.6,3.22,3.21
P1,10/09/2017,Estoril,Moreirense,0,2,,1,A,1.95,3.1,4.33,2.0,3.44,4.51
P1,10/09/2017,Guimaraes,Boavista,1,0,,,H,1.95,3.4,3.8,2.05,3.4,4.34
P1,10/09/2017,Setubal,Sp Braga,2,0,2,,H,3.1,3.0,2.45,3.24,3.23,2.57
P1,11/09/2017,Aves,Belenenses,2,1,1,1,H,2.15,3.2,3.5,2.3,3.2,3.75
P1,15/09/2017,Pacos Ferreira,Setubal,1,0,,,H,2.3,3.0,3.4,2.43,3.1,3.66
P1,16/09/2017,Boavista,Benfica,2,1,,1,H,7.5,4.5,1.4,8.31,4.65,1.5
P1,16/09/2017,Maritimo,Aves,2,1,2,,H,2.1,3.2,3.6,2.2,3.26,3.9
P1,16/09/2017,Sp Lisbon,Tondela,2,0,1,,H,1.14,7.5,17.0,1.2,8.85,20.0
P1,17/09/2017,Belenenses,Estoril,2,1,,,H,2.3,3.1,3.3,2.45,3.3,3.44
P1,17/09/2017,Rio Ave,Porto,1,2,,,A,9.0,4.5,1.36,9.0,4.9,1.43
P1,17/09/2017,Sp Braga,Guimaraes,2,1,2,1,H,1.95,3.2,4.2,2.09,3.48,4.2
P1,18/09/2017,Chaves,Moreirense,3,0,1,,H,2.15,3.0,3.8,2.2,3.32,3.89
P1,18/09/2017,Portimonense,Feirense,2,1,2,1,H,2.15,3.1,3.6,2.28,3.29,3.7
P1,22/09/2017,Porto,Portimonense,5,2,3,1,H,1.14,8.0,15.0,1.16,9.65,29.0
P1,23/09/2017,Benfica,Pacos Ferreira,2,0,1,,H,1.17,7.5,15.0,1.21,7.65,21.0
P1,23/09/2017,Estoril,Chaves,0,2,,1,A,2.05,3.2,3.8,2.19,3.46,3.9
P1,23/09/2017,Moreirense,Sp Lisbon,1,1,1,,D,8.0,4.5,1.4,9.5,4.6,1.44
P1,24/09/2017,Aves,Rio Ave,0,0,,,D,2.8,3.0,2.7,3.0,3.25,2.79
P1,24/09/2017,Feirense,Belenenses,1,4,,3,A,2.38,3.0,3.25,2.45,3.22,3.4
P1,24/09/2017,Guimaraes,Maritimo,2,1,1,1,H,2.0,3.1,4.2,2.15,3.34,4.2
P1,24/09/2017,Tondela,Sp Braga,1,2,1,1,A,3.2,3.2,2.25,3.45,3.31,2.42
P1,25/09/2017,Setubal,Boavista,1,1,,,D,2.15,3.0,3.75,2.24,3.1,4.1
P1,29/09/2017,Chaves,Tondela,1,1,1,1,D,1.75,3.4,5.0,2.0,3.65,5.04
P1,30/09/2017,Boavista,Feirense,1,0,1,,H,2.0,3.1,4.2,2.1,3.22,4.4
P1,30/09/2017,Pacos Ferreira,Moreirense,3,2,2,1,H,2.05,3.1,4.0,2.14,3.2,4.08
P1,30/09/2017,Portimonense,Aves,2,2,1,1,D,2.15,3.1,3.6,2.25,3.34,3.6
P1,30/09/2017,Rio Ave,Setubal,2,1,,,H,1.91,3.25,4.33,2.0,3.32,4.75
P1,01/10/2017,Belenenses,Guimaraes,1,0,1,,H,2.38,3.1,3.1,2.5,3.31,3.1
P1,01/10/2017,Maritimo,Benfica,1,1,,1,D,8.0,4.0,1.45,8.0,4.39,1.51
P1,01/10/2017,Sp Braga,Estoril,6,0,2,,H,1.57,3.8,6.0,1.64,4.0,6.54
P1,01/10/2017,Sp Lisbon,Porto,0,0,,,D,2.45,3.2,2.9,2.64,3.4,3.0
P1,20/10/2017,Estoril,Boavista,0,3,,2,A,2.2,3.0,3.6,2.5,3.18,3.8
P1,21/10/2017,Feirense,Rio Ave,1,0,1,,H,2.89,3.0,2.6,3.02,3.15,2.71
P1,21/10/2017,Porto,Pacos Ferreira,6,1,4,1,H,1.12,8.5,23.0,1.14,8.79,34.0
P1,21/10/2017,Setubal,Maritimo,3,1,,1,H,2.37,3.0,3.25,2.5,3.08,3.4
P1,22/10/2017,Aves,Benfica,1,3,,1,A,8.0,4.75,1.36,10.5,5.13,1.4
P1,22/10/2017,Sp Lisbon,Chaves,5,1,3,,H,1.19,6.5,13.0,1.22,7.43,17.22
P1,22/10/2017,Tondela,Belenenses,2,0,,,H,2.45,3.0,3.1,2.6,3.25,3.1
P1,23/10/2017,Guimaraes,Portimonense,3,3,1,3,D,1.83,3.39,4.5,1.88,3.61,4.69
P1,23/10/2017,Moreirense,Sp Braga,0,1,,,A,3.75,3.2,2.04,4.22,3.4,2.1
P1,27/10/2017,Benfica,Feirense,1,0,1,,H,1.14,8.5,13.0,1.15,9.55,23.0
P1,27/10/2017,Rio Ave,Sp Lisbon,0,1,,,A,7.5,3.6,1.53,7.5,4.28,1.6
P1,28/10/2017,Belenenses,Moreirense,3,0,1,,H,2.1,3.0,4.0,2.23,3.2,4.0
P1,28/10/2017,Boavista,Porto,0,3,,,A,9.0,4.5,1.36,10.42,5.0,1.4
P1,28/10/2017,Maritimo,Tondela,2,0,1,,H,1.95,3.2,4.2,2.02,3.3,4.47
P1,29/10/2017,Aves,Guimaraes,1,3,1,2,A,2.45,3.0,3.1,2.61,3.25,3.1
P1,29/10/2017,Pacos Ferreira,Estoril,1,0,1,,H,2.04,3.1,4.0,2.2,3.31,4.0
P1,29/10/2017,Sp Braga,Chaves,1,0,,,H,1.53,4.0,6.0,1.55,4.35,7.13
P1,30/10/2017,Portimonense,Setubal,5,2,3,1,H,2.14,3.1,3.6,2.26,3.25,3.64
P1,03/11/2017,Setubal,Aves,0,1,,,A,2.1,3.2,3.6,2.28,3.27,3.8
P1,04/11/2017,Estoril,Rio Ave,0,2,,1,A,3.6,3.1,2.14,3.6,3.31,2.4
P1,04/11/2017,Moreirense,Portimonense,1,1,1,1,D,2.39,3.1,3.1,2.5,3.53,3.1
P1,04/11/2017,Porto,Belenenses,2,0,1,,H,1.1,9.0,21.0,1.15,9.55,32.35
P1,04/11/2017,Tondela,Boavista,3,2,,,H,2.37,3.0,3.25,2.49,3.1,3.4
P1,05/11/2017,Chaves,Pacos Ferreira,4,2,1,1,H,2.04,3.1,4.0,2.15,3.33,4.0
P1,05/11/2017,Feirense,Maritimo,0,1,,1,A,2.39,3.0,3.2,2.52,3.2,3.25
P1,05/11/2017,Guimaraes,Benfica,1,3,,1,A,6.5,3.6,1.57,6.5,4.24,1.62
P1,05/11/2017,Sp Lisbon,Sp Braga,2,2,,,D,1.44,4.2,7.5,1.5,4.58,7.5
P1,24/11/2017,Belenenses,Chaves,0,1,,1,A,2.25,3.1,3.39,2.37,3.28,3.45
P1,25/11/2017,Aves,Porto,1,1,,1,D,11.0,5.0,1.3,11.0,5.55,1.35
P1,25/11/2017,Boavista,Moreirense,1,0,1,,H,2.04,3.25,3.75,2.11,3.25,4.24
P1,25/11/2017,Portimonense,Tondela,2,0,1,,H,1.9,3.5,3.89,2.0,3.59,4.29
P1,26/11/2017,Benfica,Setubal,6,0,2,,H,1.18,7.0,13.0,1.22,7.22,19.05
P1,26/11/2017,Maritimo,Estoril,0,0,,,D,2.0,3.2,4.0,2.05,3.42,4.33
P1,26/11/2017,Pacos Ferreira,Sp Lisbon,1,2,,1,A,8.0,4.75,1.36,10.0,5.0,1.4
P1,27/11/2017,Rio Ave,Guimaraes,0,1,,1,A,2.0,3.39,3.75,2.1,3.47,4.01
P1,27/11/2017,Sp Braga,Feirense,3,1,3,1,H,1.44,4.2,7.5,1.5,4.77,7.73
P1,01/12/2017,Porto,Benfica,0,0,,,D,1.75,3.5,4.75,1.81,3.7,5.2
P1,01/12/2017,Sp Lisbon,Belenenses,1,0,1,,H,1.18,7.0,14.0,1.22,7.56,19.05
P1,02/12/2017,Chaves,Boavista,0,0,,,D,2.04,3.0,4.09,2.25,3.25,4.09
P1,02/12/2017,Moreirense,Maritimo,1,1,1,1,D,2.5,3.0,3.0,2.8,3.1,3.16
P1,02/12/2017,Tondela,Rio Ave,1,3,,1,A,2.89,3.25,2.39,3.1,3.29,2.6
P1,03/12/2017,Feirense,Aves,0,1,,,A,2.45,3.1,3.0,2.65,3.2,3.06
P1,03/12/2017,Setubal,Guimaraes,1,2,,1,A,3.1,3.1,2.39,3.25,3.2,2.5
P1,03/12/2017,Sp Braga,Pacos Ferreira,3,0,,,H,1.44,4.2,7.5,1.48,4.67,8.08
P1,04/12/2017,Estoril,Portimonense,0,0,,,D,2.45,3.1,3.0,2.6,3.35,3.0
P1,08/12/2017,Rio Ave,Moreirense,2,1,,,H,1.64,3.5,5.75,1.77,3.64,5.99
P1,09/12/2017,Aves,Tondela,0,1,,,A,1.95,3.29,4.0,2.1,3.45,4.46
P1,09/12/2017,Benfica,Estoril,3,1,2,1,H,1.12,8.0,21.0,1.16,10.82,26.0
P1,09/12/2017,Boavista,Sp Lisbon,1,3,,1,A,7.0,4.33,1.44,8.41,4.42,1.5
P1,10/12/2017,Belenenses,Pacos Ferreira,1,1,,1,D,1.95,3.2,4.2,2.12,3.4,4.23
P1,10/12/2017,Portimonense,Chaves,0,1,,,A,2.04,3.39,3.5,2.15,3.57,3.8
P1,10/12/2017,Setubal,Porto,0,5,,3,A,15.0,6.5,1.18,21.0,7.0,1.23
