Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
POL,02/07/2022,Radomiak Radom,Wisla Plock,1,1,,,D,1.96,3.29,3.91,2.1,3.5,4.23
POL,03/07/2022,Legia,Slask Wroclaw,1,0,,,H,1.83,3.37,4.42,1.9,3.52,4.77
POL,05/07/2022,Wisla Plock,Warta Poznan,0,3,,,A,2.9,3.07,2.51,3.07,3.32,2.61
POL,05/07/2022,Slask Wroclaw,Pogon Szczecin,1,1,,,D,3.6,3.46,2.0,3.95,3.73,2.07
POL,05/07/2022,Wisla,Jagiellonia,0,0,,,D,2.09,3.49,3.29,2.16,3.75,3.51
POL,08/07/2022,Warta Poznan,Pogon Szczecin,1,2,,,A,3.7,3.23,2.03,3.9,3.5,2.11
POL,08/07/2022,Zaglebie,Lech Poznan,1,1,,,D,3.01,3.41,2.23,3.15,3.66,2.32
POL,08/07/2022,Gornik Z.,Rakow,1,0,,,H,2.85,3.32,2.39,3.05,3.49,2.5
POL,10/07/2022,Stal Mielec,Pogon Szczecin,4,2,,,H,3.82,3.47,1.92,4.2,3.7,1.98
POL,10/07/2022,Jagiellonia,Wisla Plock,1,1,,,D,2.17,3.55,3.07,2.21,3.75,3.26
POL,15/07/2022,Rakow,Warta Poznan,1,0,,,H,1.41,4.16,8.35,1.45,4.5,10.0
POL,15/07/2022,Zaglebie,Slask Wroclaw,0,0,,,D,2.33,3.31,2.95,2.4,3.54,3.22
POL,16/07/2022,Lech Poznan,Stal Mielec,0,2,,,A,1.31,5.25,8.54,1.34,5.93,9.5
POL,16/07/2022,Jagiellonia,Piast Gliwice,2,0,,,H,2.65,3.07,2.72,2.85,3.28,2.95
POL,16/07/2022,Korona Kielce,Legia,1,1,,,D,4.97,3.75,1.66,5.5,4.11,1.72
POL,17/07/2022,Radomiak Radom,Legnica,1,1,,,D,2.21,3.19,3.24,2.33,3.4,3.54
POL,17/07/2022,Wisla Plock,Lechia Gdansk,3,0,,,H,2.52,3.4,2.63,2.65,3.62,2.82
POL,17/07/2022,Pogon Szczecin,Widzew Lodz,2,1,,,H,1.41,4.46,7.18,1.48,4.75,8.01
POL,18/07/2022,Gornik Z.,Cracovia,0,2,,,A,2.44,3.23,2.85,2.52,3.43,2.95
POL,22/07/2022,Warta Poznan,Wisla Plock,0,4,,,A,2.5,3.07,2.89,2.62,3.2,3.13
POL,22/07/2022,Jagiellonia,Widzew Lodz,0,2,,,A,1.91,3.47,3.89,2.03,3.7,4.35
POL,23/07/2022,Cracovia,Korona Kielce,2,0,,,H,1.6,3.83,5.36,1.65,4.0,6.0
POL,23/07/2022,Legia,Zaglebie,2,0,,,H,1.63,3.81,5.1,1.72,4.09,6.0
POL,24/07/2022,Slask Wroclaw,Pogon Szczecin,2,1,,,H,3.27,3.32,2.15,3.45,3.51,2.24
POL,25/07/2022,Stal Mielec,Radomiak Radom,1,1,,,D,2.87,3.15,2.46,3.18,3.3,2.65
POL,29/07/2022,Piast Gliwice,Zaglebie,0,1,,,A,2.06,3.24,3.6,2.13,3.42,3.85
POL,29/07/2022,Cracovia,Legia,3,0,,,H,2.74,3.05,2.64,2.9,3.3,2.76
POL,30/07/2022,Radomiak Radom,Gornik Z.,0,3,,,A,2.36,3.3,2.9,2.5,3.49,3.13
POL,30/07/2022,Legnica,Warta Poznan,1,2,,,A,2.41,2.99,3.1,2.54,3.15,3.34
POL,31/07/2022,Pogon Szczecin,Jagiellonia,1,0,,,H,1.54,4.07,5.66,1.6,4.37,6.8
POL,31/07/2022,Lech Poznan,Wisla Plock,1,3,,,A,1.78,3.73,4.12,1.83,3.91,4.43
POL,31/07/2022,Rakow,Stal Mielec,3,2,,,H,1.29,5.24,9.35,1.33,5.74,10.91
POL,31/07/2022,Widzew Lodz,Lechia Gdansk,2,3,,,A,2.55,3.4,2.59,2.75,3.6,2.75
POL,04/08/2022,Zaglebie,Stal Mielec,3,1,,,H,1.7,3.6,4.87,1.78,3.81,5.64
POL,04/08/2022,Pogon Szczecin,Wisla Plock,1,2,,,A,1.31,5.09,9.27,1.4,5.82,10.5
POL,05/08/2022,Lechia Gdansk,Stal Mielec,3,2,,,H,1.63,3.94,5.04,1.68,4.18,5.6
POL,05/08/2022,Rakow,Cracovia,1,1,,,D,1.34,4.69,9.07,1.4,5.0,10.52
POL,05/08/2022,Piast Gliwice,Lech Poznan,1,2,,,A,4.9,3.57,1.72,5.67,3.79,1.76
POL,08/08/2022,Wisla Plock,Legnica,4,1,,,H,1.69,3.78,4.7,1.76,4.01,5.41
POL,10/08/2022,Slask Wroclaw,Gornik Z.,4,1,,,H,2.71,3.36,2.47,2.84,3.61,2.63
POL,10/08/2022,Legia,Warta Poznan,1,0,,,H,1.89,3.3,4.23,1.95,3.55,4.75
POL,10/08/2022,Cracovia,Lechia Gdansk,0,1,,,A,1.88,3.45,4.02,1.92,3.64,4.36
POL,13/08/2022,Cracovia,Piast Gliwice,0,1,,,A,2.24,3.04,3.38,2.35,3.25,3.7
POL,13/08/2022,Gornik Z.,Stal Mielec,1,3,,,A,1.69,3.89,4.5,1.75,4.2,5.07
POL,13/08/2022,Pogon Szczecin,Wisla Plock,2,2,,,D,1.95,3.6,3.57,2.02,3.78,3.84
POL,14/08/2022,Radomiak Radom,Lechia Gdansk,4,1,,,H,1.86,3.61,3.94,2.05,3.96,4.5
POL,14/08/2022,Rakow,Jagiellonia,2,2,,,D,1.6,3.89,5.34,1.64,4.15,6.06
POL,14/08/2022,Lech Poznan,Slask Wroclaw,0,1,,,A,1.75,3.67,4.44,1.82,3.83,4.9
POL,15/08/2022,Korona Kielce,Warta Poznan,0,1,,,A,3.03,3.03,2.43,3.15,3.15,2.56
POL,19/08/2022,Jagiellonia,Legnica,2,1,,,H,2.02,3.48,3.49,2.12,3.68,3.95
POL,19/08/2022,Legia,Gornik Z.,2,2,,,D,1.71,3.81,4.53,1.78,4.11,5.02
POL,20/08/2022,Wisla Plock,Korona Kielce,2,1,,,H,1.59,3.98,5.36,1.65,4.38,6.2
POL,20/08/2022,Slask Wroclaw,Cracovia,1,1,,,D,2.67,3.12,2.66,2.85,3.33,2.82
POL,20/08/2022,Warta Poznan,Widzew Lodz,0,1,,,A,2.32,3.14,3.12,2.38,3.34,3.29
POL,21/08/2022,Zaglebie,Radomiak Radom,0,1,,,A,2.43,3.26,2.83,2.54,3.47,2.95
POL,21/08/2022,Piast Gliwice,Stal Mielec,4,0,,,H,1.72,3.58,4.77,1.77,3.79,5.27
POL,26/08/2022,Gornik Z.,Jagiellonia,1,1,,,D,2.14,3.44,3.21,2.21,3.65,3.5
POL,26/08/2022,Stal Mielec,Legia,0,1,,,A,3.76,3.54,1.91,4.1,3.76,2.01
POL,27/08/2022,Radomiak Radom,Korona Kielce,0,2,,,A,1.68,3.62,5.04,1.75,3.83,5.8
POL,27/08/2022,Legnica,Lechia Gdansk,2,1,,,H,2.2,3.41,3.13,2.52,3.6,3.36
POL,27/08/2022,Pogon Szczecin,Zaglebie,3,0,,,H,1.76,3.63,4.42,1.87,4.0,5.0
POL,27/08/2022,Widzew Lodz,Wisla Plock,2,1,,,H,2.38,3.43,2.79,2.72,3.65,2.92
POL,28/08/2022,Cracovia,Warta Poznan,0,2,,,A,2.1,3.08,3.73,2.16,3.28,4.15
POL,28/08/2022,Slask Wroclaw,Rakow,1,4,,,A,3.54,3.42,2.02,3.82,3.65,2.11
POL,28/08/2022,Lech Poznan,Piast Gliwice,1,0,,,H,2.05,3.29,3.6,2.14,3.52,4.0
POL,31/08/2022,Rakow,Pogon Szczecin,1,0,,,H,1.78,3.57,4.41,1.89,3.76,4.77
POL,31/08/2022,Lechia Gdansk,Lech Poznan,0,3,,,A,3.17,3.42,2.17,3.4,3.6,2.32
POL,04/09/2022,Piast Gliwice,Leczna,1,0,,,H,1.52,3.83,6.55,1.55,4.0,7.42
POL,04/09/2022,Lech Poznan,Legia,1,1,,,D,1.45,4.14,7.38,1.53,4.57,8.54
POL,04/09/2022,Lechia Gdansk,Termalica B-B.,2,0,,,H,1.79,3.67,4.2,1.85,3.87,4.69
POL,05/09/2022,Leczna,Termalica B-B.,1,1,,,D,3.35,3.36,2.11,3.52,3.6,2.2
POL,09/09/2022,Warta Poznan,Zaglebie,2,2,,,D,2.5,3.07,2.89,2.62,3.25,3.02
POL,09/09/2022,Widzew Lodz,Cracovia,2,0,,,H,3.07,3.18,2.32,3.25,3.31,2.42
POL,10/09/2022,Zaglebie,Korona Kielce,1,1,,,D,1.69,3.78,4.64,1.74,3.97,4.9
POL,10/09/2022,Lech Poznan,Radomiak Radom,1,0,,,H,1.79,3.45,4.51,1.85,3.6,4.88
