Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
BRA,05/07/2022,Atletico-MG,America MG,1,2,,,A,1.43,4.47,7.31,1.49,4.75,8.3
BRA,06/07/2022,Botafogo RJ,Goias,1,2,,,A,1.7,3.39,5.61,1.74,3.56,6.2
BRA,08/07/2022,Sao Paulo,Flamengo RJ,0,2,,,A,3.31,3.18,2.27,3.55,3.44,2.43
BRA,08/07/2022,Fluminense,Cuiaba,1,0,,,H,1.51,3.8,7.6,1.54,4.01,9.2
BRA,08/07/2022,Palmeiras,Goias,3,0,,,H,1.24,5.99,11.21,1.29,6.5,13.0
BRA,08/07/2022,Fortaleza,Internacional,3,0,,,H,1.76,3.58,4.78,1.9,3.76,5.4
BRA,08/07/2022,Atletico-MG,Athletico-PR,2,3,,,A,1.5,4.04,7.01,1.58,4.4,7.7
BRA,09/07/2022,Atletico-MG,Bragantino,1,1,,,D,1.67,3.67,5.46,1.75,3.98,6.35
BRA,10/07/2022,America MG,Sao Paulo,1,2,,,A,2.67,3.13,2.74,2.78,3.29,2.95
BRA,10/07/2022,Avai,Botafogo RJ,1,2,,,A,2.58,3.01,2.94,2.73,3.15,3.07
BRA,11/07/2022,Atletico-MG,Botafogo RJ,0,2,,,A,1.61,3.77,5.84,1.68,4.05,6.6
BRA,16/07/2022,Athletico-PR,Internacional,0,0,,,D,2.23,3.17,3.44,2.45,3.31,3.8
BRA,16/07/2022,Avai,Santos,1,0,,,H,2.99,3.06,2.51,3.16,3.21,2.62
BRA,16/07/2022,Flamengo RJ,Coritiba,2,0,,,H,1.49,4.38,6.26,1.53,4.75,7.0
BRA,17/07/2022,Ceara,Corinthians,3,1,,,H,1.85,3.16,4.96,2.1,3.3,5.75
BRA,17/07/2022,Juventude,Goias,0,0,,,D,2.05,3.13,3.97,2.13,3.28,4.5
BRA,17/07/2022,Sao Paulo,Fluminense,2,2,,,D,2.52,3.02,3.04,2.66,3.15,3.57
BRA,17/07/2022,Atletico GO,Fortaleza,0,1,,,A,2.06,3.28,3.73,2.2,3.4,4.1
BRA,17/07/2022,Botafogo RJ,Atletico-MG,0,1,,,A,4.82,3.45,1.78,5.25,3.62,1.88
BRA,17/07/2022,America MG,Bragantino,0,3,,,A,2.75,3.09,2.68,2.88,3.3,2.79
BRA,19/07/2022,Palmeiras,Cuiaba,1,0,,,H,1.25,5.61,12.29,1.28,6.0,15.0
BRA,20/07/2022,Ceara,Avai,1,0,,,H,1.34,4.83,9.44,1.5,5.25,11.0
BRA,20/07/2022,Bragantino,Fortaleza,2,1,,,H,1.81,3.38,4.76,1.87,3.73,5.3
BRA,20/07/2022,Goias,Fluminense,2,3,,,A,4.3,3.44,1.86,4.8,3.6,1.95
BRA,20/07/2022,Athletico-PR,Atletico GO,4,1,,,H,1.97,3.26,4.08,2.1,3.45,4.4
BRA,21/07/2022,Flamengo RJ,Juventude,4,0,,,H,1.34,5.11,8.63,1.37,5.49,10.0
BRA,21/07/2022,Internacional,Sao Paulo,3,3,,,D,1.85,3.31,4.67,1.98,3.5,5.1
BRA,21/07/2022,Corinthians,Coritiba,3,1,,,H,1.67,3.51,5.67,1.72,3.7,6.5
BRA,21/07/2022,Santos,Botafogo RJ,2,0,,,H,1.86,3.4,4.37,1.97,3.62,4.7
BRA,21/07/2022,Cuiaba,Atletico-MG,1,1,,,D,3.66,2.94,2.24,4.55,3.15,2.37
BRA,22/07/2022,America MG,Palmeiras,0,1,,,A,4.51,3.46,1.82,4.85,3.66,1.88
BRA,23/07/2022,Sao Paulo,Goias,3,3,,,D,1.42,4.3,8.12,1.5,4.5,9.1
BRA,24/07/2022,Botafogo RJ,Athletico-PR,2,0,,,H,2.37,3.09,3.15,2.46,3.25,3.4
BRA,24/07/2022,Avai,Flamengo RJ,1,2,,,A,5.61,3.89,1.59,6.1,4.05,1.67
BRA,24/07/2022,Fluminense,Bragantino,2,1,,,H,1.9,3.49,4.03,2.05,3.7,4.55
BRA,24/07/2022,Juventude,Ceara,1,0,,,H,3.15,3.05,2.41,3.41,3.18,2.5
BRA,24/07/2022,Palmeiras,Internacional,2,1,,,H,1.42,4.41,7.89,1.5,4.85,9.4
BRA,24/07/2022,Atletico GO,America MG,0,1,,,A,1.86,3.38,4.46,1.9,3.6,4.85
BRA,24/07/2022,Atletico-MG,Corinthians,1,2,,,A,1.45,4.07,8.26,1.55,4.4,9.5
BRA,24/07/2022,Fortaleza,Santos,0,0,,,D,1.83,3.46,4.51,1.9,3.6,5.0
