Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
AUT,04/07/2019,Austria Vienna,Sturm Graz,0,1,,,A,2.41,3.25,2.89,2.58,3.45,3.02
AUT,04/07/2019,St. Polten,Wolfsberger AC,1,3,,,A,3.2,3.26,2.23,3.33,3.46,2.38
AUT,04/07/2019,LASK,Salzburg,0,2,,,A,3.58,3.42,2.02,4.13,3.68,2.12
AUT,12/07/2019,Hartberg,St. Polten,3,2,,,H,2.31,3.59,2.8,2.4,3.78,3.27
AUT,12/07/2019,Salzburg,Tirol,5,1,,,H,1.06,11.84,24.03,1.15,14.0,32.0
AUT,12/07/2019,Wolfsberger AC,LASK,1,3,,,A,3.02,3.41,2.24,3.25,3.61,2.31
AUT,26/07/2019,SK Rapid,Salzburg,0,2,,,A,3.73,3.73,1.88,4.02,3.95,2.0
AUT,27/07/2019,Admira,Wolfsberger AC,0,3,,,A,3.86,3.6,1.88,4.2,3.96,2.0
AUT,27/07/2019,Tirol,Austria Vienna,3,1,,,H,3.68,3.52,1.95,4.0,3.71,2.1
AUT,28/07/2019,LASK,Altach,2,0,,,H,1.5,4.15,6.14,1.55,4.35,6.58
AUT,28/07/2019,Mattersburg,Hartberg,2,1,,,H,1.88,3.68,3.76,1.95,3.91,3.9
AUT,28/07/2019,Sturm Graz,St. Polten,3,0,,,H,1.69,3.72,4.76,1.76,3.91,5.75
AUT,12/08/2019,Mattersburg,Admira,1,2,,,A,3.0,3.26,2.33,3.2,3.5,2.68
AUT,12/08/2019,Sturm Graz,Altach,1,2,,,A,1.7,3.79,4.59,1.81,4.0,5.23
AUT,12/08/2019,SK Rapid,Austria Vienna,2,2,,,D,1.68,4.08,4.41,1.85,4.41,5.0
AUT,17/08/2019,Wolfsberger AC,Mattersburg,5,0,,,H,1.37,4.76,7.35,1.43,5.12,8.4
AUT,17/08/2019,LASK,Tirol,1,1,,,D,1.43,4.5,6.66,1.5,4.77,7.5
AUT,17/08/2019,St. Polten,Salzburg,0,6,,,A,15.62,7.83,1.14,21.0,9.0,1.17
AUT,18/08/2019,Altach,Hartberg,3,3,,,D,1.53,4.27,5.41,1.6,4.65,6.0
AUT,18/08/2019,Austria Vienna,Admira,1,1,,,D,1.69,3.81,4.62,1.75,4.1,5.04
AUT,18/08/2019,Sturm Graz,SK Rapid,0,1,,,A,2.66,3.42,2.48,2.76,3.63,2.6
AUT,24/08/2019,Wolfsberger AC,Altach,5,2,,,H,1.77,3.83,4.09,1.87,4.08,4.4
AUT,24/08/2019,Mattersburg,St. Polten,0,1,,,A,2.25,3.45,2.97,2.45,3.7,3.21
AUT,24/08/2019,SK Rapid,LASK,1,2,,,A,2.36,3.38,2.86,2.46,3.7,4.0
AUT,25/08/2019,Hartberg,Austria Vienna,2,2,,,D,2.96,3.64,2.18,3.2,3.85,2.3
AUT,25/08/2019,Salzburg,Admira,5,0,,,H,1.05,12.34,29.69,1.07,14.5,50.0
AUT,25/08/2019,Sturm Graz,Tirol,2,0,,,H,1.68,3.78,4.71,1.75,4.06,5.1
AUT,31/08/2019,Admira,Mattersburg,1,3,,,A,2.23,3.46,3.01,2.33,3.64,3.14
AUT,31/08/2019,LASK,Wolfsberger AC,0,1,,,A,1.9,3.58,3.8,2.0,3.79,4.05
AUT,31/08/2019,Tirol,Salzburg,1,5,,,A,13.97,8.24,1.15,40.0,12.0,1.2
AUT,11/09/2019,Altach,SK Rapid,0,3,,,A,3.68,3.68,1.9,3.95,4.01,2.02
AUT,11/09/2019,St. Polten,Tirol,5,1,,,H,2.19,3.54,3.02,2.4,3.8,3.19
AUT,11/09/2019,Sturm Graz,Hartberg,3,1,,,H,1.45,4.69,6.0,1.52,5.0,6.5
AUT,14/09/2019,Mattersburg,Tirol,0,2,,,A,2.24,3.53,2.93,2.31,3.75,3.25
AUT,14/09/2019,Salzburg,Hartberg,7,2,,,H,1.05,12.97,24.8,1.07,18.04,34.0
AUT,14/09/2019,Sturm Graz,LASK,0,2,,,A,3.38,3.44,2.06,3.75,3.63,2.13
AUT,15/09/2019,Altach,St. Polten,6,0,,,H,1.6,4.08,4.98,1.68,4.44,5.5
AUT,15/09/2019,SK Rapid,Admira,5,0,,,H,1.31,5.41,8.33,1.36,5.85,10.0
AUT,15/09/2019,Wolfsberger AC,Austria Vienna,3,0,,,H,1.51,4.43,5.57,1.65,4.66,6.0
AUT,21/09/2019,Admira,St. Polten,1,1,,,D,2.29,3.43,2.91,2.44,3.62,3.07
AUT,21/09/2019,Mattersburg,Sturm Graz,3,3,,,D,4.03,3.58,1.84,4.33,3.76,1.91
AUT,21/09/2019,Tirol,SK Rapid,0,2,,,A,4.7,4.23,1.61,5.3,4.77,1.73
AUT,22/09/2019,Austria Vienna,Altach,2,0,,,H,2.18,3.7,2.93,2.28,3.94,3.2
AUT,22/09/2019,Hartberg,Wolfsberger AC,0,2,,,A,4.58,4.26,1.62,5.0,4.5,1.7
