Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
EC,05/08/2023,Aldershot,Oxford City,5,2,3,1,H,1.97,3.59,3.35,2.05,3.78,3.69
EC,05/08/2023,Altrincham,Dag and Red,1,1,,,D,2.19,3.36,3.03,2.25,3.5,3.23
EC,05/08/2023,Barnet,Hartlepool,3,2,1,,H,2.08,3.48,3.18,2.2,3.65,3.35
EC,05/08/2023,Chesterfield,Dorking,4,3,1,1,H,1.24,5.7,9.9,1.26,6.07,11.0
EC,05/08/2023,Gateshead,Boreham Wood,2,2,2,,D,2.05,3.3,3.41,2.12,3.5,3.63
EC,05/08/2023,Halifax,Bromley,2,0,,,H,2.62,3.17,2.58,2.79,3.3,2.7
EC,05/08/2023,Kidderminster,Woking,0,0,,,D,2.77,3.26,2.41,2.96,3.4,2.5
EC,05/08/2023,Maidenhead,Fylde,2,2,2,1,D,2.41,3.3,2.73,2.5,3.5,2.9
EC,05/08/2023,Solihull,Eastleigh,1,1,,,D,2.55,3.48,2.48,2.7,3.76,2.6
EC,05/08/2023,Southend,Oldham,4,0,1,,H,2.9,3.27,2.3,3.1,3.4,2.39
EC,05/08/2023,Wealdstone,York,2,1,,1,H,2.54,3.37,2.54,2.68,3.54,2.63
EC,05/08/2023,Rochdale,Ebbsfleet,0,1,,1,A,1.68,3.93,4.28,1.73,4.25,4.5
EC,12/08/2023,Boreham Wood,Halifax,2,0,,,H,2.11,3.11,3.47,2.23,3.23,3.63
EC,12/08/2023,Dag and Red,Southend,0,2,,1,A,2.67,3.27,2.47,2.75,3.51,2.61
EC,12/08/2023,Dorking,Maidenhead,0,2,,,A,2.03,3.56,3.23,2.15,3.75,3.49
EC,12/08/2023,Eastleigh,Wealdstone,0,0,,,D,1.7,3.71,4.45,1.78,3.93,5.5
EC,12/08/2023,Ebbsfleet,Solihull,1,2,,1,A,2.15,3.35,3.11,2.23,3.62,3.34
EC,12/08/2023,Fylde,Chesterfield,2,4,,3,A,3.83,3.78,1.8,4.33,4.0,1.86
EC,12/08/2023,Hartlepool,Gateshead,2,1,1,,H,2.41,3.42,2.65,2.54,3.6,2.8
EC,12/08/2023,Oldham,Aldershot,5,1,3,,H,1.97,3.38,3.57,2.07,3.57,3.85
EC,12/08/2023,Oxford City,Rochdale,0,1,,,A,3.02,3.47,2.16,3.3,3.72,2.25
EC,12/08/2023,Woking,Altrincham,2,3,2,2,A,1.56,4.02,5.06,1.62,4.37,5.75
EC,12/08/2023,York,Kidderminster,0,1,,,A,1.87,3.44,3.9,1.98,3.6,4.33
EC,12/08/2023,Bromley,Barnet,0,2,,1,A,2.15,3.54,2.98,2.25,3.74,3.2
EC,15/08/2023,Bromley,Wealdstone,1,1,,1,D,1.67,3.82,4.51,1.73,4.01,4.75
EC,15/08/2023,Dag and Red,Gateshead,2,4,,1,A,3.49,3.54,1.95,3.75,3.73,2.04
