Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
USA,03/07/2016,Seattle Sounders,Sporting Kansas City,0,1,,,A,1.85,3.45,4.25,1.95,3.65,4.7
USA,03/07/2016,Los Angeles Galaxy,DC United,4,1,,,H,1.34,5.02,8.45,1.45,5.57,10.5
USA,05/07/2016,Orlando City,New York Red Bulls,1,1,,,D,2.42,3.46,2.75,2.56,3.7,2.91
USA,05/07/2016,Vancouver Whitecaps,Portland Timbers,2,1,,,H,2.08,3.43,3.39,2.15,3.65,3.7
USA,07/07/2016,New England Revolution,New York City,0,1,,,A,1.98,3.75,3.44,2.13,3.97,3.74
USA,08/07/2016,DC United,Philadelphia Union,2,2,,,D,2.29,3.3,3.07,2.44,3.5,3.3
USA,08/07/2016,CF Montreal,Houston Dynamo,1,0,,,H,1.79,3.56,4.5,1.85,3.77,5.1
USA,08/07/2016,Toronto FC,New England Revolution,4,1,,,H,1.74,3.72,4.53,1.83,3.92,5.0
USA,08/07/2016,Colorado Rapids,Vancouver Whitecaps,2,0,,,H,1.74,3.53,4.85,1.8,3.78,5.37
USA,08/07/2016,Real Salt Lake,Chicago Fire,3,1,,,H,1.67,3.75,5.14,1.75,4.03,6.0
USA,08/07/2016,Portland Timbers,Sporting Kansas City,3,0,,,H,2.14,3.43,3.28,2.24,3.62,3.57
USA,11/07/2016,FC Dallas,Seattle Sounders,2,1,,,H,1.61,3.94,5.27,1.69,4.3,6.0
USA,14/07/2016,Columbus Crew,Toronto FC,1,1,,,D,1.66,3.91,4.95,1.85,4.15,6.0
USA,14/07/2016,New York Red Bulls,Orlando City,2,0,,,H,1.39,4.93,7.02,1.44,5.45,8.92
USA,14/07/2016,Chicago Fire,Sporting Kansas City,1,0,,,H,2.38,3.22,3.0,2.54,3.37,3.2
USA,14/07/2016,Portland Timbers,CF Montreal,1,1,,,D,1.85,3.5,4.23,2.06,3.7,4.74
USA,14/07/2016,Seattle Sounders,FC Dallas,5,0,,,H,1.94,3.52,3.84,2.4,3.9,4.36
USA,14/07/2016,Vancouver Whitecaps,Real Salt Lake,2,0,,,H,1.58,4.14,5.52,1.8,4.66,6.64
USA,16/07/2016,Los Angeles Galaxy,Houston Dynamo,1,0,,,H,1.57,3.97,5.6,1.67,4.28,6.4
USA,17/07/2016,Columbus Crew,DC United,1,1,,,D,1.7,3.71,4.86,1.81,4.2,5.95
USA,17/07/2016,Colorado Rapids,Sporting Kansas City,1,0,,,H,2.08,3.28,3.56,2.17,3.45,4.2
USA,17/07/2016,FC Dallas,Chicago Fire,3,1,,,H,1.5,4.17,6.4,1.58,4.7,7.5
USA,17/07/2016,Real Salt Lake,New England Revolution,0,0,,,D,1.95,3.57,3.66,2.03,3.76,3.97
USA,17/07/2016,Vancouver Whitecaps,Orlando City,2,2,,,D,1.45,4.47,6.7,1.52,4.76,7.73
USA,17/07/2016,San Jose Earthquakes,Toronto FC,2,1,,,H,2.09,3.34,3.5,2.24,3.52,3.87
USA,17/07/2016,Portland Timbers,Seattle Sounders,3,1,,,H,2.01,3.36,3.74,2.14,3.5,4.0
USA,17/07/2016,CF Montreal,New York City,1,3,,,A,2.22,3.45,3.1,2.46,3.72,3.37
