Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
F1,12/08/2016,Bastia,Paris SG,0,1,,,A,13.0,4.75,1.29,13.0,5.35,1.4
F1,12/08/2016,Monaco,Guingamp,2,2,,2,D,1.62,3.8,5.25,1.73,3.85,6.22
F1,13/08/2016,Bordeaux,St Etienne,3,2,1,,H,2.5,3.1,3.1,2.54,3.2,3.29
F1,13/08/2016,Caen,Lorient,3,2,2,2,H,2.2,3.25,3.5,2.2,3.4,3.78
F1,13/08/2016,Dijon,Nantes,0,1,,,A,2.5,3.1,3.1,2.62,3.1,3.3
F1,13/08/2016,Metz,Lille,3,2,,1,H,3.4,3.2,2.2,3.65,3.2,2.35
F1,13/08/2016,Montpellier,Angers,1,0,1,,H,2.1,3.1,4.0,2.13,3.2,4.32
F1,14/08/2016,Marseille,Toulouse,0,0,,,D,2.0,3.3,4.0,2.1,3.41,4.22
F1,14/08/2016,Nancy,Lyon,0,3,,2,A,3.5,3.3,2.15,3.66,3.44,2.22
F1,14/08/2016,Nice,Rennes,1,0,,,H,2.38,3.1,3.25,2.51,3.21,3.3
F1,19/08/2016,Lyon,Caen,2,0,1,,H,1.33,4.75,9.5,1.45,5.4,9.5
F1,20/08/2016,Angers,Nice,0,1,,1,A,2.5,3.0,3.2,2.56,3.1,3.43
F1,20/08/2016,Lille,Dijon,1,0,,,H,1.67,3.5,6.0,1.71,3.67,6.5
F1,20/08/2016,Lorient,Bastia,0,3,,2,A,1.85,3.5,4.5,1.92,3.5,5.0
F1,20/08/2016,Nantes,Monaco,0,1,,1,A,2.5,3.0,3.0,2.7,3.12,3.2
F1,20/08/2016,Rennes,Nancy,2,0,1,,H,2.1,3.25,3.8,2.14,3.3,4.2
F1,20/08/2016,Toulouse,Bordeaux,4,1,2,,H,2.3,3.2,3.25,2.5,3.3,3.3
F1,21/08/2016,Guingamp,Marseille,2,1,1,,H,2.7,3.1,2.8,2.88,3.25,2.94
F1,21/08/2016,Paris SG,Metz,3,0,,,H,1.13,8.0,26.0,1.18,10.03,34.0
F1,21/08/2016,St Etienne,Montpellier,3,1,,1,H,2.05,3.25,3.75,2.14,3.3,4.55
F1,26/08/2016,Marseille,Lorient,2,0,1,,H,1.75,3.6,5.0,1.82,3.85,5.2
F1,27/08/2016,Caen,Bastia,2,0,,,H,2.1,3.25,3.8,2.2,3.3,4.05
F1,27/08/2016,Dijon,Lyon,4,2,2,2,H,4.33,3.6,1.83,5.0,3.81,1.85
F1,27/08/2016,Metz,Angers,2,0,1,,H,2.5,3.0,3.2,2.57,3.1,3.4
F1,27/08/2016,Montpellier,Rennes,1,1,1,,D,2.38,3.1,3.2,2.5,3.2,3.3
F1,27/08/2016,Nancy,Guingamp,0,2,,,A,2.15,3.25,3.6,2.25,3.3,3.8
F1,27/08/2016,Nice,Lille,1,1,1,1,D,2.5,3.0,3.0,2.73,3.1,3.25
F1,28/08/2016,Bordeaux,Nantes,1,0,1,,H,2.05,3.1,4.2,2.17,3.3,4.2
F1,28/08/2016,Monaco,Paris SG,3,1,2,,H,4.75,3.5,1.8,5.0,3.85,1.82
F1,28/08/2016,St Etienne,Toulouse,0,0,,,D,2.15,3.25,3.6,2.2,3.31,3.81
F1,09/09/2016,Paris SG,St Etienne,1,1,,,D,1.33,5.25,9.5,1.42,6.0,12.5
F1,10/09/2016,Angers,Dijon,3,1,1,1,H,2.25,3.1,3.5,2.34,3.21,3.8
