Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
POL,05/07/2023,Wisla Plock,Stal Mielec,0,0,,,D,2.03,3.49,3.42,2.2,3.69,3.85
POL,05/07/2023,Korona Kielce,Rakow,1,0,,,H,7.68,4.23,1.42,9.1,4.59,1.47
POL,05/07/2023,Pogon Szczecin,Legia,2,1,,,H,2.14,3.54,3.11,2.25,3.74,3.35
POL,08/07/2023,Puszcza,Stal Mielec,1,0,,,H,2.33,3.17,3.03,2.44,3.38,3.28
POL,10/07/2023,Radomiak Radom,LKS Lodz,3,0,,,H,1.71,3.7,4.61,1.79,4.1,5.09
POL,10/07/2023,Widzew Lodz,Stal Mielec,1,0,,,H,1.89,3.47,3.93,1.95,3.79,4.2
POL,10/07/2023,Zaglebie,Piast Gliwice,1,1,,,D,3.52,3.21,2.11,3.92,3.36,2.24
POL,10/07/2023,Ruch Chorzow,Pogon Szczecin,0,3,,,A,3.41,3.7,1.97,3.8,3.95,2.09
POL,21/07/2023,Warta Poznan,Pogon Szczecin,0,1,,,A,3.29,3.24,2.18,3.78,3.42,2.3
POL,21/07/2023,Legia,LKS Lodz,3,0,,,H,1.41,4.6,6.95,1.5,5.1,8.5
POL,22/07/2023,Stal Mielec,Cracovia,2,2,,,D,3.28,3.12,2.24,3.67,3.4,2.38
POL,22/07/2023,Rakow,Jagiellonia,3,0,,,H,1.31,5.03,9.63,1.4,5.5,11.0
POL,22/07/2023,Piast Gliwice,Lech Poznan,1,2,,,A,3.06,2.92,2.48,3.25,3.11,2.66
POL,23/07/2023,Gornik Zabrze,Radomiak Radom,0,2,,,A,2.57,3.2,2.75,2.99,3.42,3.4
POL,23/07/2023,Zaglebie,Ruch Chorzow,2,1,,,H,1.92,3.52,3.8,2.11,3.79,4.3
POL,23/07/2023,Widzew Lodz,Puszcza,3,2,,,H,1.84,3.51,4.09,1.93,3.79,4.51
POL,24/07/2023,Korona Kielce,Slask Wroclaw,1,1,,,D,2.26,3.32,3.07,2.49,3.52,3.38
