Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
SWE,04/07/2024,Halmstad,Goteborg,1,0,,,H,2.75,3.25,2.56,2.88,3.35,2.68
SWE,04/07/2024,Malmo FF,Hammarby,2,0,,,H,1.39,4.81,7.68,1.43,5.0,8.07
SWE,04/07/2024,Vasteras SK,Elfsborg,0,1,,,A,3.07,3.53,2.22,3.22,3.72,2.31
SWE,07/07/2024,AIK,Kalmar,1,2,,,A,1.44,4.53,6.69,1.51,4.76,7.9
SWE,07/07/2024,Varnamo,Goteborg,2,0,,,H,2.5,3.45,2.67,2.63,3.6,2.82
SWE,07/07/2024,GAIS,Hammarby,0,0,,,D,2.15,3.53,3.18,2.22,3.7,3.35
SWE,07/07/2024,Malmo FF,Halmstad,5,1,,,H,1.15,8.11,14.93,1.2,9.6,17.0
SWE,13/07/2024,Mjallby,Malmo FF,2,1,,,H,4.78,4.07,1.65,5.1,4.36,1.72
SWE,13/07/2024,Sirius,GAIS,3,1,,,H,2.1,3.62,3.24,2.2,3.75,3.4
SWE,14/07/2024,Djurgarden,Varnamo,1,0,,,H,1.49,4.42,6.03,1.53,4.7,6.5
SWE,14/07/2024,Hacken,Elfsborg,3,5,,,A,1.91,3.92,3.53,2.0,4.1,3.69
SWE,14/07/2024,Kalmar,Brommapojkarna,0,1,,,A,2.53,3.57,2.6,2.6,3.75,2.73
SWE,14/07/2024,Vasteras SK,Norrkoping,2,1,,,H,1.66,4.12,4.62,1.73,4.3,4.9
SWE,15/07/2024,Halmstad,AIK,1,2,,,A,3.8,3.85,1.86,3.95,4.0,1.93
SWE,15/07/2024,Hammarby,Goteborg,0,1,,,A,1.99,3.73,3.46,2.07,3.9,3.63
SWE,19/07/2024,Sirius,Malmo FF,3,4,,,A,5.76,4.63,1.49,6.05,4.78,1.56
SWE,20/07/2024,Kalmar,Djurgarden,2,1,,,H,4.19,3.69,1.82,4.5,3.82,1.9
SWE,20/07/2024,Varnamo,Hacken,2,2,,,D,2.82,3.76,2.28,3.0,3.9,2.39
SWE,20/07/2024,Brommapojkarna,Hammarby,0,2,,,A,2.12,3.79,3.08,2.22,3.98,3.2
SWE,21/07/2024,Norrkoping,Halmstad,1,0,,,H,1.86,3.84,3.84,1.92,4.0,4.04
SWE,21/07/2024,Elfsborg,Mjallby,3,1,,,H,1.83,3.74,4.07,1.98,3.9,4.47
SWE,21/07/2024,Goteborg,Vasteras SK,1,1,,,D,2.04,3.64,3.39,2.21,3.8,3.66
SWE,22/07/2024,GAIS,AIK,2,0,,,H,2.7,3.56,2.44,2.78,3.69,2.49
SWE,27/07/2024,Norrkoping,Kalmar,2,0,,,H,2.33,3.55,2.86,2.42,3.7,2.95
SWE,27/07/2024,Goteborg,Brommapojkarna,3,4,,,A,1.99,3.64,3.52,2.1,3.75,3.71
SWE,27/07/2024,Malmo FF,Sirius,0,1,,,A,1.27,6.03,9.1,1.3,6.5,10.0
SWE,27/07/2024,Halmstad,Varnamo,1,0,,,H,3.34,3.2,2.23,3.51,3.4,2.31
SWE,28/07/2024,Elfsborg,Djurgarden,1,2,,,A,2.12,3.53,3.27,2.19,3.7,3.42
SWE,28/07/2024,Hacken,Vasteras SK,4,0,,,H,1.53,4.79,4.99,1.57,5.0,5.4
SWE,28/07/2024,Hammarby,Mjallby,3,0,,,H,2.1,3.66,3.22,2.17,3.78,3.39
SWE,29/07/2024,AIK,GAIS,0,1,,,A,1.91,3.76,3.69,2.0,3.97,4.15
SWE,04/08/2024,Kalmar,Sirius,1,2,,,A,2.44,3.33,2.85,2.52,3.55,3.14
SWE,04/08/2024,Varnamo,GAIS,1,2,,,A,2.59,3.41,2.61,2.82,3.6,2.84
SWE,04/08/2024,Djurgarden,Hacken,3,3,,,D,1.8,3.89,4.03,1.87,4.08,4.33
SWE,07/08/2024,Norrkoping,Djurgarden,1,3,,,A,4.48,3.87,1.72,4.8,4.1,1.78
SWE,07/08/2024,Vasteras SK,Hacken,1,2,,,A,3.0,3.79,2.15,3.2,4.0,2.3
SWE,17/08/2024,Goteborg,Sirius,1,1,,,D,2.26,3.61,2.95,2.35,3.75,3.2
SWE,17/08/2024,Malmo FF,Norrkoping,2,1,,,H,1.37,5.19,7.17,1.42,5.47,7.95
SWE,17/08/2024,Varnamo,Hammarby,0,3,,,A,2.76,3.37,2.49,2.87,3.5,2.58
SWE,17/08/2024,Vasteras SK,Kalmar,2,1,,,H,1.74,3.86,4.48,1.78,4.0,4.7
SWE,18/08/2024,Brommapojkarna,Hacken,1,3,,,A,2.83,3.93,2.22,2.93,4.2,2.33
SWE,18/08/2024,Djurgarden,AIK,0,2,,,A,2.2,3.27,3.36,2.35,3.5,3.53
SWE,18/08/2024,Mjallby,Elfsborg,1,1,,,D,2.81,3.33,2.48,2.93,3.5,2.58
SWE,18/08/2024,GAIS,Halmstad,3,1,,,H,1.47,4.36,6.69,1.5,4.5,7.1
SWE,24/08/2024,Kalmar,Malmo FF,2,2,,,D,5.68,4.33,1.53,6.0,4.7,1.59
SWE,25/08/2024,Elfsborg,Goteborg,3,1,,,H,1.77,3.91,4.23,1.82,4.1,4.49
SWE,25/08/2024,Sirius,Djurgarden,0,1,,,A,2.31,3.44,3.0,2.38,3.6,3.09
SWE,25/08/2024,AIK,Brommapojkarna,2,1,,,H,1.75,3.94,4.29,1.8,4.12,4.6
SWE,25/08/2024,Hacken,Varnamo,1,1,,,D,1.72,4.12,4.3,1.76,4.33,4.64
SWE,26/08/2024,Halmstad,Vasteras SK,0,1,,,A,3.47,3.43,2.11,3.7,3.6,2.17
SWE,26/08/2024,Hammarby,GAIS,0,0,,,D,1.77,3.96,4.15,1.81,4.15,4.3
SWE,26/08/2024,Norrkoping,Mjallby,1,2,,,A,2.53,3.43,2.71,2.6,3.5,2.78
SWE,31/08/2024,GAIS,Kalmar,1,1,,,D,1.79,3.72,4.3,1.85,3.95,4.5
SWE,31/08/2024,Varnamo,AIK,0,1,,,A,3.8,3.37,2.01,4.08,3.5,2.06
SWE,31/08/2024,Mjallby,Halmstad,3,1,,,H,1.51,4.19,6.25,1.54,4.36,6.51
SWE,31/08/2024,Vasteras SK,Sirius,1,2,,,A,2.35,3.62,2.81,2.47,3.85,2.99
SWE,14/09/2024,Vasteras SK,GAIS,2,3,,,A,2.15,3.56,3.2,2.21,3.67,3.4
SWE,15/09/2024,AIK,Malmo FF,0,0,,,D,3.04,3.4,2.29,3.4,3.55,2.4
SWE,15/09/2024,Djurgarden,Mjallby,1,1,,,D,1.72,3.72,4.79,1.78,3.86,5.03
SWE,15/09/2024,Sirius,Brommapojkarna,3,2,,,H,1.93,3.95,3.47,2.06,4.13,3.81
SWE,15/09/2024,Hacken,Goteborg,3,3,,,D,1.68,4.26,4.42,1.73,4.4,4.8
SWE,15/09/2024,Halmstad,Elfsborg,0,1,,,A,9.1,5.25,1.32,10.0,5.7,1.38
SWE,15/09/2024,Kalmar,Varnamo,3,1,,,H,2.65,3.3,2.65,2.75,3.4,2.85
SWE,16/09/2024,Hammarby,Norrkoping,1,1,,,D,1.5,4.49,5.93,1.55,4.8,6.5
SWE,18/09/2024,GAIS,Malmo FF,0,0,,,D,4.54,3.94,1.71,5.0,4.3,1.82
SWE,19/09/2024,Elfsborg,Norrkoping,2,2,,,D,1.26,6.05,9.83,1.29,6.6,12.0
SWE,19/09/2024,Hacken,Djurgarden,1,2,,,A,2.16,3.74,3.06,2.27,3.9,3.26
SWE,21/09/2024,Kalmar,AIK,0,1,,,A,4.15,3.46,1.89,4.33,3.6,1.99
SWE,21/09/2024,Brommapojkarna,Mjallby,0,0,,,D,2.39,3.63,2.75,2.48,3.75,2.88
SWE,22/09/2024,Elfsborg,Hammarby,0,0,,,D,1.74,4.13,4.13,1.78,4.3,4.3
SWE,22/09/2024,GAIS,Djurgarden,3,0,,,H,2.85,3.29,2.47,3.0,3.4,2.56
SWE,22/09/2024,Varnamo,Vasteras SK,2,0,,,H,2.32,3.44,2.95,2.4,3.55,3.06
SWE,22/09/2024,Malmo FF,Hacken,4,0,,,H,1.47,4.86,5.83,1.5,5.2,6.25
SWE,23/09/2024,Goteborg,Halmstad,1,1,,,D,1.52,4.2,6.12,1.58,4.4,6.75
SWE,25/09/2024,Djurgarden,Brommapojkarna,2,1,,,H,1.77,3.9,4.21,1.8,4.03,4.5
SWE,25/09/2024,Mjallby,Varnamo,1,1,,,D,2.11,3.33,3.51,2.2,3.5,3.9
SWE,25/09/2024,Sirius,AIK,0,1,,,A,2.56,3.23,2.78,2.66,3.3,2.89
SWE,26/09/2024,Halmstad,Kalmar,2,2,,,D,2.99,3.14,2.47,3.17,3.25,2.61
SWE,26/09/2024,Hammarby,Hacken,2,0,,,H,2.13,3.89,3.0,2.2,4.06,3.11
SWE,26/09/2024,Vasteras SK,Goteborg,1,1,,,D,1.98,3.68,3.56,2.04,3.86,3.68
SWE,29/09/2024,AIK,Hammarby,1,0,,,H,2.12,3.14,3.71,2.2,3.25,3.95
SWE,29/09/2024,Halmstad,Norrkoping,0,0,,,D,2.85,3.18,2.53,2.93,3.27,2.63
SWE,29/09/2024,Varnamo,Djurgarden,1,1,,,D,3.18,3.32,2.25,3.35,3.5,2.32
SWE,29/09/2024,Hacken,Sirius,2,0,,,H,1.78,4.14,3.94,1.82,4.3,4.11
SWE,29/09/2024,Kalmar,Elfsborg,1,3,,,A,4.03,3.72,1.84,4.5,3.84,1.91
SWE,29/09/2024,Malmo FF,Mjallby,2,0,,,H,1.56,4.21,5.49,1.61,4.42,6.25
SWE,30/09/2024,Brommapojkarna,Vasteras SK,2,1,,,H,2.24,3.82,2.87,2.31,4.0,3.0
SWE,30/09/2024,Goteborg,GAIS,2,0,,,H,2.77,3.52,2.42,2.88,3.6,2.52
SWE,08/10/2024,Halmstad,Malmo FF,0,1,,,A,8.58,5.2,1.33,10.0,5.6,1.37
SWE,08/10/2024,Norrkoping,Vasteras SK,2,1,,,H,2.64,3.5,2.53,2.78,3.65,2.66
SWE,08/10/2024,Goteborg,Varnamo,0,0,,,D,2.01,3.54,3.57,2.11,3.71,3.84
SWE,05/11/2024,AIK,Sirius,1,3,,,A,1.72,3.79,4.66,1.76,4.09,5.0
SWE,05/11/2024,Halmstad,Mjallby,1,3,,,A,3.6,3.27,2.11,3.93,3.61,2.42
SWE,05/11/2024,GAIS,Vasteras SK,2,0,,,H,2.32,3.46,2.95,2.57,3.6,3.1
SWE,08/11/2024,AIK,Mjallby,1,0,,,H,1.69,3.83,4.84,1.91,4.0,5.2
SWE,08/11/2024,Elfsborg,GAIS,2,1,,,H,1.64,4.2,4.73,1.75,4.33,5.04
SWE,08/11/2024,Sirius,Kalmar,3,1,,,H,1.68,4.03,4.63,1.73,4.35,5.0
SWE,05/12/2024,Hacken,Kalmar,3,1,,,H,1.38,5.17,6.96,1.52,5.54,7.76
SWE,05/12/2024,Norrkoping,Hammarby,1,2,,,A,2.51,3.51,2.66,2.65,3.7,2.75
SWE,05/12/2024,Djurgarden,Elfsborg,2,0,,,H,2.06,3.42,3.56,2.16,3.6,4.13
SWE,05/12/2024,Varnamo,Brommapojkarna,1,1,,,D,3.16,3.45,2.2,3.5,3.6,2.3
