Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
IRL,04/07/2023,Bohemians,Shamrock Rovers,0,2,,,A,3.73,3.29,2.0,4.2,3.54,2.09
IRL,04/07/2023,Derry City,Drogheda,0,1,,,A,1.34,4.76,8.8,1.38,5.3,10.0
IRL,04/07/2023,Dundalk,Sligo Rovers,1,2,,,A,2.34,3.16,3.03,2.49,3.39,3.22
IRL,04/07/2023,St. Patricks,Cork City,4,0,,,H,1.59,3.83,5.41,1.68,4.3,6.0
IRL,04/07/2023,UC Dublin,Shelbourne,0,0,,,D,7.25,3.87,1.48,8.0,4.25,1.54
IRL,07/07/2023,Bohemians,Dundalk,3,2,,,H,2.19,3.34,3.15,2.3,3.53,3.4
IRL,07/07/2023,Derry City,Sligo Rovers,2,1,,,H,1.69,3.51,5.11,1.75,3.72,5.9
IRL,07/07/2023,Drogheda,Shamrock Rovers,0,0,,,D,3.86,3.52,1.89,4.33,3.75,1.95
IRL,07/07/2023,St. Patricks,Cork City,1,1,,,D,1.41,4.55,7.11,1.5,4.9,8.5
IRL,07/07/2023,UC Dublin,Shelbourne,0,4,,,A,10.99,5.02,1.29,15.0,5.7,1.48
IRL,14/07/2023,Shelbourne,Bohemians,1,1,,,D,2.6,2.85,2.97,2.76,3.03,3.23
IRL,14/07/2023,UC Dublin,Drogheda,1,3,,,A,7.62,4.64,1.38,8.76,5.23,1.43
IRL,15/07/2023,Sligo Rovers,Cork City,3,0,,,H,2.0,3.3,3.7,2.07,3.5,4.0
IRL,28/07/2023,Bohemians,UC Dublin,2,0,,,H,1.11,8.72,19.11,1.15,12.0,29.0
IRL,28/07/2023,Cork City,Shelbourne,0,2,,,A,3.21,2.99,2.34,3.6,3.25,2.7
IRL,28/07/2023,Drogheda,Sligo Rovers,2,2,,,D,2.49,3.22,2.75,2.65,3.37,2.89
IRL,13/08/2023,Derry City,Drogheda,3,0,,,H,1.47,4.16,6.29,1.53,4.7,6.9
IRL,25/08/2023,Bohemians,Derry City,2,2,,,D,2.85,3.09,2.51,3.0,3.25,2.64
IRL,25/08/2023,Drogheda,Cork City,3,1,,,H,2.0,3.44,3.55,2.08,3.65,3.94
IRL,25/08/2023,Shamrock Rovers,Dundalk,1,0,,,H,1.52,4.07,5.94,1.57,4.4,6.6
IRL,25/08/2023,UC Dublin,St. Patricks,0,1,,,A,12.23,6.79,1.19,17.0,8.1,1.23
IRL,26/08/2023,Sligo Rovers,Shelbourne,0,1,,,A,2.97,3.04,2.45,3.21,3.2,2.7
IRL,06/09/2023,Cork City,Dundalk,1,2,,,A,2.64,3.05,2.72,2.82,3.3,2.88
IRL,06/09/2023,Derry City,Bohemians,0,0,,,D,1.93,3.13,4.23,2.02,3.34,4.61
IRL,06/09/2023,Drogheda,St. Patricks,2,1,,,H,3.2,3.45,2.12,3.66,3.8,2.24
IRL,06/09/2023,Shelbourne,Sligo Rovers,1,1,,,D,2.29,3.1,3.2,2.41,3.4,4.1
IRL,06/09/2023,Shamrock Rovers,UC Dublin,4,0,,,H,1.05,12.98,30.1,1.14,19.0,41.0
IRL,15/09/2023,Derry City,Shamrock Rovers,1,1,,,D,2.26,3.12,3.24,2.37,3.3,3.55
IRL,16/09/2023,Sligo Rovers,UC Dublin,2,0,,,H,1.21,6.11,12.58,1.27,7.4,15.0
IRL,22/09/2023,Drogheda,Bohemians,0,0,,,D,4.35,3.84,1.72,5.0,4.3,1.87
IRL,22/09/2023,Shelbourne,Cork City,2,1,,,H,1.66,3.6,5.33,1.73,3.84,5.75
IRL,22/09/2023,Sligo Rovers,Derry City,1,0,,,H,4.75,3.5,1.75,5.25,3.78,1.89
IRL,22/09/2023,St. Patricks,Dundalk,3,1,,,H,1.95,3.55,3.6,2.06,3.82,3.83
IRL,22/09/2023,UC Dublin,Shamrock Rovers,0,0,,,D,31.4,11.23,1.06,46.0,15.0,1.08
IRL,25/09/2023,Bohemians,Shelbourne,1,1,,,D,2.08,3.27,3.5,2.19,3.47,3.88
IRL,25/09/2023,Dundalk,Cork City,5,0,,,H,1.8,3.64,4.13,1.87,3.92,4.8
IRL,25/09/2023,St. Patricks,Drogheda,1,2,,,A,1.52,4.26,5.56,1.58,4.6,6.04
IRL,29/09/2023,Bohemians,Sligo Rovers,3,1,,,H,1.61,3.91,5.21,1.69,4.25,6.0
IRL,29/09/2023,Cork City,St. Patricks,0,1,,,A,3.42,3.5,2.03,3.86,3.75,2.12
IRL,29/09/2023,Derry City,UC Dublin,6,0,,,H,1.04,13.96,36.19,1.07,23.0,61.0
IRL,29/09/2023,Dundalk,Drogheda,3,1,,,H,1.56,4.2,5.17,1.72,4.5,5.7
IRL,29/09/2023,Shamrock Rovers,Shelbourne,1,0,,,H,1.68,3.56,5.08,1.75,3.78,5.5
IRL,03/10/2023,Derry City,Dundalk,0,0,,,D,1.67,3.55,5.17,1.75,3.75,5.6
IRL,03/10/2023,Shelbourne,Shamrock Rovers,0,0,,,D,4.08,3.1,1.97,4.4,3.28,2.07
IRL,03/10/2023,St. Patricks,Bohemians,0,2,,,A,2.34,3.13,3.06,2.44,3.35,3.23
IRL,03/10/2023,UC Dublin,Drogheda,0,1,,,A,4.08,3.55,1.83,4.4,3.78,1.89
IRL,04/10/2023,Cork City,Dundalk,1,0,,,H,2.26,3.1,3.21,2.5,3.35,3.5
