Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
MEX,01/07/2018,Monterrey,Monarcas,1,1,,,D,1.34,5.12,7.56,1.45,5.65,8.6
MEX,01/07/2018,Pachuca,U.N.A.M.- Pumas,2,3,,,A,1.85,3.54,4.01,1.92,3.76,4.45
MEX,01/07/2018,Necaxa,Veracruz,0,0,,,D,1.98,3.22,3.9,2.11,3.4,4.5
MEX,01/07/2018,Toluca,Guadalajara Chivas,1,1,,,D,2.08,3.27,3.45,2.15,3.51,4.0
MEX,04/07/2018,Puebla,Pachuca,2,6,,,A,2.29,3.23,3.09,2.55,3.4,3.31
MEX,04/07/2018,Club Tijuana,Atlas,2,2,,,D,1.59,3.78,5.7,1.74,4.15,6.33
MEX,04/07/2018,Cruz Azul,Lobos BUAP,1,0,,,H,1.76,3.65,4.38,1.82,3.89,4.84
MEX,05/07/2018,Santos Laguna,U.A.N.L.- Tigres,2,0,,,H,2.24,3.37,3.01,2.38,3.62,3.29
MEX,10/07/2018,Club Leon,Monarcas,1,2,,,A,1.67,3.93,4.61,1.75,4.2,5.0
MEX,10/07/2018,U.A.N.L.- Tigres,Club America,2,3,,,A,2.1,3.24,3.5,2.28,3.36,3.72
MEX,10/07/2018,Guadalajara Chivas,U.N.A.M.- Pumas,1,2,,,A,2.24,3.23,3.21,2.4,3.35,3.43
MEX,10/07/2018,Club Tijuana,Queretaro,1,1,,,D,1.62,3.73,5.48,1.7,3.91,5.94
MEX,10/07/2018,Toluca,Pachuca,2,1,,,H,2.33,3.26,2.99,2.45,3.43,3.2
MEX,12/07/2018,U.N.A.M.- Pumas,Club America,1,1,,,D,3.2,3.28,2.21,3.4,3.4,2.32
MEX,21/07/2018,Veracruz,U.N.A.M.- Pumas,0,2,,,A,2.76,3.1,2.57,2.9,3.28,2.7
MEX,21/07/2018,Atlas,Queretaro,0,0,,,D,2.24,3.06,3.34,2.35,3.15,3.68
MEX,21/07/2018,Cruz Azul,Puebla,3,0,,,H,1.7,3.6,4.89,1.74,3.96,5.37
MEX,22/07/2018,Pachuca,Monterrey,0,1,,,A,2.96,3.25,2.34,3.16,3.49,2.43
MEX,22/07/2018,Club Tijuana,Guadalajara Chivas,2,1,,,H,2.23,3.07,3.34,2.33,3.24,3.6
MEX,22/07/2018,U.A.N.L.- Tigres,Club Leon,2,0,,,H,1.63,3.73,5.2,1.7,4.1,6.0
MEX,22/07/2018,Toluca,Monarcas,2,0,,,H,1.54,4.1,5.66,1.6,4.43,6.2
MEX,23/07/2018,Santos Laguna,Lobos BUAP,2,1,,,H,1.65,3.99,4.65,1.71,4.34,5.05
MEX,23/07/2018,Necaxa,Club America,2,1,,,H,2.74,3.0,2.66,2.91,3.14,2.82
MEX,28/07/2018,Monarcas,Santos Laguna,3,1,,,H,2.57,3.25,2.65,2.9,3.5,2.8
MEX,28/07/2018,Puebla,Toluca,2,1,,,H,3.35,3.24,2.15,3.6,3.41,2.33
MEX,28/07/2018,Queretaro,Pachuca,1,0,,,H,3.07,3.12,2.33,3.4,3.33,2.52
MEX,29/07/2018,Club America,Atlas,3,0,,,H,1.6,3.75,5.51,1.66,4.18,6.26
MEX,29/07/2018,Guadalajara Chivas,Cruz Azul,0,1,,,A,3.19,3.15,2.26,3.4,3.37,2.37
MEX,29/07/2018,U.N.A.M.- Pumas,Necaxa,5,3,,,H,2.23,3.21,3.19,2.37,3.43,3.4
MEX,29/07/2018,Lobos BUAP,Veracruz,2,0,,,H,1.74,3.7,4.39,1.84,4.04,4.75
