Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
B1,22/07/2022,Standard,Gent,2,2,1,,D,4.07,3.53,1.88,4.7,3.69,1.91
B1,23/07/2022,Charleroi,Eupen,3,1,1,,H,1.67,4.05,4.59,1.75,4.4,4.8
B1,23/07/2022,Kortrijk,Oud-Heverlee Leuven,0,2,,,A,2.39,3.51,2.79,2.47,3.74,2.9
B1,23/07/2022,Waregem,Seraing,2,0,,,H,2.2,3.58,3.03,2.35,3.83,3.15
B1,23/07/2022,St Truiden,St. Gilloise,1,1,1,,D,3.98,3.48,1.91,4.45,3.65,1.97
B1,24/07/2022,Club Brugge,Genk,3,2,1,1,H,1.74,4.1,4.08,1.79,4.33,4.65
B1,24/07/2022,Mechelen,Antwerp,0,2,,2,A,2.61,3.56,2.5,2.85,3.82,2.65
B1,24/07/2022,Anderlecht,Oostende,2,0,1,,H,1.27,5.73,9.61,1.32,6.0,11.0
B1,24/07/2022,Westerlo,Cercle Brugge,2,0,1,,H,2.56,3.32,2.68,2.8,3.57,2.79
B1,29/07/2022,St. Gilloise,Charleroi,1,0,,,H,1.68,3.87,4.88,1.83,4.02,5.24
B1,30/07/2022,Cercle Brugge,Anderlecht,1,0,,,H,3.62,3.53,1.99,3.92,3.68,2.05
B1,30/07/2022,Oostende,Mechelen,2,1,2,,H,2.71,3.5,2.44,2.85,3.72,2.53
B1,30/07/2022,Oud-Heverlee Leuven,Westerlo,2,0,1,,H,2.48,3.44,2.72,2.56,3.65,3.03
B1,30/07/2022,Gent,St Truiden,1,1,1,,D,1.54,4.08,6.04,1.57,4.33,6.61
B1,31/07/2022,Genk,Standard,3,1,3,1,H,1.51,4.31,5.82,1.55,4.5,6.3
B1,31/07/2022,Eupen,Club Brugge,2,1,2,1,H,6.0,4.75,1.46,7.0,5.2,1.5
B1,31/07/2022,Seraing,Kortrijk,0,1,,,A,2.86,3.34,2.4,3.0,3.47,2.48
B1,31/07/2022,Antwerp,Waregem,1,0,,,H,1.38,4.91,7.28,1.44,5.3,8.0
B1,05/08/2022,Club Brugge,Waregem,1,1,,,D,1.26,6.39,9.28,1.29,6.9,10.5
B1,06/08/2022,Genk,Eupen,4,2,3,1,H,1.35,5.3,7.43,1.38,5.8,8.25
B1,06/08/2022,Charleroi,Oostende,1,3,,1,A,1.61,4.1,5.04,1.7,4.38,5.25
B1,06/08/2022,Kortrijk,St Truiden,0,0,,,D,3.07,3.26,2.33,3.3,3.45,2.4
B1,06/08/2022,Mechelen,St. Gilloise,3,0,1,,H,3.14,3.58,2.14,3.31,3.77,2.2
B1,07/08/2022,Standard,Cercle Brugge,2,0,2,,H,2.7,3.38,2.51,2.9,3.56,2.6
B1,07/08/2022,Gent,Westerlo,2,1,2,1,H,1.66,3.9,4.9,1.7,4.1,5.3
B1,07/08/2022,Anderlecht,Seraing,3,1,3,,H,1.26,5.84,10.28,1.3,6.04,11.5
B1,07/08/2022,Antwerp,Oud-Heverlee Leuven,4,2,2,1,H,1.6,4.17,5.05,1.65,4.4,5.4
B1,12/08/2022,Oostende,Gent,1,3,1,2,A,4.74,4.0,1.66,4.9,4.21,1.71
B1,13/08/2022,Westerlo,Standard,4,2,1,,H,2.07,3.37,3.53,2.15,3.61,3.75
B1,13/08/2022,Cercle Brugge,Mechelen,0,0,,,D,2.1,3.55,3.29,2.15,3.76,3.4
B1,13/08/2022,Seraing,Charleroi,0,1,,,A,4.07,3.72,1.83,4.33,4.0,1.87
B1,13/08/2022,St. Gilloise,Kortrijk,2,1,1,,H,1.44,4.53,6.84,1.47,4.75,7.5
B1,14/08/2022,St Truiden,Anderlecht,0,3,,2,A,3.53,3.46,2.04,3.7,3.59,2.11
B1,14/08/2022,Eupen,Antwerp,0,1,,,A,3.65,3.75,1.91,4.0,4.0,1.98
B1,14/08/2022,Oud-Heverlee Leuven,Club Brugge,0,3,,2,A,4.55,4.12,1.67,5.25,4.31,1.69
B1,14/08/2022,Waregem,Genk,1,4,1,3,A,4.11,4.09,1.74,4.33,4.5,1.79
B1,19/08/2022,Eupen,Seraing,1,3,,3,A,1.71,3.84,4.58,1.75,4.03,5.0
B1,20/08/2022,Oostende,St Truiden,0,1,,1,A,3.12,3.33,2.27,3.38,3.5,2.31
B1,20/08/2022,Genk,Cercle Brugge,2,1,1,,H,1.59,4.17,5.14,1.64,4.4,5.8
B1,21/08/2022,Club Brugge,Kortrijk,2,1,2,1,H,1.31,5.5,9.0,1.33,6.02,10.5
B1,21/08/2022,Waregem,Charleroi,1,3,1,1,A,3.12,3.7,2.13,3.3,3.9,2.17
B1,21/08/2022,Standard,Oud-Heverlee Leuven,1,3,,2,A,2.02,3.68,3.39,2.1,3.83,3.55
B1,21/08/2022,Mechelen,Westerlo,5,4,1,1,H,2.51,3.46,2.66,2.62,3.69,2.8
B1,26/08/2022,Charleroi,Club Brugge,1,3,1,2,A,3.59,3.74,1.95,4.05,3.97,2.01
B1,27/08/2022,Seraing,Genk,0,4,,1,A,5.73,4.5,1.5,6.01,4.75,1.55
B1,27/08/2022,Cercle Brugge,Waregem,1,1,1,1,D,1.78,3.87,4.16,1.82,4.1,4.55
B1,27/08/2022,Oud-Heverlee Leuven,Oostende,2,1,,1,H,2.01,3.68,3.4,2.15,3.85,3.6
B1,27/08/2022,St Truiden,Mechelen,3,1,,,H,2.15,3.44,3.27,2.24,3.63,3.5
B1,28/08/2022,Gent,Antwerp,1,2,1,2,A,1.95,3.59,3.7,2.09,3.85,4.15
B1,28/08/2022,Kortrijk,Standard,0,1,,,A,2.62,3.45,2.55,2.71,3.63,2.75
B1,28/08/2022,St. Gilloise,Anderlecht,2,1,2,1,H,2.19,3.5,3.13,2.27,3.71,3.33
B1,28/08/2022,Westerlo,Eupen,0,1,,,A,1.84,3.59,4.16,1.97,3.81,4.33
B1,31/08/2022,Antwerp,St. Gilloise,4,2,4,1,H,2.72,3.37,2.52,2.87,3.5,2.7
B1,01/09/2022,Anderlecht,Gent,0,1,,,A,2.12,3.54,3.23,2.25,3.75,3.38
B1,02/09/2022,Club Brugge,Cercle Brugge,4,0,1,,H,1.59,4.18,5.15,1.62,4.35,6.0
B1,03/09/2022,Genk,St Truiden,0,0,,,D,1.65,4.03,4.82,1.7,4.2,5.11
B1,03/09/2022,Eupen,Kortrijk,0,1,,,A,2.23,3.43,3.09,2.4,3.71,3.24
B1,03/09/2022,Mechelen,Seraing,2,3,2,1,A,1.56,4.27,5.41,1.6,4.5,6.5
B1,03/09/2022,Standard,Oostende,1,0,,,H,2.0,3.64,3.5,2.14,3.84,3.75
B1,04/09/2022,Anderlecht,Oud-Heverlee Leuven,2,2,,1,D,1.37,5.12,7.46,1.4,5.41,8.5
B1,04/09/2022,Antwerp,Westerlo,3,0,1,,H,1.91,3.68,3.76,1.97,4.0,4.0
B1,04/09/2022,Charleroi,Gent,2,1,1,1,H,3.25,3.54,2.11,3.55,3.75,2.2
B1,04/09/2022,Waregem,St. Gilloise,1,3,,1,A,4.66,3.92,1.69,5.25,4.2,1.74
B1,09/09/2022,St Truiden,Standard,1,2,,2,A,2.17,3.41,3.26,2.23,3.53,3.65
B1,10/09/2022,Kortrijk,Mechelen,1,4,,2,A,2.59,3.58,2.53,2.66,3.79,2.75
B1,10/09/2022,Oostende,Eupen,1,0,,,H,2.1,3.68,3.18,2.25,3.88,3.32
B1,10/09/2022,Seraing,Club Brugge,0,2,,,A,6.87,4.66,1.43,8.25,4.8,1.47
B1,10/09/2022,Oud-Heverlee Leuven,Charleroi,3,2,1,1,H,2.76,3.72,2.32,3.0,3.87,2.38
B1,11/09/2022,Westerlo,Anderlecht,2,1,1,,H,2.84,3.47,2.36,3.2,3.64,2.45
B1,11/09/2022,Cercle Brugge,Antwerp,0,2,,1,A,2.88,3.48,2.33,3.0,3.66,2.4
B1,11/09/2022,St. Gilloise,Genk,1,2,,1,A,2.09,3.57,3.28,2.15,3.8,3.45
B1,11/09/2022,Gent,Waregem,2,0,,,H,1.35,5.14,7.79,1.38,5.5,8.55
B1,16/09/2022,Antwerp,Seraing,2,1,2,1,H,1.33,5.23,8.53,1.35,5.6,9.3
B1,17/09/2022,Mechelen,Oud-Heverlee Leuven,0,0,,,D,1.91,3.94,3.53,2.0,4.2,4.0
B1,17/09/2022,Cercle Brugge,Oostende,2,2,2,,D,1.79,3.73,4.23,1.9,3.95,4.5
B1,17/09/2022,Waregem,St Truiden,0,3,,1,A,2.82,3.37,2.43,3.15,3.55,2.49
B1,17/09/2022,Charleroi,Westerlo,2,3,1,2,A,2.16,3.55,3.16,2.25,3.71,3.55
B1,18/09/2022,Genk,Gent,1,0,,,H,2.19,3.58,3.04,2.28,3.83,3.23
B1,18/09/2022,Eupen,St. Gilloise,1,2,1,1,A,3.8,3.73,1.87,4.35,3.98,1.92
B1,18/09/2022,Standard,Club Brugge,3,0,1,,H,3.68,3.71,1.91,4.5,3.9,1.97
B1,18/09/2022,Anderlecht,Kortrijk,4,1,1,,H,1.34,5.12,8.29,1.4,5.5,9.0
B1,30/09/2022,Standard,Seraing,0,2,,1,A,1.61,4.03,5.23,1.67,4.2,5.8
B1,01/10/2022,Oud-Heverlee Leuven,St. Gilloise,0,3,,2,A,4.18,3.93,1.76,4.7,4.2,1.81
B1,01/10/2022,Oostende,Genk,1,2,1,1,A,3.97,3.97,1.79,4.5,4.25,1.85
B1,01/10/2022,Westerlo,Waregem,2,0,1,,H,1.59,4.18,5.25,1.67,4.45,5.5
B1,01/10/2022,Club Brugge,Mechelen,3,0,1,,H,1.46,4.71,6.16,1.5,5.09,6.75
B1,02/10/2022,Anderlecht,Charleroi,0,1,,,A,1.61,4.16,5.02,1.67,4.4,5.25
B1,02/10/2022,Gent,Cercle Brugge,3,4,,1,A,1.62,3.96,5.16,1.66,4.15,5.75
B1,02/10/2022,Kortrijk,Antwerp,2,1,2,,H,4.36,3.8,1.75,4.6,4.0,1.83
B1,02/10/2022,St Truiden,Eupen,0,1,,,A,1.78,3.64,4.4,1.84,3.8,4.75
B1,07/10/2022,Antwerp,St Truiden,2,0,1,,H,1.94,3.41,3.99,2.01,3.6,4.29
B1,08/10/2022,Genk,Kortrijk,2,1,1,,H,1.29,5.72,9.29,1.32,6.2,10.1
B1,08/10/2022,Seraing,Oostende,1,1,,,D,2.81,3.4,2.44,3.0,3.55,2.53
B1,08/10/2022,Waregem,Oud-Heverlee Leuven,2,5,1,,A,2.63,3.74,2.43,2.72,4.0,2.5
B1,08/10/2022,Club Brugge,Westerlo,0,2,,,A,1.56,4.3,5.31,1.59,4.6,5.95
B1,09/10/2022,Mechelen,Anderlecht,1,3,1,,A,3.75,3.77,1.89,3.9,3.93,1.95
B1,09/10/2022,Eupen,Gent,0,4,,2,A,4.19,3.75,1.8,4.6,3.91,1.86
B1,09/10/2022,Charleroi,Standard,0,1,,1,A,2.12,3.66,3.16,2.17,3.87,3.28
B1,09/10/2022,St. Gilloise,Cercle Brugge,2,1,1,,H,1.6,4.1,5.13,1.66,4.25,5.5
B1,14/10/2022,Westerlo,Seraing,2,2,2,1,D,1.6,3.88,5.66,1.67,4.04,6.2
B1,15/10/2022,Kortrijk,Waregem,1,3,1,,A,2.0,3.72,3.42,2.05,3.97,3.65
B1,15/10/2022,Cercle Brugge,Eupen,5,1,3,1,H,1.84,3.71,4.02,1.9,3.9,4.2
B1,15/10/2022,St Truiden,Charleroi,2,1,1,,H,2.15,3.33,3.4,2.3,3.48,3.61
B1,15/10/2022,Oud-Heverlee Leuven,Genk,0,1,,1,A,4.3,4.19,1.7,4.6,4.4,1.75
B1,16/10/2022,Standard,Antwerp,3,0,3,,H,2.88,3.52,2.33,3.08,3.7,2.4
B1,16/10/2022,Gent,Mechelen,3,0,1,,H,1.49,4.45,5.97,1.55,4.7,6.5
B1,16/10/2022,Anderlecht,Club Brugge,0,1,,,A,2.53,3.57,2.58,2.7,3.8,2.7
B1,16/10/2022,Oostende,St. Gilloise,1,6,,2,A,4.17,3.78,1.79,4.65,3.99,1.83
B1,18/10/2022,Charleroi,Kortrijk,2,2,2,,D,1.69,3.95,4.65,1.75,4.13,4.94
B1,18/10/2022,Eupen,Oud-Heverlee Leuven,4,2,2,2,H,2.71,3.55,2.45,3.0,3.7,2.54
B1,18/10/2022,Genk,Westerlo,6,1,5,1,H,1.59,4.32,5.02,1.62,4.6,5.5
B1,18/10/2022,Seraing,Cercle Brugge,0,1,,1,A,3.83,3.56,1.93,4.2,3.68,1.97
B1,19/10/2022,St. Gilloise,Gent,2,0,1,,H,2.13,3.47,3.29,2.3,3.69,3.45
B1,19/10/2022,Club Brugge,St Truiden,3,0,1,,H,1.46,4.49,6.55,1.5,4.75,7.0
B1,19/10/2022,Mechelen,Standard,2,0,,,H,2.54,3.6,2.58,2.6,3.88,2.7
B1,20/10/2022,Antwerp,Oostende,3,0,1,,H,1.57,4.17,5.35,1.62,4.4,5.75
B1,20/10/2022,Waregem,Anderlecht,3,2,1,1,H,4.93,4.24,1.6,5.25,4.5,1.64
B1,21/10/2022,Cercle Brugge,Charleroi,4,1,1,,H,1.99,3.64,3.55,2.15,3.82,3.8
B1,22/10/2022,Kortrijk,Westerlo,0,2,,,A,2.89,3.57,2.3,3.04,3.72,2.5
B1,22/10/2022,Mechelen,Eupen,2,1,1,1,H,1.92,3.75,3.69,1.95,3.95,4.15
B1,22/10/2022,St Truiden,Oud-Heverlee Leuven,0,0,,,D,2.03,3.66,3.4,2.15,3.87,3.6
B1,22/10/2022,St. Gilloise,Club Brugge,2,2,1,2,D,2.57,3.46,2.61,2.7,3.69,2.73
