Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
MEX,01/07/2022,Atl. San Luis,Pachuca,0,2,,,A,2.76,3.2,2.53,3.25,3.39,2.71
MEX,02/07/2022,Atlas,Santos Laguna,2,1,,,H,2.14,3.0,3.73,2.22,3.2,4.05
MEX,02/07/2022,U.A.N.L.- Tigres,Mazatlan FC,4,3,,,H,1.44,4.15,7.61,1.48,4.45,9.0
MEX,04/07/2022,Toluca,Monterrey,2,2,,,D,3.67,3.52,1.97,4.1,3.75,2.05
MEX,04/07/2022,Club Tijuana,Atl. San Luis,1,1,,,D,1.89,3.34,4.14,1.95,3.53,4.42
MEX,05/07/2022,Cruz Azul,Necaxa,1,1,,,D,2.37,2.92,3.32,2.49,3.09,3.68
MEX,08/07/2022,Monterrey,Club Leon,5,1,,,H,1.56,4.16,5.24,1.65,4.47,5.75
MEX,08/07/2022,Santos Laguna,Cruz Azul,4,0,,,H,2.37,3.3,2.9,2.48,3.51,3.2
MEX,08/07/2022,Toluca,Club Tijuana,3,1,,,H,1.79,3.55,4.34,1.9,3.75,4.76
MEX,08/07/2022,Atl. San Luis,Necaxa,1,2,,,A,2.22,3.14,3.31,2.3,3.31,3.67
MEX,09/07/2022,Club Leon,Juarez,1,0,,,H,2.04,3.33,3.52,2.12,3.6,3.9
MEX,09/07/2022,Santos Laguna,Necaxa,3,1,,,H,1.85,3.6,4.0,1.91,3.81,4.77
MEX,09/07/2022,Club America,Atl. San Luis,3,0,,,H,1.42,4.47,7.05,1.45,5.07,8.1
MEX,09/07/2022,Monterrey,Cruz Azul,3,2,,,H,1.44,4.38,6.76,1.48,4.65,8.0
MEX,14/07/2022,Club America,Toluca,1,0,,,H,1.48,4.46,5.87,1.54,5.0,6.5
MEX,16/07/2022,Puebla,Club Leon,1,1,,,D,2.19,3.57,2.99,2.3,3.8,3.17
MEX,16/07/2022,Juarez,Queretaro,1,1,,,D,2.46,3.02,2.98,2.6,3.2,3.2
MEX,16/07/2022,Atlas,Cruz Azul,3,2,,,H,2.12,3.09,3.64,2.23,3.3,3.99
MEX,17/07/2022,Santos Laguna,Guadalajara Chivas,1,1,,,D,2.16,3.21,3.35,2.29,3.4,3.65
MEX,17/07/2022,U.N.A.M.- Pumas,Necaxa,1,0,,,H,2.18,3.31,3.22,2.29,3.5,3.46
MEX,17/07/2022,Atl. San Luis,Monterrey,0,1,,,A,3.26,3.36,2.14,3.53,3.53,2.22
MEX,18/07/2022,U.A.N.L.- Tigres,Club Tijuana,1,0,,,H,1.43,4.37,6.95,1.48,4.7,11.0
MEX,19/07/2022,Pachuca,Mazatlan FC,1,1,,,D,1.39,4.6,7.52,1.43,5.0,10.0
MEX,21/07/2022,Guadalajara Chivas,Club Leon,0,0,,,D,2.11,3.34,3.35,2.22,3.5,3.66
MEX,22/07/2022,Queretaro,Monterrey,0,3,,,A,3.11,3.28,2.24,3.3,3.46,2.37
MEX,23/07/2022,Mazatlan FC,Atl. San Luis,1,1,,,D,2.45,3.18,2.86,2.57,3.4,3.0
MEX,23/07/2022,Necaxa,Juarez,1,0,,,H,2.11,3.01,3.79,2.2,3.3,4.18
MEX,23/07/2022,Toluca,Santos Laguna,2,1,,,H,2.7,3.38,2.47,2.85,3.58,2.75
MEX,24/07/2022,Cruz Azul,Puebla,2,2,,,D,1.99,3.39,3.66,2.15,3.58,3.92
MEX,24/07/2022,Club Tijuana,Club America,2,0,,,H,3.48,3.3,2.08,3.75,3.51,2.18
MEX,24/07/2022,U.A.N.L.- Tigres,Atlas,2,0,,,H,1.89,3.37,4.06,2.0,3.54,4.33
MEX,25/07/2022,Pachuca,U.N.A.M.- Pumas,0,0,,,D,1.62,3.79,5.13,1.68,4.03,5.68
MEX,27/07/2022,Atlas,Club Tijuana,1,2,,,A,2.03,3.24,3.74,2.13,3.5,4.94
MEX,27/07/2022,Juarez,U.A.N.L.- Tigres,0,1,,,A,4.22,3.36,1.86,4.5,3.55,1.96
MEX,27/07/2022,Monterrey,Puebla,1,0,,,H,1.36,4.88,7.66,1.46,5.25,9.0
MEX,27/07/2022,Atl. San Luis,Cruz Azul,0,0,,,D,2.63,3.16,2.68,2.81,3.34,2.82
MEX,27/07/2022,Club Leon,Toluca,0,1,,,A,1.69,4.05,4.3,1.75,4.31,4.85
MEX,28/07/2022,Necaxa,Pachuca,2,0,,,H,2.98,3.18,2.37,3.14,3.4,2.5
MEX,28/07/2022,Queretaro,Guadalajara Chivas,2,2,,,D,3.27,3.0,2.32,3.53,3.16,2.39
MEX,28/07/2022,U.N.A.M.- Pumas,Mazatlan FC,1,1,,,D,1.68,3.66,4.89,1.74,3.94,5.4
MEX,30/07/2022,Juarez,Toluca,1,1,,,D,2.23,3.12,3.29,2.4,3.3,3.5
MEX,30/07/2022,Cruz Azul,Necaxa,1,0,,,H,2.26,3.15,3.21,2.35,3.38,3.7
MEX,31/07/2022,U.A.N.L.- Tigres,Queretaro,2,1,,,H,1.43,4.38,7.0,1.5,4.79,8.11
MEX,31/07/2022,Club Tijuana,Mazatlan FC,2,0,,,H,2.03,3.28,3.67,2.11,3.48,4.1
MEX,31/07/2022,Guadalajara Chivas,Pachuca,0,0,,,D,2.75,3.06,2.63,2.9,3.22,2.8
MEX,31/07/2022,Puebla,Atl. San Luis,0,0,,,D,2.16,3.31,3.26,2.29,3.55,3.54
MEX,31/07/2022,U.N.A.M.- Pumas,Monterrey,1,1,,,D,2.6,3.26,2.61,2.72,3.48,2.93
MEX,01/08/2022,Juarez,Necaxa,2,1,,,H,2.94,2.82,2.67,3.11,3.05,2.81
MEX,01/08/2022,Puebla,Club America,1,1,,,D,2.78,2.95,2.7,2.92,3.15,2.9
MEX,02/08/2022,Club Leon,Cruz Azul,0,1,,,A,2.56,3.03,2.88,2.66,3.15,3.03
MEX,04/08/2022,Pachuca,U.A.N.L.- Tigres,2,1,,,H,1.94,3.55,3.71,2.0,3.78,3.92
MEX,04/08/2022,Atlas,Necaxa,2,1,,,H,1.99,2.98,4.4,2.11,3.2,5.25
MEX,05/08/2022,Monterrey,Atl. San Luis,2,2,,,D,1.65,3.58,5.55,1.71,3.87,6.5
MEX,05/08/2022,Puebla,Mazatlan FC,2,2,,,D,1.8,3.44,4.56,1.88,3.74,6.3
MEX,08/08/2022,Pachuca,U.A.N.L.- Tigres,2,0,,,H,2.0,3.35,3.65,2.1,3.6,4.06
MEX,08/08/2022,Club America,Juarez,2,1,,,H,1.59,3.58,6.12,1.66,3.82,7.5
MEX,09/08/2022,Puebla,Pachuca,2,2,,,D,3.27,3.3,2.17,3.55,3.67,2.27
MEX,09/08/2022,U.A.N.L.- Tigres,Toluca,3,1,,,H,1.51,4.22,5.95,1.63,4.54,6.5
MEX,09/08/2022,Mazatlan FC,Atlas,1,0,,,H,2.51,3.06,2.89,2.7,3.36,3.01
MEX,09/08/2022,Club Tijuana,Guadalajara Chivas,1,2,,,A,2.55,3.08,2.84,2.91,3.37,3.05
MEX,09/08/2022,U.N.A.M.- Pumas,Queretaro,4,1,,,H,1.9,3.52,3.84,1.97,3.72,4.27
MEX,13/08/2022,Necaxa,Monterrey,1,2,,,A,3.13,3.18,2.27,3.28,3.35,2.36
MEX,13/08/2022,Club Tijuana,Puebla,3,3,,,D,2.2,3.27,3.21,2.29,3.49,3.42
