Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
T1,13/08/2021,Besiktas,Rizespor,3,0,1,,H,1.53,4.36,5.72,1.63,4.7,6.3
T1,14/08/2021,Karagumruk,Gaziantep,3,2,2,1,H,2.11,3.37,3.48,2.2,3.7,3.83
T1,14/08/2021,Altay,Kayserispor,3,0,2,,H,2.63,3.3,2.63,2.74,3.5,2.73
T1,14/08/2021,Hatayspor,Kasimpasa,1,1,,1,D,2.1,3.5,3.35,2.18,3.7,3.59
T1,15/08/2021,Buyuksehyr,Alanyaspor,0,1,,1,A,2.51,3.31,2.77,2.61,3.5,2.9
T1,15/08/2021,Ad. Demirspor,Fenerbahce,0,1,,,A,4.37,3.91,1.73,4.6,4.2,1.8
T1,15/08/2021,Antalyaspor,Goztep,1,1,1,,D,2.38,3.31,2.94,2.47,3.5,3.1
T1,16/08/2021,Sivasspor,Konyaspor,0,1,,,A,2.02,3.3,3.79,2.11,3.46,4.1
T1,16/08/2021,Yeni Malatyaspor,Trabzonspor,1,5,1,4,A,3.85,3.49,1.94,4.1,3.76,2.08
T1,16/08/2021,Giresunspor,Galatasaray,0,2,,2,A,5.38,4.1,1.58,5.8,4.4,1.65
T1,20/08/2021,Kayserispor,Ad. Demirspor,1,1,1,,D,3.12,3.3,2.3,3.32,3.51,2.45
T1,21/08/2021,Kasimpasa,Giresunspor,2,0,1,,H,2.05,3.38,3.58,2.14,3.68,3.78
T1,21/08/2021,Rizespor,Karagumruk,0,0,,,D,2.61,3.25,2.68,2.78,3.54,2.82
T1,21/08/2021,Alanyaspor,Altay,1,4,,2,A,2.11,3.23,3.58,2.22,3.62,3.9
T1,21/08/2021,Gaziantep,Besiktas,0,0,,,D,4.07,3.71,1.83,4.4,4.04,1.92
T1,22/08/2021,Konyaspor,Buyuksehyr,2,1,,1,H,2.58,3.01,2.9,2.74,3.36,3.08
T1,22/08/2021,Fenerbahce,Antalyaspor,2,0,,,H,1.51,4.27,5.88,1.59,4.54,6.5
T1,22/08/2021,Goztep,Yeni Malatyaspor,0,1,,,A,2.16,3.25,3.41,2.25,3.58,3.71
T1,23/08/2021,Trabzonspor,Sivasspor,2,1,1,,H,1.86,3.53,4.08,1.95,3.71,4.35
T1,23/08/2021,Galatasaray,Hatayspor,2,1,1,1,H,1.46,4.54,6.23,1.53,4.77,6.6
T1,27/08/2021,Antalyaspor,Rizespor,3,2,1,,H,1.93,3.52,3.92,2.04,3.7,4.2
T1,27/08/2021,Ad. Demirspor,Konyaspor,1,1,,,D,2.11,3.37,3.49,2.23,3.58,3.7
T1,28/08/2021,Buyuksehyr,Kayserispor,0,1,,1,A,1.78,3.61,4.5,1.85,3.83,4.9
T1,28/08/2021,Yeni Malatyaspor,Gaziantep,2,0,1,,H,2.32,3.57,2.86,2.43,3.84,3.0
T1,28/08/2021,Besiktas,Karagumruk,1,0,1,,H,1.57,4.26,5.35,1.63,4.6,6.0
T1,28/08/2021,Hatayspor,Alanyaspor,5,0,3,,H,2.29,3.51,2.96,2.39,3.72,3.05
T1,29/08/2021,Kasimpasa,Galatasaray,2,2,1,2,D,4.4,3.86,1.74,4.75,4.18,1.82
T1,29/08/2021,Sivasspor,Goztep,2,2,1,,D,2.09,3.36,3.54,2.16,3.6,3.8
T1,29/08/2021,Altay,Fenerbahce,0,2,,,A,3.17,3.47,2.19,3.3,3.72,2.28
T1,29/08/2021,Giresunspor,Trabzonspor,0,1,,1,A,4.73,3.91,1.69,5.25,4.2,1.77
T1,11/09/2021,Karagumruk,Ad. Demirspor,4,0,2,,H,2.19,3.47,3.16,2.28,3.64,3.3
T1,11/09/2021,Konyaspor,Altay,3,1,2,,H,2.38,3.3,2.97,2.47,3.47,3.1
T1,11/09/2021,Besiktas,Yeni Malatyaspor,3,0,2,,H,1.35,4.98,8.42,1.42,5.3,9.5
T1,11/09/2021,Kayserispor,Kasimpasa,2,0,1,,H,2.66,3.23,2.66,2.77,3.38,2.78
T1,12/09/2021,Fenerbahce,Sivasspor,1,1,1,1,D,1.59,4.04,5.37,1.65,4.3,5.75
T1,12/09/2021,Rizespor,Hatayspor,0,2,,,A,2.83,3.36,2.44,2.93,3.56,2.56
T1,12/09/2021,Goztep,Buyuksehyr,2,1,,1,H,2.62,3.25,2.69,2.73,3.42,2.8
T1,12/09/2021,Trabzonspor,Galatasaray,2,2,1,2,D,2.37,3.42,2.89,2.45,3.66,3.08
T1,13/09/2021,Alanyaspor,Giresunspor,1,0,1,,H,2.03,3.48,3.56,2.13,3.68,3.83
T1,13/09/2021,Gaziantep,Antalyaspor,2,0,,,H,2.31,3.37,3.01,2.4,3.56,3.2
T1,17/09/2021,Altay,Goztep,2,1,,1,H,2.25,3.34,3.2,2.32,3.5,3.41
T1,17/09/2021,Yeni Malatyaspor,Karagumruk,3,4,3,2,A,2.87,3.32,2.45,3.02,3.57,2.6
T1,18/09/2021,Sivasspor,Gaziantep,1,1,1,,D,1.93,3.53,3.89,2.0,3.71,4.2
T1,18/09/2021,Kasimpasa,Trabzonspor,0,1,,,A,3.8,3.77,1.89,4.07,4.1,1.97
T1,18/09/2021,Ad. Demirspor,Rizespor,3,1,2,,H,1.87,3.62,4.06,1.94,3.81,4.34
T1,18/09/2021,Antalyaspor,Besiktas,2,3,2,,A,4.52,3.7,1.76,4.82,3.96,1.83
T1,19/09/2021,Giresunspor,Konyaspor,0,0,,,D,2.62,3.19,2.76,2.77,3.36,2.92
T1,19/09/2021,Galatasaray,Alanyaspor,0,1,,,A,1.49,4.45,6.19,1.56,4.71,6.8
T1,19/09/2021,Buyuksehyr,Fenerbahce,2,0,1,,H,3.46,3.46,2.07,3.67,3.67,2.16
T1,19/09/2021,Hatayspor,Kayserispor,2,1,,1,H,1.92,3.73,3.68,2.01,3.98,3.9
T1,21/09/2021,Karagumruk,Antalyaspor,0,0,,,D,2.09,3.38,3.49,2.17,3.64,3.75
T1,21/09/2021,Rizespor,Altay,1,2,,1,A,3.18,3.45,2.2,3.4,3.62,2.34
T1,21/09/2021,Besiktas,Ad. Demirspor,3,3,2,,D,1.41,4.91,6.82,1.56,5.3,8.0
T1,21/09/2021,Yeni Malatyaspor,Sivasspor,0,1,,,A,2.83,3.25,2.5,2.99,3.47,2.63
T1,22/09/2021,Gaziantep,Buyuksehyr,1,0,1,,H,2.62,3.31,2.65,2.73,3.5,2.79
T1,22/09/2021,Goztep,Hatayspor,0,2,,1,A,2.56,3.31,2.72,2.7,3.48,2.85
T1,22/09/2021,Kayserispor,Galatasaray,3,0,2,,H,4.52,3.71,1.76,4.75,3.92,1.83
T1,23/09/2021,Konyaspor,Trabzonspor,2,2,1,1,D,3.37,3.52,2.08,3.53,3.7,2.16
