Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
SWE,04/07/2018,Orebro,Norrkoping,1,1,,,D,3.35,3.52,2.1,3.51,3.7,2.2
SWE,05/07/2018,Malmo FF,Goteborg,1,2,,,A,1.48,4.17,6.89,1.56,4.6,7.77
SWE,05/07/2018,Sirius,Orebro,2,4,,,A,2.67,3.31,2.62,2.83,3.49,2.76
SWE,07/07/2018,Sirius,Malmo FF,0,4,,,A,7.18,4.48,1.44,8.22,4.7,1.5
SWE,07/07/2018,Dalkurd,Brommapojkarna,3,0,,,H,1.66,3.84,5.12,1.73,4.0,5.65
SWE,07/07/2018,Hacken,Sundsvall,3,0,,,H,1.48,4.45,6.41,1.53,4.9,7.3
SWE,07/07/2018,Trelleborgs,AIK,1,4,,,A,6.42,3.75,1.57,7.49,4.0,1.62
SWE,10/07/2018,Hacken,Malmo FF,1,1,,,D,2.59,3.36,2.66,2.76,3.5,2.85
SWE,10/07/2018,AIK,Orebro,1,1,,,D,1.26,5.35,13.06,1.31,6.0,18.0
SWE,10/07/2018,Brommapojkarna,Hammarby,2,4,,,A,7.86,4.95,1.37,9.0,5.25,1.4
SWE,10/07/2018,Norrkoping,Djurgarden,1,1,,,D,1.95,3.45,3.94,2.05,3.75,4.33
SWE,14/07/2018,Brommapojkarna,Sirius,0,1,,,A,2.18,3.55,3.17,2.29,3.82,3.4
SWE,14/07/2018,Dalkurd,Trelleborgs,2,2,,,D,1.62,3.9,5.52,1.69,4.16,6.05
SWE,14/07/2018,Malmo FF,Ostersunds,1,1,,,D,1.66,3.94,5.05,1.73,4.1,5.55
SWE,14/07/2018,Goteborg,Orebro,2,0,,,H,2.2,3.37,3.28,2.3,3.6,3.48
SWE,15/07/2018,Kalmar,Djurgarden,0,1,,,A,2.94,3.12,2.53,3.06,3.26,2.75
SWE,15/07/2018,Norrkoping,Hacken,2,1,,,H,2.25,3.44,3.13,2.35,3.7,3.36
SWE,15/07/2018,Sundsvall,AIK,0,1,,,A,4.61,3.4,1.84,4.96,3.5,1.91
SWE,16/07/2018,Elfsborg,Hammarby,0,0,,,D,2.24,3.61,3.01,2.38,3.85,3.27
SWE,21/07/2018,Orebro,Malmo FF,1,2,,,A,4.84,4.03,1.66,5.25,4.3,1.71
SWE,21/07/2018,Ostersunds,Trelleborgs,4,1,,,H,1.31,5.22,10.07,1.35,5.65,12.0
SWE,21/07/2018,Kalmar,Sundsvall,0,2,,,A,1.84,3.53,4.37,1.93,3.73,4.72
SWE,22/07/2018,AIK,Brommapojkarna,5,1,,,H,1.22,6.02,15.21,1.25,6.6,19.0
SWE,22/07/2018,Djurgarden,Hacken,2,1,,,H,1.95,3.38,4.04,2.01,3.5,4.4
SWE,22/07/2018,Sirius,Goteborg,3,2,,,H,2.78,3.47,2.44,2.93,3.74,2.55
SWE,23/07/2018,Hammarby,Dalkurd,4,1,,,H,1.53,4.3,5.84,1.57,4.6,6.65
SWE,23/07/2018,Norrkoping,Elfsborg,1,0,,,H,1.8,3.83,4.19,1.89,4.02,4.5
SWE,28/07/2018,Goteborg,Brommapojkarna,3,0,,,H,1.57,4.11,5.62,1.62,4.3,6.34
SWE,28/07/2018,Ostersunds,Elfsborg,1,0,,,H,1.82,3.7,4.26,1.9,3.92,4.65
SWE,28/07/2018,Dalkurd,Sirius,1,3,,,A,2.0,3.61,3.59,2.07,3.85,4.0
SWE,28/07/2018,Malmo FF,Norrkoping,2,1,,,H,1.58,4.18,5.39,1.63,4.44,5.95
SWE,29/07/2018,AIK,Kalmar,1,0,,,H,1.52,3.91,6.92,1.57,4.1,8.76
SWE,29/07/2018,Djurgarden,Sundsvall,1,1,,,D,1.41,4.57,7.67,1.53,4.95,9.77
SWE,29/07/2018,Hacken,Orebro,1,1,,,D,1.61,4.06,5.27,1.7,4.33,5.89
SWE,30/07/2018,Trelleborgs,Hammarby,1,3,,,A,5.78,4.33,1.53,6.37,4.55,1.6
SWE,04/08/2018,Djurgarden,Trelleborgs,1,1,,,D,1.26,5.71,11.13,1.3,6.3,13.25
SWE,04/08/2018,Kalmar,Elfsborg,1,0,,,H,2.47,3.2,2.93,2.64,3.4,3.1
SWE,04/08/2018,Dalkurd,Ostersunds,3,0,,,H,3.84,3.45,1.97,4.15,3.7,2.06
SWE,07/08/2018,Goteborg,Kalmar,1,3,,,A,2.27,3.17,3.32,2.36,3.4,3.5
SWE,07/08/2018,Djurgarden,Norrkoping,1,1,,,D,2.04,3.46,3.59,2.13,3.6,3.8
SWE,07/08/2018,Orebro,Elfsborg,1,2,,,A,2.31,3.5,2.97,2.38,3.72,3.1
SWE,10/08/2018,Sundsvall,Kalmar,2,0,,,H,2.09,3.35,3.56,2.17,3.5,3.75
SWE,13/08/2018,Norrkoping,Hammarby,0,0,,,D,2.41,3.56,2.79,2.51,3.75,3.05
SWE,13/08/2018,Trelleborgs,Sundsvall,1,6,,,A,2.97,3.38,2.36,3.1,3.5,2.47
SWE,17/08/2018,Sirius,Dalkurd,2,3,,,A,1.89,3.67,3.91,2.0,3.9,4.2
SWE,18/08/2018,Malmo FF,Trelleborgs,3,0,,,H,1.2,6.65,13.82,1.24,7.25,17.62
SWE,19/08/2018,Elfsborg,Norrkoping,0,1,,,A,3.16,3.39,2.24,3.35,3.58,2.36
SWE,19/08/2018,Sundsvall,Hacken,0,2,,,A,3.49,3.59,2.04,3.75,3.77,2.26
SWE,19/08/2018,Brommapojkarna,AIK,0,2,,,A,8.86,4.82,1.36,10.02,5.2,1.4
SWE,19/08/2018,Djurgarden,Kalmar,0,2,,,A,1.57,3.88,6.12,1.61,4.1,7.0
SWE,20/08/2018,Goteborg,Ostersunds,2,1,,,H,2.65,3.27,2.67,2.81,3.4,2.76
SWE,20/08/2018,Hammarby,Orebro,2,0,,,H,1.38,5.02,7.4,1.44,5.5,9.5
SWE,26/08/2018,Hacken,Brommapojkarna,6,0,,,H,1.21,6.61,13.05,1.25,7.1,17.0
SWE,26/08/2018,Malmo FF,Sirius,5,0,,,H,1.33,5.36,8.53,1.38,5.8,10.0
SWE,26/08/2018,Ostersunds,Sundsvall,1,2,,,A,1.68,3.97,4.85,1.75,4.2,5.2
SWE,26/08/2018,AIK,Trelleborgs,2,0,,,H,1.18,6.76,17.31,1.22,7.5,22.85
SWE,26/08/2018,Djurgarden,Elfsborg,2,2,,,D,1.84,3.48,4.43,1.95,3.6,4.84
SWE,27/08/2018,Dalkurd,Hammarby,2,3,,,A,5.84,4.17,1.55,6.51,4.4,1.6
SWE,27/08/2018,Kalmar,Orebro,0,1,,,A,1.72,3.77,4.79,1.77,4.0,5.25
SWE,27/08/2018,Norrkoping,Goteborg,2,1,,,H,1.53,4.21,6.04,1.57,4.5,6.65
SWE,31/08/2018,Trelleborgs,Norrkoping,1,1,,,D,7.93,4.75,1.39,9.5,5.05,1.44
SWE,04/09/2018,Brommapojkarna,Hacken,2,0,,,H,4.19,3.66,1.83,4.55,3.85,1.9
SWE,04/09/2018,Malmo FF,AIK,1,1,,,D,1.87,3.37,4.45,1.92,3.55,4.88
SWE,07/09/2018,Hammarby,Ostersunds,1,2,,,A,2.04,3.59,3.51,2.1,3.82,3.9
SWE,15/09/2018,Orebro,Sundsvall,2,1,,,H,2.37,3.37,2.96,2.45,3.5,3.09
SWE,15/09/2018,Ostersunds,Malmo FF,2,3,,,A,3.96,3.53,1.92,4.25,3.7,2.05
SWE,16/09/2018,Norrkoping,AIK,2,0,,,H,3.13,3.2,2.36,3.27,3.31,2.47
SWE,16/09/2018,Djurgarden,Brommapojkarna,0,1,,,A,1.31,5.39,9.97,1.36,6.0,13.35
SWE,16/09/2018,Goteborg,Elfsborg,2,2,,,D,2.33,3.39,3.02,2.49,3.5,3.25
SWE,17/09/2018,Hacken,Trelleborgs,2,1,,,H,1.21,6.48,13.41,1.24,7.0,17.15
SWE,17/09/2018,Kalmar,Dalkurd,0,0,,,D,1.5,4.23,6.5,1.58,4.45,7.08
SWE,17/09/2018,Sirius,Hammarby,1,1,,,D,5.21,4.29,1.58,5.8,4.5,1.62
SWE,21/09/2018,Brommapojkarna,Sundsvall,1,3,,,A,3.2,3.54,2.17,3.4,3.7,2.25
SWE,22/09/2018,Elfsborg,Orebro,1,0,,,H,1.67,3.88,4.97,1.73,4.1,5.5
SWE,22/09/2018,Sirius,Ostersunds,0,1,,,A,3.09,3.51,2.23,3.33,3.68,2.33
SWE,22/09/2018,Trelleborgs,Djurgarden,0,3,,,A,5.98,4.35,1.52,7.1,4.85,1.63
SWE,22/09/2018,Dalkurd,Norrkoping,0,2,,,A,5.21,4.09,1.62,5.7,4.33,1.68
SWE,23/09/2018,AIK,Hammarby,1,0,,,H,1.99,3.38,3.88,2.06,3.52,4.2
SWE,23/09/2018,Malmo FF,Kalmar,4,0,,,H,1.42,4.55,7.61,1.47,4.8,9.0
SWE,24/09/2018,Hacken,Goteborg,4,1,,,H,1.71,3.82,4.77,1.78,4.1,5.25
SWE,25/09/2018,Orebro,Sirius,0,0,,,D,1.89,3.56,4.01,1.95,3.7,4.27
SWE,26/09/2018,Hammarby,Elfsborg,0,1,,,A,1.73,3.86,4.5,1.78,4.2,5.01
SWE,26/09/2018,Norrkoping,Malmo FF,3,1,,,H,2.92,3.25,2.46,3.05,3.4,2.55
SWE,26/09/2018,Ostersunds,Brommapojkarna,3,1,,,H,1.47,4.42,6.47,1.52,4.7,7.2
SWE,26/09/2018,Sundsvall,Djurgarden,1,1,,,D,2.97,3.33,2.38,3.12,3.43,2.46
SWE,26/09/2018,Trelleborgs,Dalkurd,0,1,,,A,2.58,3.34,2.69,2.75,3.5,2.84
SWE,27/09/2018,Goteborg,AIK,0,2,,,A,5.06,3.44,1.76,5.5,3.7,1.82
SWE,27/09/2018,Kalmar,Hacken,1,2,,,A,3.2,3.33,2.24,3.4,3.45,2.31
SWE,29/09/2018,Sirius,Norrkoping,1,1,,,D,4.93,3.91,1.67,5.25,4.09,1.71
SWE,30/09/2018,Dalkurd,AIK,0,4,,,A,10.87,4.75,1.33,13.0,5.05,1.38
SWE,30/09/2018,Kalmar,Brommapojkarna,1,1,,,D,1.6,3.92,5.59,1.65,4.2,6.18
SWE,30/09/2018,Djurgarden,Ostersunds,0,2,,,A,1.89,3.57,4.07,1.96,3.73,4.5
SWE,30/09/2018,Malmo FF,Sundsvall,0,0,,,D,1.32,5.18,9.43,1.37,5.5,11.0
SWE,04/10/2018,Goteborg,Hammarby,1,2,,,A,2.07,3.41,3.57,2.15,3.55,3.87
SWE,08/10/2018,Dalkurd,Malmo FF,0,1,,,A,6.41,4.3,1.5,7.17,4.6,1.55
SWE,08/10/2018,Goteborg,Sirius,2,3,,,A,1.89,3.55,4.08,1.96,3.8,4.66
SWE,20/10/2018,Malmo FF,Hammarby,2,1,,,H,1.75,3.91,4.36,1.8,4.25,4.75
SWE,20/10/2018,Dalkurd,Orebro,1,0,,,H,3.09,3.38,2.28,3.2,3.52,2.35
SWE,21/10/2018,Djurgarden,AIK,0,0,,,D,3.68,3.16,2.14,4.0,3.3,2.25
SWE,21/10/2018,Hacken,Ostersunds,2,0,,,H,1.69,3.95,4.68,1.75,4.15,5.0
SWE,21/10/2018,Elfsborg,Sundsvall,2,0,,,H,2.4,3.4,2.87,2.46,3.58,2.98
SWE,21/10/2018,Kalmar,Norrkoping,1,2,,,A,3.69,3.4,2.04,4.2,3.55,2.17
SWE,21/10/2018,Trelleborgs,Sirius,1,2,,,A,3.12,3.4,2.26,3.4,3.51,2.36
SWE,22/10/2018,Brommapojkarna,Goteborg,0,2,,,A,3.18,3.34,2.25,3.4,3.45,2.4
SWE,26/10/2018,Goteborg,Sundsvall,1,2,,,A,2.22,3.51,3.11,2.38,3.66,3.23
SWE,26/10/2018,Trelleborgs,Elfsborg,2,2,,,D,4.81,4.18,1.64,5.25,4.6,1.71
SWE,27/10/2018,Dalkurd,Hacken,0,5,,,A,5.22,3.97,1.63,5.85,4.4,1.7
SWE,28/10/2018,Hammarby,Kalmar,0,0,,,D,1.36,4.95,8.41,1.4,5.3,9.5
SWE,28/10/2018,Orebro,Djurgarden,1,1,,,D,3.18,3.47,2.19,3.35,3.6,2.3
SWE,28/10/2018,Norrkoping,Ostersunds,4,2,,,H,1.62,3.93,5.46,1.73,4.2,6.0
SWE,28/10/2018,Sirius,Brommapojkarna,4,2,,,H,1.82,3.72,4.23,1.88,4.05,4.95
SWE,29/10/2018,AIK,Malmo FF,1,1,,,D,2.29,3.11,3.32,2.39,3.25,3.5
SWE,30/10/2018,Elfsborg,Dalkurd,0,0,,,D,1.56,4.09,5.75,1.6,4.33,6.6
SWE,31/10/2018,Brommapojkarna,Norrkoping,0,1,,,A,7.5,5.12,1.37,8.5,5.5,1.4
SWE,31/10/2018,Djurgarden,Goteborg,2,0,,,H,1.56,4.05,5.91,1.6,4.2,6.5
SWE,31/10/2018,Hacken,Sirius,2,1,,,H,1.27,5.85,10.24,1.29,6.25,13.5
SWE,31/10/2018,Kalmar,Trelleborgs,2,1,,,H,1.44,4.64,6.58,1.48,5.0,7.28
SWE,31/10/2018,Sundsvall,Hammarby,2,3,,,A,3.2,3.71,2.1,3.45,4.0,2.2
SWE,08/11/2018,Orebro,Brommapojkarna,0,1,,,A,1.76,3.73,4.55,1.83,3.9,5.18
SWE,11/11/2018,Brommapojkarna,Trelleborgs,3,0,,,H,1.39,5.05,7.01,1.42,5.49,7.55
SWE,11/11/2018,Djurgarden,Sirius,1,0,,,H,1.43,4.73,6.72,1.48,5.0,7.5
SWE,11/11/2018,Hacken,Norrkoping,0,1,,,A,2.57,3.64,2.53,2.8,3.81,2.7
SWE,11/11/2018,Kalmar,AIK,0,1,,,A,5.04,3.22,1.82,5.75,3.5,1.89
SWE,11/11/2018,Malmo FF,Elfsborg,2,0,,,H,1.17,7.29,14.39,1.2,8.4,17.0
SWE,11/11/2018,Orebro,Goteborg,1,3,,,A,2.01,3.66,3.45,2.1,3.87,3.75
SWE,11/11/2018,Ostersunds,Hammarby,3,3,,,D,4.16,3.94,1.77,4.6,4.2,1.82
SWE,11/11/2018,Sundsvall,Dalkurd,0,1,,,A,1.85,3.83,3.88,1.91,4.15,4.33
SWE,22/11/2018,AFC Eskilstuna,Brommapojkarna,0,1,,,A,2.31,3.0,3.34,2.44,3.17,3.63
SWE,25/11/2018,Brommapojkarna,AFC Eskilstuna,1,2,,,A,2.38,3.01,3.18,2.5,3.15,3.4
SWE,05/12/2018,Sundsvall,Brommapojkarna,3,0,,,H,1.99,3.43,3.75,2.08,3.6,4.05
SWE,08/12/2018,Hacken,Djurgarden,5,0,,,H,2.6,3.25,2.77,2.74,3.4,2.85
SWE,08/12/2018,Ostersunds,Kalmar,2,0,,,H,1.85,3.55,4.31,1.95,3.8,4.65
SWE,08/12/2018,AIK,Elfsborg,1,0,,,H,1.51,4.05,6.98,1.59,4.45,8.03
SWE,04/01/2019,Djurgarden,Sundsvall,2,2,,,D,1.85,3.35,4.52,1.92,3.55,5.25
SWE,04/01/2019,Elfsborg,Hammarby,1,1,,,D,3.03,3.3,2.33,3.21,3.52,2.48
SWE,04/01/2019,Malmo FF,Hacken,1,1,,,D,1.94,3.19,4.3,2.01,3.6,4.8
SWE,06/01/2019,Goteborg,Orebro,0,1,,,A,1.5,4.28,6.1,1.55,4.55,6.8
SWE,06/01/2019,Sirius,Djurgarden,0,2,,,A,4.14,3.56,1.86,4.6,4.0,1.91
SWE,06/01/2019,Falkenbergs,Kalmar,0,0,,,D,3.05,3.18,2.38,3.3,3.4,2.5
SWE,06/01/2019,Ostersunds,Sundsvall,1,1,,,D,2.04,3.48,3.52,2.15,3.68,3.77
SWE,07/01/2019,Djurgarden,Kalmar,2,0,,,H,1.99,3.21,4.04,2.07,3.4,4.34
SWE,07/01/2019,Hacken,Hammarby,2,0,,,H,2.0,3.63,3.5,2.05,3.9,3.9
SWE,09/01/2019,AIK,Djurgarden,1,0,,,H,2.79,2.94,2.77,2.95,3.0,2.97
SWE,09/01/2019,Kalmar,Malmo FF,0,5,,,A,4.46,3.42,1.84,4.75,3.65,1.9
SWE,09/01/2019,Sundsvall,Goteborg,0,2,,,A,3.66,3.46,2.01,3.9,3.62,2.12
SWE,09/01/2019,Hacken,Falkenbergs,4,1,,,H,1.35,5.28,7.66,1.4,6.0,11.0
SWE,09/01/2019,Norrkoping,Hammarby,2,0,,,H,2.3,3.57,2.91,2.4,3.73,3.15
SWE,06/02/2019,AFC Eskilstuna,Norrkoping,0,2,,,A,5.55,3.89,1.6,6.25,4.25,1.65
SWE,06/02/2019,AIK,Hammarby,2,0,,,H,2.43,3.04,3.1,2.57,3.2,3.4
SWE,06/02/2019,Elfsborg,Hacken,0,0,,,D,2.9,3.27,2.43,3.03,3.45,2.55
SWE,06/02/2019,Helsingborg,Malmo FF,0,1,,,A,5.38,3.87,1.62,6.5,4.07,1.68
SWE,11/02/2019,AIK,Sundsvall,2,1,,,H,1.74,3.81,4.49,1.82,3.96,4.8
SWE,11/02/2019,Falkenbergs,AFC Eskilstuna,1,0,,,H,1.6,4.18,5.09,1.69,4.43,6.0
SWE,11/02/2019,Goteborg,Ostersunds,7,1,,,H,1.56,4.07,5.77,1.62,4.3,6.3
SWE,11/02/2019,Hammarby,Hacken,4,1,,,H,1.37,5.18,7.17,1.41,5.5,7.75
SWE,11/02/2019,Helsingborg,Elfsborg,1,2,,,A,2.6,3.52,2.55,2.75,3.7,2.75
SWE,11/02/2019,Norrkoping,Djurgarden,2,2,,,D,3.17,3.07,2.39,3.35,3.3,2.5
SWE,11/02/2019,Orebro,Malmo FF,0,5,,,A,13.83,6.96,1.18,17.0,7.6,1.21
SWE,11/02/2019,Sirius,Kalmar,3,0,,,H,4.98,3.83,1.66,5.5,4.11,1.77
SWE,08/03/2019,Ostersunds,AFC Eskilstuna,1,2,,,A,1.64,3.85,5.21,1.72,4.05,6.0
SWE,08/03/2019,Falkenbergs,Helsingborg,1,1,,,D,2.67,3.25,2.64,2.8,3.44,2.8
SWE,31/03/2019,AIK,Ostersunds,0,0,,,D,1.76,3.21,5.54,1.84,3.42,6.27
SWE,31/03/2019,Falkenbergs,Orebro,1,0,,,H,2.71,3.26,2.59,2.85,3.4,2.71
SWE,31/03/2019,Kalmar,Sirius,0,2,,,A,1.75,3.52,4.87,1.81,3.85,5.4
SWE,31/03/2019,AFC Eskilstuna,Goteborg,3,1,,,H,2.56,3.04,2.92,2.74,3.15,3.05
SWE,31/03/2019,Helsingborg,Norrkoping,3,1,,,H,2.79,3.22,2.54,3.0,3.4,2.66
SWE,05/04/2019,AIK,AFC Eskilstuna,2,1,,,H,1.52,3.76,7.22,1.58,4.0,8.41
SWE,05/04/2019,Sirius,Goteborg,2,4,,,A,3.04,3.22,2.37,3.2,3.34,2.48
SWE,08/04/2019,Kalmar,Hammarby,2,2,,,D,3.89,3.72,1.87,4.1,3.92,1.96
