Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
SP1,15/08/2024,Ath Bilbao,Getafe,1,1,1,,D,1.51,4.04,7.61,1.58,4.2,8.9
SP1,15/08/2024,Betis,Girona,1,1,1,,D,2.4,3.38,3.02,2.46,3.47,3.12
SP1,16/08/2024,Celta,Alaves,2,1,,1,H,2.03,3.32,4.02,2.09,3.41,4.2
SP1,16/08/2024,Las Palmas,Sevilla,2,2,1,1,D,2.83,3.21,2.65,2.92,3.31,2.75
SP1,17/08/2024,Osasuna,Leganes,1,1,,1,D,1.88,3.44,4.48,1.93,3.57,4.7
SP1,17/08/2024,Valencia,Barcelona,1,2,1,1,A,4.76,3.87,1.74,5.0,4.05,1.79
SP1,18/08/2024,Sociedad,Vallecano,1,2,,,A,1.59,3.74,6.63,1.64,3.95,7.0
SP1,18/08/2024,Mallorca,Real Madrid,1,1,,1,D,7.33,4.34,1.47,8.0,4.57,1.5
SP1,19/08/2024,Valladolid,Espanol,1,0,1,,H,2.36,3.1,3.34,2.43,3.21,3.52
SP1,19/08/2024,Villarreal,Ath Madrid,2,2,2,2,D,3.33,3.67,2.12,3.49,3.8,2.17
SP1,23/08/2024,Celta,Valencia,3,1,2,1,H,2.12,3.35,3.65,2.18,3.43,3.78
SP1,23/08/2024,Sevilla,Villarreal,1,2,1,1,A,2.4,3.55,2.88,2.47,3.75,3.0
SP1,24/08/2024,Osasuna,Mallorca,1,0,,,H,2.47,3.01,3.22,2.54,3.21,3.31
SP1,24/08/2024,Barcelona,Ath Bilbao,2,1,1,1,H,1.64,4.18,5.05,1.67,4.37,5.4
SP1,24/08/2024,Espanol,Sociedad,0,1,,,A,4.0,3.13,2.1,4.3,3.32,2.16
SP1,24/08/2024,Getafe,Vallecano,0,0,,,D,2.5,2.93,3.27,2.59,3.0,3.41
SP1,25/08/2024,Real Madrid,Valladolid,3,0,,,H,1.17,7.96,15.17,1.2,9.0,18.0
SP1,25/08/2024,Leganes,Las Palmas,2,1,,,H,2.29,2.99,3.64,2.36,3.1,3.83
SP1,25/08/2024,Alaves,Betis,0,0,,,D,2.4,3.12,3.21,2.46,3.33,3.4
SP1,25/08/2024,Ath Madrid,Girona,3,0,1,,H,1.6,4.27,5.31,1.66,4.45,5.6
SP1,26/08/2024,Villarreal,Celta,4,3,1,2,H,1.96,3.56,3.82,2.04,3.75,4.25
SP1,27/08/2024,Mallorca,Sevilla,0,0,,,D,2.41,3.11,3.26,2.49,3.27,3.35
SP1,27/08/2024,Vallecano,Barcelona,1,2,1,,A,5.33,3.95,1.66,5.7,4.1,1.73
SP1,28/08/2024,Ath Bilbao,Valencia,1,0,1,,H,1.62,3.89,5.91,1.65,4.03,6.5
SP1,28/08/2024,Valladolid,Leganes,0,0,,,D,2.32,3.01,3.58,2.36,3.16,3.75
SP1,28/08/2024,Ath Madrid,Espanol,0,0,,,D,1.3,5.42,11.24,1.33,5.7,12.02
SP1,28/08/2024,Sociedad,Alaves,1,2,1,1,A,1.71,3.57,5.64,1.75,3.7,6.0
SP1,29/08/2024,Girona,Osasuna,4,0,1,,H,1.73,3.94,4.53,1.79,4.09,4.75
SP1,29/08/2024,Las Palmas,Real Madrid,1,1,1,,D,8.01,5.09,1.38,8.5,5.4,1.42
SP1,31/08/2024,Barcelona,Valladolid,7,0,3,,H,1.25,6.45,11.72,1.28,7.0,13.0
SP1,31/08/2024,Ath Bilbao,Ath Madrid,0,1,,,A,3.01,3.34,2.43,3.12,3.51,2.49
SP1,31/08/2024,Espanol,Vallecano,2,1,1,1,H,2.78,3.03,2.84,2.84,3.16,2.94
SP1,31/08/2024,Leganes,Mallorca,0,1,,1,A,2.56,2.9,3.27,2.67,3.0,3.45
SP1,31/08/2024,Valencia,Villarreal,1,1,1,1,D,2.84,3.45,2.49,2.92,3.68,2.61
SP1,01/09/2024,Alaves,Las Palmas,2,0,1,,H,1.96,3.35,4.25,2.01,3.52,4.5
SP1,01/09/2024,Osasuna,Celta,3,2,2,1,H,2.46,3.31,2.99,2.54,3.47,3.1
SP1,01/09/2024,Sevilla,Girona,0,2,,1,A,2.37,3.73,2.82,2.44,3.88,2.92
SP1,01/09/2024,Getafe,Sociedad,0,0,,,D,3.52,2.87,2.43,3.7,2.95,2.55
SP1,01/09/2024,Real Madrid,Betis,2,0,,,H,1.29,5.91,10.17,1.31,6.3,11.0
SP1,13/09/2024,Betis,Leganes,2,0,,,H,1.65,3.72,6.06,1.71,3.86,6.5
SP1,14/09/2024,Mallorca,Villarreal,1,2,,1,A,2.5,3.27,2.96,2.6,3.44,3.12
SP1,14/09/2024,Espanol,Alaves,3,2,1,1,H,2.72,3.07,2.87,2.79,3.21,2.97
SP1,14/09/2024,Sevilla,Getafe,1,0,1,,H,2.24,3.09,3.66,2.3,3.27,3.82
SP1,14/09/2024,Sociedad,Real Madrid,0,2,,,A,5.07,3.87,1.7,5.5,4.01,1.75
SP1,15/09/2024,Celta,Valladolid,3,1,2,,H,1.68,3.97,5.06,1.72,4.16,5.5
SP1,15/09/2024,Girona,Barcelona,1,4,,2,A,4.05,3.97,1.84,4.3,4.21,1.9
SP1,15/09/2024,Las Palmas,Ath Bilbao,2,3,,2,A,3.8,3.43,2.04,4.05,3.6,2.1
SP1,15/09/2024,Ath Madrid,Valencia,3,0,1,,H,1.35,4.98,9.83,1.39,5.3,11.0
SP1,16/09/2024,Vallecano,Osasuna,3,1,,1,H,2.1,3.17,3.95,2.17,3.33,4.2
SP1,17/09/2024,Mallorca,Sociedad,1,0,1,,H,2.88,2.81,2.93,3.03,2.99,3.02
SP1,18/09/2024,Betis,Getafe,2,1,,,H,1.98,3.08,4.64,2.06,3.21,5.0
SP1,19/09/2024,Leganes,Ath Bilbao,0,2,,,A,4.03,3.17,2.07,4.34,3.37,2.13
SP1,20/09/2024,Alaves,Sevilla,2,1,1,,H,2.18,3.26,3.63,2.21,3.39,3.8
SP1,21/09/2024,Valladolid,Sociedad,0,0,,,D,3.79,3.07,2.19,3.9,3.33,2.27
SP1,21/09/2024,Osasuna,Las Palmas,2,1,1,1,H,1.92,3.44,4.33,1.95,3.64,4.6
SP1,21/09/2024,Valencia,Girona,2,0,,,H,2.89,3.35,2.51,3.01,3.52,2.56
SP1,21/09/2024,Real Madrid,Espanol,4,1,,,H,1.16,8.07,16.79,1.18,8.9,19.0
SP1,22/09/2024,Getafe,Leganes,1,1,,,D,2.05,2.88,4.77,2.1,3.1,5.2
SP1,22/09/2024,Ath Bilbao,Celta,3,1,2,1,H,1.71,3.96,4.83,1.76,4.16,5.25
SP1,22/09/2024,Villarreal,Barcelona,1,5,1,2,A,3.74,4.09,1.87,3.95,4.37,1.92
SP1,22/09/2024,Vallecano,Ath Madrid,1,1,1,,D,4.79,3.52,1.81,5.0,3.72,1.85
SP1,23/09/2024,Betis,Mallorca,1,2,1,1,A,1.89,3.29,4.73,1.91,3.41,5.03
SP1,24/09/2024,Sevilla,Valladolid,2,1,1,,H,1.68,3.83,5.45,1.71,4.02,5.6
SP1,24/09/2024,Valencia,Osasuna,0,0,,,D,2.08,3.16,4.08,2.12,3.32,4.3
SP1,24/09/2024,Real Madrid,Alaves,3,2,2,,H,1.19,7.37,16.0,1.2,8.1,19.0
SP1,25/09/2024,Girona,Vallecano,0,0,,,D,1.76,3.81,4.66,1.8,3.98,5.0
SP1,25/09/2024,Barcelona,Getafe,1,0,1,,H,1.23,6.47,12.83,1.26,6.96,14.7
SP1,26/09/2024,Espanol,Villarreal,1,2,1,1,A,3.38,3.46,2.18,3.5,3.73,2.24
SP1,26/09/2024,Las Palmas,Betis,1,1,1,1,D,3.09,3.25,2.41,3.25,3.44,2.48
SP1,26/09/2024,Celta,Ath Madrid,0,1,,,A,3.82,3.74,1.94,4.1,3.95,1.98
SP1,27/09/2024,Valladolid,Mallorca,1,2,,,A,3.03,2.9,2.72,3.12,3.01,2.79
SP1,28/09/2024,Getafe,Alaves,2,0,1,,H,2.63,2.8,3.27,2.72,2.88,3.4
SP1,28/09/2024,Vallecano,Leganes,1,1,1,,D,1.94,3.14,4.79,2.02,3.23,5.1
SP1,28/09/2024,Sociedad,Valencia,3,0,1,,H,1.91,3.29,4.62,1.98,3.4,4.84
SP1,28/09/2024,Osasuna,Barcelona,4,2,2,,H,6.38,4.76,1.47,7.0,5.0,1.51
SP1,29/09/2024,Celta,Girona,1,1,,1,D,2.16,3.65,3.26,2.24,3.77,3.4
SP1,29/09/2024,Ath Bilbao,Sevilla,1,1,1,,D,1.72,3.83,4.9,1.77,3.97,5.2
SP1,29/09/2024,Betis,Espanol,1,0,,,H,1.67,3.77,5.58,1.73,3.94,6.0
SP1,29/09/2024,Ath Madrid,Real Madrid,1,1,,,D,2.79,3.44,2.52,2.95,3.6,2.61
SP1,30/09/2024,Villarreal,Las Palmas,3,1,1,,H,1.48,4.71,6.37,1.52,5.0,6.8
SP1,04/10/2024,Leganes,Valencia,0,0,,,D,3.0,2.82,2.83,3.13,2.88,2.92
SP1,05/10/2024,Espanol,Mallorca,2,1,1,,H,3.2,2.92,2.58,3.32,3.01,2.64
SP1,05/10/2024,Getafe,Osasuna,1,1,1,,D,2.23,2.95,3.87,2.3,3.07,4.09
SP1,05/10/2024,Las Palmas,Celta,0,1,,1,A,3.12,3.58,2.26,3.22,3.75,2.31
SP1,05/10/2024,Valladolid,Vallecano,1,2,,,A,3.13,3.01,2.56,3.3,3.1,2.63
SP1,05/10/2024,Real Madrid,Villarreal,2,0,1,,H,1.27,6.6,9.69,1.3,7.0,10.5
SP1,06/10/2024,Girona,Ath Bilbao,2,1,1,1,H,2.42,3.27,3.1,2.49,3.33,3.19
SP1,06/10/2024,Alaves,Barcelona,0,3,,3,A,5.5,4.4,1.57,5.8,4.53,1.62
SP1,06/10/2024,Sevilla,Betis,1,0,,,H,2.52,3.21,2.97,2.6,3.42,3.08
SP1,06/10/2024,Sociedad,Ath Madrid,1,1,,1,D,3.31,3.16,2.35,3.45,3.35,2.41
SP1,18/10/2024,Alaves,Valladolid,2,3,1,1,A,1.65,3.82,5.82,1.69,3.95,6.1
SP1,19/10/2024,Ath Bilbao,Espanol,4,1,3,,H,1.46,4.32,7.98,1.5,4.58,9.5
SP1,19/10/2024,Osasuna,Betis,1,2,,1,A,2.58,3.3,2.83,2.67,3.44,2.95
SP1,19/10/2024,Girona,Sociedad,0,1,,1,A,2.51,3.29,2.93,2.61,3.4,3.0
SP1,19/10/2024,Celta,Real Madrid,1,2,,1,A,5.24,4.37,1.61,5.71,4.5,1.64
SP1,20/10/2024,Mallorca,Vallecano,1,0,,,H,2.1,3.07,4.08,2.17,3.2,4.3
SP1,20/10/2024,Ath Madrid,Leganes,3,1,,1,H,1.33,4.96,10.5,1.37,5.2,11.01
SP1,20/10/2024,Villarreal,Getafe,1,1,1,,D,1.73,3.77,4.9,1.8,3.92,5.14
SP1,20/10/2024,Barcelona,Sevilla,5,1,3,,H,1.31,5.81,8.96,1.34,6.5,10.0
SP1,21/10/2024,Valencia,Las Palmas,2,3,1,1,A,1.65,3.71,5.85,1.75,3.89,6.5
SP1,25/10/2024,Espanol,Sevilla,0,2,,2,A,3.17,3.21,2.42,3.38,3.31,2.49
SP1,26/10/2024,Valladolid,Villarreal,1,2,,1,A,3.61,3.68,2.02,3.91,3.86,2.07
SP1,26/10/2024,Vallecano,Alaves,1,0,,,H,2.26,3.09,3.6,2.34,3.2,3.85
SP1,26/10/2024,Las Palmas,Girona,1,0,1,,H,2.87,3.42,2.49,2.95,3.55,2.57
SP1,26/10/2024,Real Madrid,Barcelona,0,4,,,A,2.04,4.04,3.29,2.1,4.27,3.4
SP1,27/10/2024,Leganes,Celta,3,0,,,H,3.28,3.18,2.36,3.4,3.25,2.44
SP1,27/10/2024,Getafe,Valencia,1,1,,1,D,2.19,2.93,4.02,2.33,3.1,4.3
SP1,27/10/2024,Betis,Ath Madrid,1,0,1,,H,3.19,3.22,2.37,3.31,3.4,2.44
SP1,27/10/2024,Sociedad,Osasuna,0,2,,2,A,1.79,3.63,4.69,1.84,3.75,5.04
SP1,28/10/2024,Mallorca,Ath Bilbao,0,0,,,D,3.0,2.98,2.64,3.13,3.1,2.76
SP1,01/11/2024,Alaves,Mallorca,1,0,,,H,2.38,2.97,3.5,2.47,3.05,3.65
SP1,02/11/2024,Osasuna,Valladolid,1,0,1,,H,1.63,3.79,6.02,1.67,4.01,6.5
SP1,02/11/2024,Girona,Leganes,4,3,2,2,H,1.71,3.64,5.43,1.78,3.81,5.8
SP1,03/11/2024,Ath Madrid,Las Palmas,2,0,1,,H,1.27,5.92,11.1,1.29,6.44,12.1
SP1,03/11/2024,Barcelona,Espanol,3,1,3,,H,1.12,10.76,17.94,1.13,12.7,24.0
SP1,03/11/2024,Sevilla,Sociedad,0,2,,1,A,2.94,3.05,2.64,3.04,3.22,2.7
SP1,03/11/2024,Ath Bilbao,Betis,1,1,,,D,1.93,3.5,4.09,1.98,3.67,4.3
SP1,04/11/2024,Celta,Getafe,1,0,1,,H,1.96,3.27,4.36,2.0,3.45,4.5
SP1,08/11/2024,Vallecano,Las Palmas,1,3,,1,A,1.88,3.43,4.56,1.96,3.65,4.83
SP1,09/11/2024,Real Madrid,Osasuna,4,0,2,,H,1.19,7.32,13.91,1.21,8.0,16.0
SP1,09/11/2024,Villarreal,Alaves,3,0,1,,H,1.63,4.14,5.27,1.69,4.33,5.5
SP1,09/11/2024,Leganes,Sevilla,1,0,,,H,2.92,3.06,2.66,3.01,3.23,2.75
SP1,10/11/2024,Betis,Celta,2,2,1,1,D,2.0,3.54,3.77,2.05,3.83,4.0
SP1,10/11/2024,Mallorca,Ath Madrid,0,1,,,A,3.74,3.02,2.24,3.9,3.25,2.3
SP1,10/11/2024,Getafe,Girona,0,1,,1,A,2.46,3.1,3.15,2.52,3.24,3.39
SP1,10/11/2024,Valladolid,Ath Bilbao,1,1,,,D,4.53,3.42,1.87,4.9,3.68,1.97
SP1,10/11/2024,Sociedad,Barcelona,1,0,1,,H,4.75,4.1,1.68,5.0,4.32,1.73
SP1,22/11/2024,Getafe,Valladolid,2,0,,,H,1.67,3.44,6.48,1.72,3.62,7.6
SP1,23/11/2024,Valencia,Betis,4,2,1,1,H,2.97,3.06,2.63,3.06,3.17,2.71
SP1,23/11/2024,Ath Madrid,Alaves,2,1,,1,H,1.36,4.86,9.9,1.4,5.1,11.0
SP1,23/11/2024,Girona,Espanol,4,1,4,,H,1.67,3.91,5.3,1.74,4.1,5.6
SP1,23/11/2024,Las Palmas,Mallorca,2,3,,,A,2.96,2.94,2.72,3.1,3.04,2.84
SP1,23/11/2024,Celta,Barcelona,2,2,,1,D,4.58,4.44,1.67,4.78,4.62,1.73
SP1,24/11/2024,Osasuna,Villarreal,2,2,2,,D,2.59,3.45,2.7,2.68,3.56,2.78
SP1,24/11/2024,Sevilla,Vallecano,1,0,1,,H,2.32,3.23,3.28,2.41,3.34,3.45
SP1,24/11/2024,Leganes,Real Madrid,0,3,,1,A,8.26,4.66,1.4,9.26,4.94,1.45
SP1,24/11/2024,Ath Bilbao,Sociedad,1,0,1,,H,2.25,3.04,3.65,2.31,3.17,3.78
SP1,29/11/2024,Mallorca,Valencia,2,1,1,1,H,2.04,2.94,4.67,2.12,3.03,4.95
SP1,30/11/2024,Barcelona,Las Palmas,1,2,,,A,1.16,8.92,14.85,1.18,9.95,17.0
SP1,30/11/2024,Alaves,Leganes,1,1,,,D,1.83,3.27,5.19,1.89,3.42,5.6
SP1,30/11/2024,Espanol,Celta,3,1,1,,H,3.31,3.33,2.26,3.45,3.44,2.35
SP1,30/11/2024,Valladolid,Ath Madrid,0,5,,3,A,6.33,4.07,1.56,6.7,4.22,1.61
SP1,01/12/2024,Villarreal,Girona,2,2,1,,D,1.86,3.84,4.0,1.93,4.04,4.2
SP1,01/12/2024,Real Madrid,Getafe,2,0,2,,H,1.36,4.75,9.5,1.39,5.15,10.6
SP1,01/12/2024,Vallecano,Ath Bilbao,1,2,1,,A,2.84,3.08,2.69,2.98,3.17,2.8
SP1,01/12/2024,Sociedad,Betis,2,0,2,,H,1.79,3.58,4.78,1.83,3.75,5.09
SP1,02/12/2024,Sevilla,Osasuna,1,1,,,D,2.14,3.36,3.52,2.21,3.5,3.8
SP1,03/12/2024,Mallorca,Barcelona,1,5,1,1,A,6.11,4.38,1.53,6.9,4.58,1.57
SP1,04/12/2024,Ath Bilbao,Real Madrid,2,1,,,H,3.14,3.5,2.28,3.23,3.69,2.33
SP1,06/12/2024,Celta,Mallorca,2,0,1,,H,1.89,3.36,4.62,1.93,3.45,4.9
SP1,07/12/2024,Las Palmas,Valladolid,2,1,1,1,H,1.8,3.65,4.64,1.83,3.75,5.0
SP1,07/12/2024,Betis,Barcelona,2,2,,1,D,5.11,4.5,1.6,5.5,4.7,1.62
SP1,07/12/2024,Valencia,Vallecano,0,1,,1,A,2.25,2.98,3.81,2.28,3.1,4.04
SP1,07/12/2024,Girona,Real Madrid,0,3,,1,A,4.56,4.01,1.73,4.8,4.17,1.75
