Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
SC2,01/08/2026,Alloa,East Fife,0,0,,,D,1.9,3.5,3.4,1.95,3.5,3.6
SC2,01/08/2026,Cove Rangers,Airdrie Utd,0,0,,,D,2.63,3.4,2.25,2.88,3.5,2.35
SC2,01/08/2026,East Kilbride,Queen of Sth,5,1,3,1,H,1.45,3.9,5.75,1.48,4.33,6.0
SC2,01/08/2026,Montrose,Hamilton,0,5,,2,A,3.3,3.4,1.9,3.3,3.6,2.05
SC2,01/08/2026,Peterhead,Ross County,0,1,,,A,3.5,4.0,1.73,4.2,4.0,1.73
SC2,08/08/2026,Airdrie Utd,East Kilbride,1,1,,,D,3.5,3.5,1.9,3.5,4.2,1.95
SC2,08/08/2026,East Fife,Cove Rangers,2,0,,,H,2.15,3.1,3.0,2.15,3.3,3.2
SC2,08/08/2026,Hamilton,Alloa,1,0,1,,H,1.67,3.4,4.75,1.67,3.8,4.8
SC2,08/08/2026,Queen of Sth,Peterhead,0,1,,1,A,2.6,3.4,2.3,2.63,3.5,2.45
SC2,08/08/2026,Ross County,Montrose,2,1,1,1,H,1.27,4.5,8.5,1.29,5.25,9.5
SC2,15/08/2026,Alloa,Montrose,3,0,2,,H,2.0,3.4,3.1,2.08,3.5,3.25
SC2,15/08/2026,East Kilbride,Cove Rangers,3,0,,,H,1.42,4.33,5.25,1.44,5.0,6.5
SC2,15/08/2026,Hamilton,Airdrie Utd,4,0,1,,H,1.9,3.3,3.4,2.05,3.4,3.6
SC2,15/08/2026,Peterhead,East Fife,2,1,,,H,1.9,3.3,3.6,1.95,3.3,3.9
SC2,22/08/2026,Airdrie Utd,Ross County,1,3,,2,A,4.33,3.6,1.67,4.8,3.75,1.95
SC2,22/08/2026,Cove Rangers,Peterhead,3,0,,,H,2.63,3.3,2.25,2.7,3.8,2.65
SC2,22/08/2026,East Fife,Hamilton,0,0,,,D,3.7,3.2,1.85,4.5,3.4,1.95
SC2,22/08/2026,Montrose,East Kilbride,3,0,2,,H,4.0,4.0,1.62,4.5,4.1,1.8
SC2,22/08/2026,Queen of Sth,Alloa,0,2,,,A,2.5,3.25,2.5,2.6,3.3,2.6
SC2,29/08/2026,Airdrie Utd,East Fife,0,0,,,D,1.8,3.5,3.7,1.88,3.8,3.9
SC2,29/08/2026,Alloa,Peterhead,1,1,1,,D,2.05,3.25,3.1,2.1,3.5,3.3
SC2,29/08/2026,Hamilton,Cove Rangers,1,0,1,,H,1.5,3.9,5.25,1.55,4.5,5.5
SC2,29/08/2026,Montrose,Queen of Sth,2,1,1,,H,2.0,3.5,3.0,2.0,3.6,3.4
SC2,29/08/2026,Ross County,East Kilbride,4,0,1,,H,1.57,3.9,4.5,1.62,4.5,4.8
