Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
USA,05/07/2017,Philadelphia Union,New York Red Bulls,3,0,,,H,2.74,3.37,2.47,2.92,3.52,2.6
USA,05/07/2017,Columbus Crew,New England Revolution,2,0,,,H,1.85,3.65,3.96,1.93,3.8,4.3
USA,05/07/2017,Houston Dynamo,Orlando City,4,0,,,H,1.94,3.59,3.68,2.01,3.84,4.0
USA,05/07/2017,Real Salt Lake,FC Dallas,0,3,,,A,3.14,3.24,2.26,3.3,3.46,2.4
USA,05/07/2017,Los Angeles Galaxy,Chicago Fire,2,2,,,D,2.07,3.32,3.56,2.15,3.5,4.01
USA,05/07/2017,San Jose Earthquakes,Portland Timbers,3,0,,,H,2.18,3.2,3.37,2.27,3.35,3.7
USA,05/07/2017,Minnesota United,Sporting Kansas City,2,0,,,H,3.32,3.42,2.11,3.52,3.65,2.2
USA,05/07/2017,New York City,Atlanta Utd,3,1,,,H,1.8,3.92,3.92,1.86,4.2,4.25
USA,07/07/2017,Sporting Kansas City,Philadelphia Union,1,1,,,D,1.68,3.75,4.92,1.74,4.0,5.4
USA,08/07/2017,Sporting Kansas City,Atlanta Utd,1,1,,,D,2.01,3.5,3.63,2.14,3.75,4.55
USA,09/07/2017,New York City,Sporting Kansas City,1,0,,,H,2.36,3.28,2.95,2.46,3.46,3.14
USA,10/07/2017,New York Red Bulls,Vancouver Whitecaps,3,0,,,H,1.44,4.63,6.71,1.57,7.75,7.6
USA,20/07/2017,CF Montreal,Philadelphia Union,2,1,,,H,1.86,3.65,3.95,2.05,3.92,4.35
USA,20/07/2017,New York City,Toronto FC,2,2,,,D,1.73,3.8,4.48,1.8,4.1,5.0
USA,20/07/2017,New York Red Bulls,San Jose Earthquakes,5,1,,,H,1.64,3.91,5.07,1.68,4.25,5.8
USA,20/07/2017,Minnesota United,Houston Dynamo,0,0,,,D,3.02,3.49,2.23,3.29,3.82,2.38
USA,20/07/2017,Los Angeles Galaxy,Vancouver Whitecaps,0,1,,,A,1.99,3.55,3.57,2.06,3.86,3.85
USA,20/07/2017,Portland Timbers,Real Salt Lake,1,4,,,A,1.59,4.17,5.06,1.63,4.6,5.8
USA,20/07/2017,Seattle Sounders,DC United,4,3,,,H,1.51,4.28,5.89,1.57,4.75,6.85
USA,22/07/2017,Orlando City,Atlanta Utd,0,1,,,A,2.69,3.44,2.48,2.88,3.7,2.64
USA,22/07/2017,New York City,Chicago Fire,2,1,,,H,1.84,3.68,3.96,1.91,4.0,4.3
USA,22/07/2017,Minnesota United,New York Red Bulls,0,3,,,A,3.81,3.71,1.87,4.2,4.05,1.95
USA,23/07/2017,DC United,Houston Dynamo,1,3,,,A,2.34,3.37,2.92,2.56,3.6,3.1
USA,23/07/2017,Toronto FC,Colorado Rapids,1,1,,,D,1.44,4.37,7.04,1.49,4.85,9.16
USA,23/07/2017,Columbus Crew,Philadelphia Union,1,0,,,H,1.49,4.35,6.05,1.6,4.8,7.28
USA,23/07/2017,CF Montreal,FC Dallas,1,2,,,A,2.75,3.3,2.5,3.0,3.5,2.62
USA,23/07/2017,New England Revolution,Los Angeles Galaxy,4,3,,,H,1.56,4.29,5.3,1.62,4.65,6.0
USA,23/07/2017,Real Salt Lake,Sporting Kansas City,1,1,,,D,2.68,3.19,2.63,2.8,3.43,2.79
USA,23/07/2017,Vancouver Whitecaps,Portland Timbers,1,2,,,A,1.91,3.63,3.75,2.02,3.85,4.15
USA,24/07/2017,Seattle Sounders,San Jose Earthquakes,3,0,,,H,1.87,3.56,4.02,1.93,3.76,4.29
USA,27/07/2017,Philadelphia Union,Columbus Crew,3,0,,,H,2.45,3.33,2.79,2.56,3.6,3.05
USA,29/07/2017,Atlanta Utd,Orlando City,1,1,,,D,1.58,4.22,5.16,1.62,4.55,5.63
