Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
ROM,02/07/2020,Astra,Chindia Targoviste,1,2,,,A,1.74,3.35,4.88,1.88,3.61,5.85
ROM,03/07/2020,Academica Clinceni,Viitorul Constanta,2,3,,,A,3.92,3.32,1.92,4.5,3.64,2.01
ROM,03/07/2020,Poli Iasi,Din. Bucuresti,1,0,,,H,2.83,3.02,2.53,3.0,3.22,2.68
ROM,11/07/2020,FC Voluntari,Poli Iasi,4,0,,,H,2.05,3.19,3.55,2.17,3.42,3.97
ROM,11/07/2020,Sepsi Sf. Gheorghe,FC Hermannstadt,1,1,,,D,1.78,3.27,4.69,1.84,3.5,5.37
ROM,11/07/2020,FCSB,FC Botosani,4,1,,,H,1.4,4.37,7.23,1.43,4.75,8.5
ROM,12/07/2020,Astra,Chindia Targoviste,0,0,,,D,2.31,2.96,3.22,2.43,3.2,3.53
ROM,12/07/2020,U Craiova,Gaz Metan Medias,3,1,,,H,1.47,4.11,6.2,1.52,4.53,6.99
ROM,13/07/2020,Sepsi Sf. Gheorghe,Chindia Targoviste,2,0,,,H,1.58,3.67,5.72,1.62,3.83,6.5
ROM,13/07/2020,CFR Cluj,Gaz Metan Medias,2,0,,,H,1.18,6.25,13.96,1.21,6.85,17.0
ROM,17/07/2020,Academica Clinceni,FC Voluntari,2,1,,,H,3.24,3.1,2.2,3.5,3.32,2.28
ROM,17/07/2020,Gaz Metan Medias,Astra,0,4,,,A,4.07,3.47,1.82,4.5,3.75,1.92
ROM,18/07/2020,FC Hermannstadt,Sepsi Sf. Gheorghe,2,2,,,D,2.97,2.83,2.53,3.16,2.95,2.73
ROM,19/07/2020,FC Botosani,U Craiova,0,2,,,A,3.45,3.49,1.97,3.8,3.8,2.08
ROM,20/07/2020,Poli Iasi,Viitorul Constanta,1,1,,,D,3.64,3.52,1.91,4.14,3.75,2.03
ROM,25/07/2020,Viitorul Constanta,Chindia Targoviste,4,1,,,H,1.39,4.48,7.08,1.44,4.92,8.5
ROM,25/07/2020,Gaz Metan Medias,FCSB,0,1,,,A,3.24,3.22,2.15,3.51,3.38,2.26
ROM,26/07/2020,Academica Clinceni,Poli Iasi,3,0,,,H,3.08,2.99,2.32,3.47,3.14,2.42
ROM,26/07/2020,FC Voluntari,Sepsi Sf. Gheorghe,2,0,,,H,2.67,2.83,2.8,2.93,3.08,3.1
ROM,28/07/2020,CFR Cluj,FC Botosani,1,0,,,H,1.38,4.36,7.9,1.4,4.71,9.19
ROM,29/07/2020,Chindia Targoviste,Academica Clinceni,3,1,,,H,2.51,3.08,2.76,2.63,3.2,2.88
ROM,29/07/2020,FC Hermannstadt,Viitorul Constanta,2,0,,,H,3.22,3.2,2.17,3.45,3.31,2.27
ROM,30/07/2020,Poli Iasi,FC Voluntari,2,1,,,H,3.05,3.18,2.27,3.15,3.34,2.49
ROM,31/07/2020,FCSB,CFR Cluj,0,2,,,A,6.52,3.71,1.51,7.79,4.15,1.56
ROM,02/08/2020,Gaz Metan Medias,CFR Cluj,0,0,,,D,4.55,3.3,1.8,5.0,3.48,1.86
ROM,03/08/2020,Chindia Targoviste,Sepsi Sf. Gheorghe,1,1,,,D,3.38,2.95,2.26,3.74,3.02,2.51
ROM,03/08/2020,FCSB,U Craiova,4,1,,,H,1.99,3.3,3.68,2.11,3.44,4.0
ROM,11/08/2020,FC Arges,CFR Cluj,0,2,,,A,6.58,3.71,1.52,7.8,4.0,1.57
ROM,11/08/2020,Viitorul Constanta,Din. Bucuresti,2,1,,,H,2.6,3.17,2.62,2.77,3.39,2.85
ROM,21/08/2020,FC Arges,FC Botosani,2,3,,,A,3.93,3.23,1.93,4.21,3.42,2.02
ROM,22/08/2020,Viitorul Constanta,UTA Arad,1,1,,,D,1.39,4.54,7.1,1.45,4.89,8.5
ROM,22/08/2020,Sepsi Sf. Gheorghe,U Craiova,0,1,,,A,3.63,3.21,2.02,4.0,3.42,2.13
ROM,22/08/2020,Astra,FCSB,0,3,,,A,3.92,3.41,1.88,4.5,3.62,1.95
ROM,23/08/2020,Poli Iasi,Chindia Targoviste,1,0,,,H,2.31,3.03,3.13,2.49,3.22,3.5
ROM,23/08/2020,Academica Clinceni,CFR Cluj,1,2,,,A,8.74,4.35,1.36,10.5,4.74,1.44
ROM,24/08/2020,FC Voluntari,Gaz Metan Medias,2,1,,,H,2.05,3.18,3.62,2.15,3.38,4.2
ROM,24/08/2020,Din. Bucuresti,FC Hermannstadt,1,1,,,D,2.49,3.02,2.85,2.6,3.2,3.05
ROM,28/08/2020,Gaz Metan Medias,FC Arges,2,0,,,H,2.06,3.17,3.59,2.21,3.36,3.9
ROM,28/08/2020,UTA Arad,FC Voluntari,0,0,,,D,2.34,3.17,2.96,2.47,3.31,3.2
ROM,29/08/2020,FC Hermannstadt,Academica Clinceni,2,2,,,D,1.79,3.31,4.57,1.87,3.6,5.0
ROM,29/08/2020,CFR Cluj,Sepsi Sf. Gheorghe,0,0,,,D,1.68,3.35,5.31,1.75,3.74,6.0
ROM,30/08/2020,FC Botosani,Poli Iasi,4,0,,,H,1.51,3.78,6.46,1.57,4.0,15.25
ROM,30/08/2020,U Craiova,Astra,2,0,,,H,1.57,3.8,5.52,1.63,3.96,6.0
ROM,30/08/2020,FCSB,Viitorul Constanta,3,0,,,H,1.8,3.47,4.24,1.87,3.68,5.0
ROM,31/08/2020,Chindia Targoviste,Din. Bucuresti,1,0,,,H,5.2,3.82,1.6,5.75,4.1,1.65
ROM,02/09/2020,Sepsi Sf. Gheorghe,Poli Iasi,1,0,,,H,1.75,3.41,4.66,1.81,3.62,5.1
ROM,02/09/2020,FC Voluntari,Din. Bucuresti,2,1,,,H,3.76,3.33,1.95,4.16,3.54,2.02
ROM,02/09/2020,Viitorul Constanta,U Craiova,1,2,,,A,2.28,3.14,3.09,2.37,3.25,3.27
ROM,03/09/2020,FC Voluntari,FC Hermannstadt,1,1,,,D,2.35,2.93,3.22,2.44,3.1,3.45
ROM,03/09/2020,Gaz Metan Medias,CFR Cluj,0,0,,,D,5.12,3.4,1.7,5.8,3.6,1.79
