Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
SUI,02/07/2016,St. Gallen,Thun,1,2,,,A,2.33,3.3,2.95,2.47,3.54,3.2
SUI,02/07/2016,Zurich,Sion,0,1,,,A,2.31,3.3,2.99,2.44,3.5,3.25
SUI,02/07/2016,Basel,Luzern,3,0,,,H,1.62,3.96,4.95,1.7,4.26,5.6
SUI,03/07/2016,St. Gallen,Grasshoppers,2,0,,,H,2.89,3.33,2.35,3.1,3.52,2.48
SUI,05/07/2016,Thun,St. Gallen,2,2,,,D,1.83,3.64,3.99,2.0,4.0,4.56
SUI,05/07/2016,Zurich,Basel,2,3,,,A,3.09,3.44,2.19,3.34,3.68,2.35
SUI,08/07/2016,Lugano,Vaduz,0,2,,,A,1.99,3.5,3.55,2.09,3.77,3.87
SUI,08/07/2016,Luzern,Basel,2,3,,,A,4.2,3.72,1.78,4.76,4.06,1.85
SUI,08/07/2016,St. Gallen,Grasshoppers,2,1,,,H,3.08,3.5,2.19,3.4,3.72,2.5
SUI,23/07/2016,Lugano,Luzern,1,2,,,A,3.38,3.6,2.01,3.67,3.82,2.1
SUI,23/07/2016,St. Gallen,Young Boys,0,2,,,A,4.19,3.88,1.75,4.65,4.26,1.9
SUI,24/07/2016,Grasshoppers,Lausanne,2,0,,,H,1.79,3.74,4.11,1.99,4.0,4.51
SUI,24/07/2016,Thun,Vaduz,1,1,,,D,2.09,3.37,3.41,2.2,3.58,3.8
SUI,24/07/2016,Basel,Sion,3,0,,,H,1.68,3.81,4.74,1.75,4.1,5.45
SUI,30/07/2016,Sion,St. Gallen,2,1,,,H,1.61,3.91,5.23,1.68,4.26,5.85
SUI,30/07/2016,Young Boys,Lugano,1,2,,,A,1.38,4.96,7.02,1.43,5.55,7.73
SUI,31/07/2016,Lausanne,Thun,4,4,,,D,2.57,3.3,2.65,2.77,3.52,2.96
SUI,31/07/2016,Vaduz,Basel,1,5,,,A,6.68,4.39,1.45,7.73,4.82,1.5
SUI,31/07/2016,Luzern,Grasshoppers,4,3,,,H,2.04,3.55,3.38,2.2,3.79,3.72
SUI,05/08/2016,Lugano,Grasshoppers,0,1,,,A,3.38,3.72,1.98,3.63,4.1,2.05
SUI,05/08/2016,Vaduz,Luzern,1,2,,,A,3.18,3.49,2.12,3.5,3.78,2.26
SUI,05/08/2016,Sion,Young Boys,2,1,,,H,2.56,3.41,2.59,2.79,3.61,2.75
SUI,20/08/2016,Young Boys,Lausanne,7,2,,,H,1.43,4.72,6.45,1.55,5.29,7.43
SUI,20/08/2016,Basel,Lugano,4,1,,,H,1.2,6.66,12.13,1.23,7.93,16.84
SUI,21/08/2016,Grasshoppers,Sion,2,1,,,H,2.5,3.4,2.67,2.67,3.67,2.92
SUI,21/08/2016,Luzern,Thun,3,0,,,H,1.57,4.11,5.36,1.65,4.46,6.3
SUI,21/08/2016,Vaduz,St. Gallen,2,0,,,H,2.14,3.49,3.17,2.27,3.77,3.42
