Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
G1,22/08/2026,AEK,Iraklis,4,0,2,,H,1.17,6.5,13.0,1.21,6.5,15.0
G1,22/08/2026,Kalamata,Aris,2,3,1,1,A,3.4,3.0,2.25,3.4,3.25,2.25
G1,22/08/2026,Olympiakos,Atromitos,1,0,,,H,1.22,5.5,12.0,1.26,5.75,13.0
G1,23/08/2026,OFI Crete,Volos NFC,2,0,2,,H,2.05,3.2,3.6,2.1,3.4,3.6
G1,23/08/2026,PAOK,Levadeiakos,4,0,2,,H,1.33,4.5,9.0,1.38,4.8,9.0
G1,23/08/2026,Panetolikos,Asteras Tripolis,3,1,1,,H,2.7,3.0,2.7,2.71,3.1,2.7
G1,29/08/2026,Volos NFC,Iraklis,1,1,,1,D,1.86,3.5,4.1,1.93,3.5,4.1
G1,29/08/2026,Panetolikos,Kalamata,2,0,1,,H,2.2,3.1,3.4,2.3,3.1,3.4
G1,30/08/2026,Aris,OFI Crete,2,1,1,,H,1.61,3.7,5.25,1.65,3.9,5.25
G1,30/08/2026,Atromitos,PAOK,1,2,1,1,A,5.0,3.75,1.62,5.0,4.0,1.64
G1,30/08/2026,Asteras Tripolis,Olympiakos,0,1,,1,A,11.0,4.5,1.3,11.0,5.25,1.34
G1,30/08/2026,Kifisia,AEK,1,1,,,D,9.0,4.5,1.33,9.0,5.0,1.38
G1,31/08/2026,Levadeiakos,Panathinaikos,0,2,,1,A,6.25,3.6,1.56,6.25,3.8,1.65
