Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
ROM,04/07/2017,Pandurii,Poli Timisoara,1,3,,,A,2.52,2.91,2.91,2.81,3.1,3.1
ROM,05/07/2017,FC Botosani,Gaz Metan Medias,0,0,,,D,2.0,3.22,3.67,2.12,3.41,4.3
ROM,05/07/2017,U Craiova,Viitorul Constanta,0,1,,,A,7.89,4.34,1.38,9.06,5.0,1.46
ROM,08/07/2017,Din. Bucuresti,Gaz Metan Medias,3,1,,,H,1.31,4.65,10.13,1.38,5.4,12.5
ROM,14/07/2017,U Craiova,Poli Iasi,2,0,,,H,1.63,3.56,5.44,1.69,3.8,6.1
ROM,15/07/2017,Concordia,Poli Timisoara,0,1,,,A,2.61,3.0,2.72,2.95,3.2,2.99
ROM,15/07/2017,Daco-Getica Bucuresti,Din. Bucuresti,0,3,,,A,5.75,3.69,1.58,7.2,3.87,1.66
ROM,16/07/2017,Astra,Sepsi Sf. Gheorghe,1,0,,,H,1.65,3.59,5.14,1.75,3.92,6.0
ROM,16/07/2017,FCSB,FC Voluntari,2,1,,,H,1.36,4.53,8.1,1.41,4.9,10.02
ROM,17/07/2017,Viitorul Constanta,Gaz Metan Medias,3,0,,,H,1.61,3.61,5.54,1.65,3.82,6.3
ROM,17/07/2017,FC Botosani,CFR Cluj,1,1,,,D,4.75,3.31,1.76,5.9,3.54,1.9
ROM,21/07/2017,Sepsi Sf. Gheorghe,Daco-Getica Bucuresti,2,1,,,H,2.84,3.08,2.45,3.13,3.25,2.68
ROM,21/07/2017,Poli Timisoara,FCSB,0,1,,,A,3.86,3.27,1.94,4.55,3.55,2.08
ROM,22/07/2017,U Craiova,Concordia,1,1,,,D,1.45,3.94,7.37,1.51,4.25,9.55
ROM,22/07/2017,CFR Cluj,Viitorul Constanta,2,0,,,H,2.13,3.15,3.39,2.28,3.3,3.76
ROM,23/07/2017,Poli Iasi,Gaz Metan Medias,0,0,,,D,2.46,2.98,2.96,2.72,3.13,3.2
ROM,23/07/2017,Din. Bucuresti,FC Botosani,0,1,,,A,1.43,4.18,7.22,1.48,4.65,9.0
ROM,24/07/2017,FC Voluntari,Astra,3,1,,,H,2.63,3.1,2.62,2.8,3.3,2.8
ROM,28/07/2017,FC Botosani,Sepsi Sf. Gheorghe,5,1,,,H,1.68,3.46,5.08,1.75,3.66,5.9
ROM,28/07/2017,Concordia,Poli Iasi,0,1,,,A,1.91,3.11,4.23,1.98,3.31,4.8
ROM,29/07/2017,Daco-Getica Bucuresti,FC Voluntari,0,0,,,D,3.12,3.15,2.26,3.6,3.34,2.36
ROM,29/07/2017,Gaz Metan Medias,CFR Cluj,0,3,,,A,4.91,3.43,1.71,5.75,3.75,1.82
ROM,30/07/2017,Viitorul Constanta,Din. Bucuresti,0,1,,,A,2.53,3.07,2.76,2.81,3.2,3.18
ROM,30/07/2017,FCSB,U Craiova,1,1,,,D,1.68,3.5,5.16,1.86,4.08,7.27
ROM,31/07/2017,Astra,Poli Timisoara,3,0,,,H,2.09,3.16,3.48,2.15,3.4,3.89
ROM,04/08/2017,FC Voluntari,Targu Mures,2,1,,,H,1.47,3.79,7.41,1.51,4.15,8.92
ROM,04/08/2017,Poli Iasi,FC Botosani,2,1,,,H,2.59,2.99,2.76,2.81,3.15,3.0
