Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
FIN,05/07/2021,KTP,Honka,1,3,,,A,5.29,3.83,1.62,5.67,4.09,1.77
FIN,05/07/2021,SJK,HIFK,1,1,,,D,2.13,3.17,3.55,2.21,3.34,3.82
FIN,08/07/2021,AC Oulu,Mariehamn,1,0,,,H,2.05,3.38,3.56,2.11,3.65,3.76
FIN,08/07/2021,KTP,HJK,0,1,,,A,12.05,5.93,1.23,15.0,6.5,1.28
FIN,09/07/2021,HIFK,SJK,1,0,,,H,3.0,3.13,2.42,3.14,3.3,2.51
FIN,11/07/2021,AC Oulu,Rovaniemi,2,0,,,H,1.79,3.61,4.28,1.86,3.85,4.6
FIN,16/07/2021,Ilves,SJK,0,1,,,A,2.58,3.11,2.81,2.69,3.24,2.92
FIN,16/07/2021,Lahti,Mariehamn,1,1,,,D,1.72,3.71,4.68,1.83,4.0,5.09
FIN,17/07/2021,AC Oulu,HJK,2,1,,,H,7.43,4.07,1.47,9.9,4.45,1.52
FIN,19/07/2021,Inter Turku,HIFK,0,1,,,A,1.71,3.38,5.47,1.78,3.75,5.8
FIN,19/07/2021,KTP,Haka,0,0,,,D,4.63,3.44,1.8,5.1,3.65,1.88
FIN,23/07/2021,HIFK,KTP,2,2,,,D,1.44,4.13,7.77,1.48,4.35,8.75
FIN,24/07/2021,HJK,Haka,2,0,,,H,1.34,4.73,9.32,1.38,5.0,10.23
FIN,24/07/2021,SJK,AC Oulu,3,2,,,H,1.63,3.64,5.76,1.69,4.0,6.3
FIN,25/07/2021,Mariehamn,Inter Turku,0,2,,,A,4.94,3.83,1.66,5.25,4.0,1.88
FIN,25/07/2021,Honka,Lahti,1,1,,,D,2.55,3.17,2.81,2.65,3.31,3.08
FIN,25/07/2021,KuPS,Ilves,1,0,,,H,1.54,4.16,5.73,1.84,4.42,6.5
FIN,30/07/2021,Ilves,AC Oulu,1,0,,,H,1.87,3.43,4.21,1.93,3.8,4.56
FIN,30/07/2021,Lahti,KTP,3,0,,,H,1.46,4.21,7.0,1.51,4.5,7.59
FIN,31/07/2021,HJK,SJK,0,0,,,D,1.57,3.85,5.89,1.61,4.06,6.5
FIN,08/08/2021,Haka,Inter Turku,1,0,,,H,3.8,3.43,1.96,4.06,3.6,2.03
FIN,08/08/2021,Honka,Ilves,4,1,,,H,2.32,3.21,3.11,2.45,3.5,3.35
FIN,08/08/2021,KuPS,Lahti,2,2,,,D,1.68,3.8,4.91,1.75,4.16,5.58
FIN,13/08/2021,Lahti,Haka,0,2,,,A,2.44,3.2,2.9,2.58,3.5,3.5
FIN,14/08/2021,AC Oulu,Inter Turku,2,0,,,H,4.5,3.44,1.81,5.01,3.64,1.88
FIN,15/08/2021,HJK,Mariehamn,1,0,,,H,1.21,6.37,12.03,1.24,7.0,13.25
FIN,15/08/2021,KuPS,KTP,4,0,,,H,1.21,6.34,12.75,1.23,6.92,17.0
FIN,16/08/2021,SJK,Honka,3,2,,,H,2.11,3.25,3.53,2.17,3.45,3.76
FIN,20/08/2021,Haka,AC Oulu,0,1,,,A,1.91,3.32,4.17,2.15,3.53,4.55
FIN,21/08/2021,Inter Turku,Ilves,2,0,,,H,1.67,3.77,5.02,1.74,4.04,5.9
