Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
ARG,03/07/2021,San Lorenzo,Huracan,1,1,,,D,2.03,3.14,3.75,2.12,3.34,4.11
ARG,03/07/2021,Arsenal Sarandi,Estudiantes L.P.,0,5,,,A,3.4,3.14,2.14,3.79,3.38,2.23
ARG,03/07/2021,Gimnasia L.P.,Defensa y Justicia,1,1,,,D,2.76,3.07,2.55,2.9,3.28,2.7
ARG,03/07/2021,Patronato,Union de Santa Fe,0,1,,,A,3.25,3.04,2.26,3.6,3.26,2.4
ARG,08/07/2021,Newells Old Boys,Platense,1,0,,,H,1.84,3.32,4.54,1.93,3.52,5.22
ARG,08/07/2021,Banfield,Talleres Cordoba,0,1,,,A,2.75,2.89,2.79,2.9,3.06,2.95
ARG,08/07/2021,Union de Santa Fe,San Lorenzo,4,0,,,H,2.48,2.95,3.06,2.65,3.14,3.3
ARG,08/07/2021,Huracan,Lanus,0,1,,,A,2.82,3.09,2.57,2.93,3.32,2.68
ARG,09/07/2021,Velez Sarsfield,Union de Santa Fe,4,0,,,H,1.89,3.37,4.07,1.95,3.53,4.3
ARG,11/07/2021,Gimnasia L.P.,Banfield,0,1,,,A,2.81,2.97,2.68,2.9,3.16,2.82
ARG,11/07/2021,Sarmiento Junin,Central Cordoba,1,3,,,A,2.53,3.08,2.88,2.69,3.23,3.1
ARG,11/07/2021,Velez Sarsfield,San Lorenzo,2,1,,,H,1.61,3.73,5.58,1.67,3.93,6.11
ARG,11/07/2021,River Plate,Patronato,5,0,,,H,1.33,5.05,8.59,1.37,5.5,9.6
ARG,12/07/2021,Newells Old Boys,Banfield,0,0,,,D,2.85,3.13,2.54,2.96,3.28,2.7
ARG,16/07/2021,Union de Santa Fe,Boca Juniors,1,1,,,D,3.18,2.91,2.42,3.39,3.1,2.6
ARG,17/07/2021,Sarmiento Junin,Estudiantes L.P.,0,3,,,A,3.58,2.9,2.23,3.84,3.0,2.35
ARG,17/07/2021,Aldosivi,Patronato,0,2,,,A,2.57,2.92,2.94,2.68,3.2,3.06
ARG,17/07/2021,Lanus,Atl. Tucuman,4,2,,,H,2.15,3.28,3.33,2.28,3.47,3.6
ARG,17/07/2021,Newells Old Boys,Talleres Cordoba,3,2,,,H,3.26,3.0,2.33,3.47,3.24,2.43
ARG,17/07/2021,Gimnasia L.P.,Platense,2,2,,,D,2.16,3.09,3.51,2.28,3.4,3.86
ARG,18/07/2021,Velez Sarsfield,Racing Club,0,0,,,D,2.85,2.95,2.64,3.0,3.12,2.86
ARG,18/07/2021,Huracan,Defensa y Justicia,2,1,,,H,2.69,2.88,2.85,2.81,3.03,3.0
ARG,18/07/2021,Arsenal Sarandi,San Lorenzo,1,1,,,D,3.07,3.03,2.41,3.2,3.2,2.52
ARG,18/07/2021,River Plate,Colon Santa FE,1,2,,,A,1.67,3.73,5.04,1.73,4.2,6.3
ARG,19/07/2021,Independiente,Argentinos Jrs,0,0,,,D,1.64,3.38,6.16,1.7,3.65,9.0
ARG,19/07/2021,Central Cordoba,Banfield,1,1,,,D,2.63,2.93,2.91,2.76,3.08,3.03
ARG,20/07/2021,Godoy Cruz,Rosario Central,2,1,,,H,2.39,3.28,2.9,2.49,3.47,3.03
ARG,23/07/2021,Atl. Tucuman,Huracan,1,0,,,H,2.36,3.14,3.07,2.46,3.35,3.31
ARG,24/07/2021,Platense,Aldosivi,0,1,,,A,2.58,3.01,2.86,2.72,3.5,3.4
ARG,24/07/2021,Colon Santa FE,Lanus,1,4,,,A,2.13,3.37,3.34,2.35,3.52,3.75
ARG,24/07/2021,San Lorenzo,Central Cordoba,1,0,,,H,2.5,2.96,3.04,2.73,3.2,3.46
ARG,24/07/2021,Racing Club,Gimnasia L.P.,0,0,,,D,2.21,2.95,3.62,2.35,3.2,3.95
ARG,25/07/2021,Banfield,Boca Juniors,0,0,,,D,1.6,3.57,5.9,1.75,3.82,7.5
ARG,25/07/2021,Defensa y Justicia,Godoy Cruz,1,2,,,A,1.96,3.31,3.95,2.06,3.54,4.33
ARG,25/07/2021,Patronato,Sarmiento Junin,2,0,,,H,2.11,3.11,3.72,2.25,3.31,4.15
ARG,25/07/2021,Rosario Central,Velez Sarsfield,1,0,,,H,3.18,3.22,2.26,3.6,3.42,2.36
ARG,25/07/2021,River Plate,Union de Santa Fe,4,0,,,H,1.36,4.68,8.19,1.42,5.0,10.0
