Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
SC1,01/08/2025,Arbroath,Ayr,1,1,,1,D,3.9,3.8,1.75,4.4,4.15,1.82
SC1,02/08/2025,Airdrie Utd,Ross County,2,2,,1,D,3.2,3.6,2.0,3.4,3.6,2.07
SC1,02/08/2025,Morton,Dunfermline,0,0,,,D,2.75,2.88,2.6,2.86,2.9,2.73
SC1,02/08/2025,Raith Rvs,Queens Park,1,1,,1,D,1.36,4.5,7.5,1.37,4.75,8.5
SC1,02/08/2025,St Johnstone,Partick,5,1,3,1,H,1.85,3.6,3.5,1.96,3.6,4.0
SC1,08/08/2025,Ross County,St Johnstone,0,1,,,A,2.3,3.1,2.9,2.4,3.4,2.9
SC1,09/08/2025,Ayr,Raith Rvs,0,1,,1,A,2.2,2.9,3.3,2.22,3.3,3.3
SC1,09/08/2025,Dunfermline,Airdrie Utd,2,0,2,,H,1.85,3.2,4.0,1.95,3.35,4.0
SC1,09/08/2025,Partick,Morton,1,1,,1,D,2.0,3.2,3.5,2.02,3.3,3.75
SC1,09/08/2025,Queens Park,Arbroath,1,3,,,A,2.9,3.3,2.25,2.9,3.55,2.32
SC1,22/08/2025,Raith Rvs,Dunfermline,2,0,1,,H,1.95,3.2,3.8,2.0,3.25,4.0
SC1,23/08/2025,Airdrie Utd,Queens Park,1,1,,,D,1.83,3.4,4.0,1.88,3.9,4.0
SC1,23/08/2025,Morton,Ayr,2,2,1,,D,3.3,3.1,2.1,3.35,3.35,2.17
SC1,23/08/2025,Ross County,Partick,1,3,,1,A,1.85,3.3,4.0,1.95,3.7,4.0
SC1,23/08/2025,St Johnstone,Arbroath,3,0,1,,H,1.4,4.5,6.5,1.4,4.8,7.5
SC1,30/08/2025,Arbroath,Airdrie Utd,1,0,,,H,2.1,3.5,3.0,2.15,3.65,3.2
SC1,30/08/2025,Ayr,Queens Park,1,1,,1,D,1.67,3.9,4.2,1.7,4.2,5.0
SC1,30/08/2025,Dunfermline,Ross County,2,2,1,1,D,2.6,3.1,2.6,2.65,3.25,2.75
SC1,30/08/2025,Partick,Raith Rvs,3,2,2,2,H,2.5,3.3,2.55,2.65,3.3,2.63
SC1,30/08/2025,St Johnstone,Morton,1,1,,1,D,1.48,4.2,5.5,1.5,4.4,6.5
SC1,06/09/2025,Morton,Raith Rvs,0,1,,,A,3.75,3.1,2.0,3.85,3.3,2.04
SC1,06/09/2025,Ross County,Arbroath,1,2,,1,A,1.6,4.0,4.5,1.68,4.1,5.5
SC1,12/09/2025,Partick,Airdrie Utd,2,1,,1,H,1.6,3.7,5.0,1.64,4.0,5.5
SC1,13/09/2025,Arbroath,Dunfermline,0,5,,2,A,3.2,3.3,2.1,3.25,3.33,2.25
SC1,13/09/2025,Ayr,Ross County,1,1,1,,D,2.4,3.2,2.8,2.4,3.5,2.8
SC1,13/09/2025,Queens Park,Morton,0,0,,,D,2.55,3.2,2.63,2.6,3.5,2.65
SC1,13/09/2025,Raith Rvs,St Johnstone,0,2,,1,A,3.0,3.0,2.35,3.0,3.2,2.42
SC1,19/09/2025,St Johnstone,Dunfermline,2,1,,1,H,1.65,3.7,4.5,1.67,3.7,5.33
SC1,20/09/2025,Airdrie Utd,Raith Rvs,0,0,,,D,3.5,3.4,1.95,3.6,3.4,2.05
SC1,20/09/2025,Arbroath,Morton,1,1,,,D,2.4,3.2,2.75,2.4,3.45,2.9
SC1,20/09/2025,Ross County,Queens Park,1,2,1,1,A,1.5,4.5,4.75,1.53,4.5,6.0
SC1,23/09/2025,Airdrie Utd,St Johnstone,1,2,,2,A,5.0,4.1,1.55,5.5,4.1,1.63
SC1,23/09/2025,Dunfermline,Ayr,0,1,,1,A,2.38,3.0,3.0,2.42,3.2,3.0
SC1,27/09/2025,Ayr,Airdrie Utd,4,2,4,1,H,1.55,4.1,5.25,1.58,4.2,5.5
SC1,27/09/2025,Dunfermline,Partick,0,2,,2,A,2.38,3.1,2.9,2.55,3.35,2.9
SC1,27/09/2025,Morton,Ross County,1,1,,1,D,3.2,3.3,2.1,3.25,3.5,2.14
SC1,27/09/2025,Queens Park,St Johnstone,1,2,1,1,A,5.5,4.33,1.45,6.66,4.33,1.48
SC1,27/09/2025,Raith Rvs,Arbroath,3,0,,,H,1.62,3.8,5.0,1.62,4.0,5.0
SC1,30/09/2025,Queens Park,Partick,0,1,,1,A,3.8,3.6,1.8,4.0,3.7,1.87
SC1,04/10/2025,Airdrie Utd,Morton,1,2,,,A,2.63,3.1,2.55,2.71,3.35,2.55
SC1,04/10/2025,Dunfermline,Queens Park,0,0,,,D,1.8,3.4,4.2,1.83,3.6,4.5
SC1,04/10/2025,Partick,Arbroath,1,1,1,,D,1.53,4.0,5.25,1.58,4.2,6.0
SC1,04/10/2025,Ross County,Raith Rvs,2,0,,,H,2.55,3.3,2.55,2.6,3.3,2.6
SC1,04/10/2025,St Johnstone,Ayr,0,0,,,D,1.67,3.8,4.33,1.73,4.0,4.75
