Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
N1,11/08/2023,Volendam,Vitesse,1,2,1,,A,3.37,3.74,2.04,3.6,3.92,2.11
N1,12/08/2023,PSV Eindhoven,Utrecht,2,0,1,,H,1.36,5.21,7.94,1.38,5.9,8.7
N1,12/08/2023,Heerenveen,Waalwijk,3,1,3,,H,1.75,4.03,4.26,1.8,4.15,4.5
N1,12/08/2023,Ajax,Heracles,4,1,1,1,H,1.18,7.73,13.26,1.2,9.0,17.0
N1,12/08/2023,Zwolle,Sparta Rotterdam,1,2,,1,A,2.47,3.43,2.78,2.6,3.57,2.91
N1,13/08/2023,Nijmegen,Excelsior,3,4,2,1,A,1.51,4.49,5.79,1.55,4.8,6.75
N1,13/08/2023,AZ Alkmaar,Go Ahead Eagles,5,1,2,,H,1.36,5.03,8.25,1.41,5.5,9.01
N1,13/08/2023,Feyenoord,For Sittard,0,0,,,D,1.15,8.2,16.29,1.17,9.3,19.0
N1,13/08/2023,Almere City,Twente,1,4,,,A,5.38,4.27,1.57,5.8,4.6,1.61
N1,18/08/2023,Heracles,Nijmegen,2,1,,1,H,2.42,3.61,2.74,2.51,3.76,2.82
N1,19/08/2023,Excelsior,Ajax,2,2,1,1,D,10.24,6.55,1.24,12.0,6.9,1.28
N1,19/08/2023,Vitesse,PSV Eindhoven,1,3,1,,A,5.7,4.43,1.53,6.5,4.7,1.57
N1,19/08/2023,For Sittard,Almere City,2,1,2,1,H,1.93,3.81,3.64,1.98,4.1,4.0
N1,19/08/2023,Go Ahead Eagles,Volendam,4,1,3,,H,1.65,4.17,4.73,1.7,4.5,5.0
N1,20/08/2023,Utrecht,Heerenveen,0,2,,,A,1.78,3.85,4.22,1.86,4.1,4.5
N1,20/08/2023,Sparta Rotterdam,Feyenoord,2,2,1,,D,5.27,4.39,1.56,5.5,4.75,1.61
N1,20/08/2023,Twente,Zwolle,3,1,1,1,H,1.34,5.18,8.34,1.37,5.7,9.3
N1,20/08/2023,Waalwijk,AZ Alkmaar,1,3,1,,A,5.02,4.26,1.6,5.75,4.5,1.67
N1,26/08/2023,Nijmegen,Waalwijk,3,0,1,,H,1.78,4.01,4.09,1.81,4.33,4.33
N1,26/08/2023,Excelsior,For Sittard,2,2,1,,D,2.37,3.64,2.79,2.46,3.8,3.0
N1,27/08/2023,Zwolle,Utrecht,1,0,,,H,2.8,3.69,2.34,2.89,3.86,2.41
N1,27/08/2023,Feyenoord,Almere City,6,1,3,,H,1.15,8.25,15.35,1.17,9.5,18.0
N1,27/08/2023,Heerenveen,Sparta Rotterdam,1,3,,1,A,2.28,3.66,2.89,2.35,3.89,3.04
N1,01/09/2023,Sparta Rotterdam,Nijmegen,1,1,,,D,1.88,3.78,3.88,1.95,4.0,4.11
N1,02/09/2023,Almere City,Zwolle,1,2,,1,A,3.15,3.63,2.16,3.28,3.76,2.25
N1,02/09/2023,Go Ahead Eagles,Heerenveen,3,2,2,1,H,2.2,3.64,3.06,2.28,3.8,3.26
N1,02/09/2023,Waalwijk,PSV Eindhoven,0,4,,1,A,7.93,5.61,1.33,9.0,5.85,1.37
N1,02/09/2023,Heracles,Excelsior,3,1,,1,H,1.81,3.85,4.1,1.85,4.09,4.4
N1,03/09/2023,Utrecht,Feyenoord,1,5,1,2,A,4.69,4.36,1.63,5.0,4.7,1.67
N1,03/09/2023,For Sittard,Ajax,0,0,,,D,6.89,5.25,1.39,7.5,5.7,1.41
N1,03/09/2023,Volendam,Twente,0,2,,1,A,5.05,4.47,1.57,5.5,4.65,1.62
N1,03/09/2023,Vitesse,AZ Alkmaar,0,2,,,A,3.56,3.72,1.97,3.75,3.9,2.05
N1,16/09/2023,Feyenoord,Heerenveen,6,1,3,1,H,1.22,6.63,11.54,1.25,7.3,13.0
N1,16/09/2023,Vitesse,Waalwijk,0,2,,1,A,1.51,4.53,5.75,1.55,4.8,6.5
N1,16/09/2023,For Sittard,Volendam,3,1,,1,H,1.63,4.25,4.86,1.67,4.5,5.25
N1,16/09/2023,PSV Eindhoven,Nijmegen,4,0,2,,H,1.16,7.98,14.84,1.18,9.0,17.0
N1,16/09/2023,Heracles,Utrecht,1,3,,2,A,2.52,3.52,2.67,2.6,3.7,2.78
N1,17/09/2023,Zwolle,Go Ahead Eagles,1,1,,,D,2.39,3.54,2.81,2.5,3.7,2.93
N1,17/09/2023,Excelsior,Almere City,0,0,,,D,2.06,3.79,3.23,2.11,4.1,3.4
N1,17/09/2023,Twente,Ajax,3,1,2,1,H,2.55,3.56,2.62,2.65,3.78,2.75
N1,17/09/2023,AZ Alkmaar,Sparta Rotterdam,2,0,2,,H,1.52,4.37,5.83,1.56,4.7,6.5
N1,22/09/2023,Go Ahead Eagles,For Sittard,3,0,1,,H,2.2,3.63,3.08,2.28,3.8,3.25
N1,23/09/2023,Volendam,Heracles,2,2,,,D,2.77,3.7,2.35,2.88,3.86,2.45
N1,23/09/2023,Nijmegen,Utrecht,3,0,2,,H,2.59,3.6,2.55,2.75,3.71,2.65
N1,23/09/2023,Almere City,PSV Eindhoven,0,4,,2,A,12.79,7.27,1.19,17.0,8.5,1.22
N1,23/09/2023,Heerenveen,Excelsior,0,3,,2,A,1.64,4.24,4.74,1.69,4.5,5.0
N1,24/09/2023,Sparta Rotterdam,Vitesse,1,0,1,,H,1.91,3.75,3.76,1.95,4.0,4.0
N1,24/09/2023,Waalwijk,Twente,1,0,,,H,5.49,4.54,1.52,6.0,4.7,1.56
N1,24/09/2023,Zwolle,AZ Alkmaar,0,3,,1,A,4.5,3.92,1.72,4.9,4.35,1.78
N1,27/09/2023,Ajax,Feyenoord,0,4,,3,A,2.74,3.75,2.35,2.86,3.94,2.43
N1,27/09/2023,PSV Eindhoven,Go Ahead Eagles,3,0,1,,H,1.16,8.14,14.64,1.18,9.0,17.0
