Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
DEN,04/07/2024,Hvidovre IF,Randers FC,1,3,,,A,4.53,3.92,1.7,4.75,4.1,1.73
DEN,04/07/2024,Vejle,Viborg,1,1,,,D,2.69,3.25,2.61,2.78,3.4,2.76
DEN,04/07/2024,Nordsjaelland,FC Copenhagen,2,1,,,H,2.52,3.53,2.62,2.8,3.76,2.76
DEN,04/07/2024,Aarhus,Midtjylland,0,1,,,A,3.64,3.3,2.06,3.93,3.44,2.17
DEN,19/07/2024,Aarhus,Midtjylland,1,1,,,D,2.56,3.48,2.62,2.75,3.58,2.72
DEN,19/07/2024,Nordsjaelland,Aalborg,3,0,,,H,1.4,5.0,7.02,1.43,5.5,8.0
DEN,21/07/2024,Silkeborg,Sonderjyske,1,0,,,H,2.18,3.35,3.34,2.31,3.6,3.92
DEN,21/07/2024,Vejle,Randers FC,2,3,,,A,3.52,3.38,2.11,3.91,3.45,2.46
DEN,21/07/2024,Viborg,Brondby,3,3,,,D,3.71,3.53,1.97,3.89,3.65,2.04
DEN,22/07/2024,Lyngby,FC Copenhagen,0,2,,,A,6.87,4.69,1.42,7.5,5.0,1.47
DEN,26/07/2024,Sonderjyske,Lyngby,1,1,,,D,2.0,3.38,3.79,2.11,3.5,4.0
DEN,27/07/2024,Nordsjaelland,Midtjylland,2,2,,,D,1.92,3.79,3.65,1.97,3.95,3.77
DEN,28/07/2024,Randers FC,Viborg,3,1,,,H,2.06,3.56,3.39,2.16,3.75,3.65
DEN,28/07/2024,Aalborg,Silkeborg,2,1,,,H,2.82,3.47,2.39,2.97,3.6,2.6
DEN,28/07/2024,FC Copenhagen,Aarhus,3,2,,,H,1.71,3.94,4.54,1.75,4.1,5.1
DEN,29/07/2024,Brondby,Vejle,2,1,,,H,1.4,4.97,6.83,1.43,5.21,7.5
DEN,03/08/2024,Hvidovre IF,Nordsjaelland,1,2,,,A,9.93,5.81,1.27,11.0,6.3,1.3
DEN,04/08/2024,Brondby,Silkeborg,1,1,,,D,1.46,4.4,6.53,1.5,4.61,7.0
DEN,16/08/2024,Lyngby,Midtjylland,1,2,,,A,3.84,3.68,1.9,4.05,3.8,1.95
DEN,18/08/2024,Randers FC,Sonderjyske,1,2,,,A,1.85,3.69,4.05,1.92,3.82,4.4
DEN,18/08/2024,Silkeborg,Nordsjaelland,4,1,,,H,3.35,3.66,2.05,3.54,3.8,2.11
DEN,18/08/2024,FC Copenhagen,Viborg,1,1,,,D,1.56,4.28,5.46,1.59,4.5,6.01
DEN,18/08/2024,Aalborg,Brondby,0,4,,,A,3.95,3.89,1.83,4.2,4.06,1.91
DEN,19/08/2024,Aarhus,Vejle,5,1,,,H,1.55,4.2,5.62,1.6,4.4,6.14
DEN,23/08/2024,Aalborg,Aarhus,0,4,,,A,3.96,3.8,1.84,4.2,3.9,1.88
DEN,24/08/2024,Midtjylland,Sonderjyske,3,2,,,H,1.65,4.25,4.55,1.71,4.4,4.91
DEN,25/08/2024,Vejle,Silkeborg,1,3,,,A,3.03,3.53,2.24,3.3,3.75,2.32
DEN,25/08/2024,Nordsjaelland,FC Copenhagen,3,2,,,H,2.65,3.59,2.47,2.82,3.7,2.65
DEN,25/08/2024,Brondby,Randers FC,2,2,,,D,1.63,4.15,4.87,1.67,4.33,5.1
DEN,26/08/2024,Viborg,Lyngby,1,0,,,H,1.66,4.05,4.83,1.71,4.34,5.29
DEN,30/08/2024,Lyngby,Vejle,1,0,,,H,2.34,3.49,2.88,2.41,3.65,3.01
DEN,31/08/2024,Aarhus,Nordsjaelland,4,2,,,H,2.35,3.55,2.82,2.42,3.7,3.0
DEN,08/09/2024,Midtjylland,Vejle,2,0,,,H,1.53,4.39,5.58,1.56,4.6,5.85
DEN,13/09/2024,Aalborg,Lyngby,2,1,,,H,2.13,3.5,3.29,2.23,3.74,3.41
DEN,14/09/2024,Midtjylland,FC Copenhagen,2,1,,,H,2.3,3.63,2.86,2.37,3.75,2.99
DEN,15/09/2024,Aarhus,Silkeborg,1,1,,,D,1.69,3.86,4.79,1.75,4.0,5.5
DEN,15/09/2024,Vejle,Viborg,0,5,,,A,3.38,3.67,2.03,3.52,3.81,2.15
DEN,15/09/2024,Brondby,Sonderjyske,2,0,,,H,1.3,5.74,8.53,1.32,6.2,9.35
DEN,16/09/2024,Nordsjaelland,Randers FC,1,1,,,D,1.66,4.11,4.64,1.71,4.31,4.93
DEN,20/09/2024,Viborg,Nordsjaelland,3,2,,,H,2.77,3.68,2.34,2.95,3.8,2.47
DEN,22/09/2024,Randers FC,Midtjylland,2,2,,,D,3.14,3.82,2.08,3.29,3.95,2.17
DEN,22/09/2024,Sonderjyske,Vejle,2,1,,,H,1.93,3.74,3.65,2.15,3.89,3.77
DEN,22/09/2024,Lyngby,Aarhus,0,0,,,D,3.83,3.53,1.94,4.08,3.75,2.02
DEN,22/09/2024,Silkeborg,Brondby,3,3,,,D,4.45,4.05,1.7,5.0,4.15,1.76
DEN,23/09/2024,FC Copenhagen,Aalborg,2,0,,,H,1.27,5.85,9.8,1.29,6.35,11.0
DEN,28/09/2024,Aarhus,Randers FC,2,2,,,D,2.04,3.46,3.59,2.09,3.65,3.79
DEN,29/09/2024,Aalborg,Sonderjyske,3,0,,,H,2.58,3.51,2.58,2.7,3.65,2.75
DEN,29/09/2024,Midtjylland,Viborg,3,1,,,H,1.8,4.17,3.74,1.89,4.4,4.25
DEN,29/09/2024,Lyngby,Silkeborg,2,2,,,D,2.91,3.45,2.34,3.06,3.6,2.47
DEN,29/09/2024,Vejle,FC Copenhagen,1,2,,,A,8.34,5.19,1.34,9.0,5.46,1.37
DEN,30/09/2024,Nordsjaelland,Brondby,4,1,,,H,2.71,3.6,2.43,2.83,3.81,2.6
DEN,03/10/2024,Silkeborg,Aarhus,0,1,,,A,2.79,3.03,2.68,2.92,3.16,2.8
DEN,03/10/2024,Vejle,Odense,0,1,,,A,2.75,3.13,2.67,2.99,3.25,2.89
DEN,03/10/2024,FC Copenhagen,Lyngby,4,0,,,H,1.28,5.54,9.82,1.31,6.01,11.25
DEN,03/10/2024,Viborg,Brondby,1,2,,,A,3.68,3.63,1.94,4.0,3.79,2.02
DEN,05/10/2024,Odense,Lyngby,1,2,,,A,2.28,3.41,3.02,2.4,3.6,3.2
DEN,03/11/2024,Randers FC,Midtjylland,0,1,,,A,3.41,3.4,2.11,3.65,3.56,2.2
DEN,08/11/2024,Nordsjaelland,Lyngby,1,1,,,D,1.34,5.07,8.47,1.38,5.5,9.02
DEN,08/11/2024,Randers FC,Silkeborg,0,2,,,A,1.85,3.56,4.17,2.02,3.72,4.4
DEN,08/11/2024,Brondby,Aarhus,0,1,,,A,2.28,3.52,2.95,2.38,3.68,3.15
DEN,08/11/2024,Sonderjyske,FC Copenhagen,0,2,,,A,5.25,4.19,1.58,5.63,4.33,1.64
DEN,04/12/2024,Odense,Viborg,1,3,,,A,2.42,3.26,2.93,2.51,3.45,3.1
DEN,05/12/2024,Randers FC,Hvidovre IF,2,2,,,D,1.5,4.65,5.46,1.55,5.1,6.34
DEN,05/12/2024,Viborg,Vejle,1,2,,,A,2.01,3.46,3.59,2.1,3.72,4.25
DEN,05/12/2024,Brondby,FC Copenhagen,1,3,,,A,3.12,3.39,2.23,3.26,3.55,2.3
DEN,05/12/2024,Midtjylland,Aarhus,2,1,,,H,1.51,4.34,5.86,1.57,5.01,7.2
DEN,05/12/2024,Nordsjaelland,Silkeborg,4,1,,,H,1.3,5.55,8.61,1.35,6.04,9.7
DEN,08/12/2024,Viborg,Aalborg,2,3,,,A,1.81,3.85,4.04,1.85,4.0,4.54
