Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
E2,05/08/2017,Bradford,Blackpool,2,1,1,1,H,1.62,4.0,6.5,1.67,4.0,6.88
E2,05/08/2017,Bury,Walsall,1,0,1,,H,2.05,3.5,3.9,2.1,3.53,3.9
E2,05/08/2017,Charlton,Bristol Rvs,1,0,1,,H,2.3,3.5,3.25,2.38,3.54,3.25
E2,05/08/2017,Doncaster,Gillingham,0,0,,,D,1.8,3.75,5.0,1.83,3.8,5.0
E2,05/08/2017,Fleetwood Town,Rotherham,2,0,1,,H,2.3,3.5,3.25,2.32,3.5,3.31
E2,05/08/2017,Milton Keynes Dons,Wigan,0,1,,1,A,2.45,3.3,3.2,2.55,3.38,3.22
E2,05/08/2017,Oldham,Oxford,0,2,,1,A,2.9,3.4,2.6,2.99,3.4,2.7
E2,05/08/2017,Peterboro,Plymouth,2,1,1,,H,2.1,3.6,3.75,2.11,3.6,3.8
E2,05/08/2017,Portsmouth,Rochdale,2,0,,,H,2.0,3.6,4.0,2.0,3.62,4.33
E2,05/08/2017,Scunthorpe,AFC Wimbledon,1,1,1,,D,2.0,3.5,4.1,2.03,3.53,4.42
E2,05/08/2017,Shrewsbury,Northampton,1,0,,,H,2.5,3.4,3.0,2.5,3.41,3.04
E2,05/08/2017,Southend,Blackburn,2,1,2,,H,2.9,3.4,2.6,2.9,3.4,2.65
E2,12/08/2017,AFC Wimbledon,Shrewsbury,0,1,,1,A,2.0,3.4,4.33,2.05,3.4,4.33
E2,12/08/2017,Blackburn,Doncaster,1,3,,,A,1.91,3.75,4.33,1.93,3.8,4.62
E2,12/08/2017,Blackpool,Milton Keynes Dons,1,0,1,,H,3.0,3.6,2.4,3.07,3.6,2.5
E2,12/08/2017,Bristol Rvs,Peterboro,1,4,,1,A,2.05,3.6,3.8,2.15,3.71,3.8
E2,12/08/2017,Gillingham,Bradford,0,1,,1,A,4.0,3.6,2.0,4.02,3.6,2.05
E2,12/08/2017,Northampton,Fleetwood Town,0,1,,,A,2.8,3.4,2.7,2.82,3.4,2.76
E2,12/08/2017,Oxford,Portsmouth,3,0,,,H,2.5,3.4,3.0,2.63,3.4,3.0
E2,12/08/2017,Plymouth,Charlton,2,0,,,H,2.63,3.4,2.88,2.68,3.4,2.92
E2,12/08/2017,Rochdale,Scunthorpe,1,1,,,D,2.25,3.5,3.4,2.36,3.5,3.4
E2,12/08/2017,Rotherham,Southend,5,0,4,,H,2.5,3.4,3.0,2.58,3.42,3.0
E2,12/08/2017,Walsall,Oldham,2,1,,1,H,2.25,3.25,3.6,2.26,3.3,3.7
E2,13/08/2017,Wigan,Bury,4,1,1,1,H,2.0,3.6,4.0,2.0,3.6,4.3
E2,19/08/2017,Bradford,Blackburn,0,1,,,A,2.38,3.3,3.3,2.38,3.3,3.5
E2,19/08/2017,Bury,Bristol Rvs,2,3,,,A,2.5,3.4,3.0,2.51,3.55,3.0
E2,19/08/2017,Charlton,Northampton,4,1,1,,H,1.91,3.6,4.5,1.91,3.75,4.6
E2,19/08/2017,Doncaster,Blackpool,3,3,2,1,D,1.91,3.6,4.5,1.91,3.68,4.81
E2,19/08/2017,Fleetwood Town,AFC Wimbledon,2,0,1,,H,2.0,3.4,4.33,2.03,3.42,4.33
E2,19/08/2017,Milton Keynes Dons,Gillingham,1,0,,,H,1.67,3.8,6.0,1.67,4.01,6.0
E2,19/08/2017,Oldham,Wigan,0,2,,2,A,4.33,3.4,2.0,4.39,3.47,2.0
E2,19/08/2017,Peterboro,Rotherham,2,1,,,H,2.38,3.5,3.1,2.4,3.6,3.1
E2,19/08/2017,Portsmouth,Walsall,1,1,,,D,1.73,3.8,5.5,1.73,3.8,5.53
E2,19/08/2017,Scunthorpe,Oxford,1,0,,,H,2.5,3.4,3.0,2.5,3.46,3.0
E2,19/08/2017,Shrewsbury,Rochdale,3,2,2,1,H,2.6,3.3,3.0,2.6,3.41,3.0
E2,19/08/2017,Southend,Plymouth,1,1,1,,D,2.05,3.6,3.8,2.05,3.63,3.9
E2,26/08/2017,AFC Wimbledon,Doncaster,2,0,,,H,2.75,3.4,2.75,2.75,3.4,2.82
E2,26/08/2017,Blackburn,Milton Keynes Dons,4,1,2,1,H,2.05,3.5,4.0,2.18,3.53,4.0
E2,26/08/2017,Blackpool,Oldham,2,1,2,,H,2.3,3.2,3.6,2.44,3.2,3.6
E2,26/08/2017,Bristol Rvs,Fleetwood Town,3,1,2,,H,2.05,3.6,3.8,2.12,3.6,3.87
E2,26/08/2017,Gillingham,Southend,3,3,,1,D,3.5,3.5,2.2,3.5,3.66,2.21
E2,26/08/2017,Northampton,Peterboro,1,4,,2,A,2.6,3.4,2.88,2.63,3.52,2.9
E2,26/08/2017,Oxford,Shrewsbury,1,1,,,D,2.0,3.6,4.0,2.05,3.6,4.01
E2,26/08/2017,Plymouth,Scunthorpe,0,4,,1,A,2.9,3.4,2.6,2.9,3.5,2.65
E2,26/08/2017,Rochdale,Bury,0,0,,,D,2.05,3.6,3.8,2.05,3.75,3.8
E2,26/08/2017,Rotherham,Charlton,0,2,,1,A,2.45,3.5,3.0,2.45,3.53,3.09
E2,26/08/2017,Walsall,Bradford,3,3,,2,D,3.75,3.3,2.2,3.75,3.3,2.29
E2,26/08/2017,Wigan,Portsmouth,1,1,1,,D,2.0,3.5,4.2,2.1,3.52,4.2
E2,02/09/2017,Blackpool,AFC Wimbledon,1,0,,,H,2.4,3.3,3.25,2.45,3.36,3.28
E2,02/09/2017,Bradford,Bristol Rvs,3,1,1,,H,2.4,3.5,3.1,2.4,3.5,3.18
E2,02/09/2017,Bury,Scunthorpe,0,1,,,A,3.0,3.4,2.5,3.0,3.49,2.55
E2,02/09/2017,Doncaster,Peterboro,0,0,,,D,2.1,3.75,3.5,2.15,3.75,3.5
E2,02/09/2017,Gillingham,Shrewsbury,1,2,,2,A,3.1,3.5,2.4,3.15,3.5,2.45
E2,02/09/2017,Milton Keynes Dons,Oxford,1,1,,1,D,2.5,3.4,3.0,2.5,3.42,3.14
E2,02/09/2017,Oldham,Charlton,3,4,1,2,A,4.0,3.4,2.1,4.0,3.45,2.1
E2,02/09/2017,Southend,Rochdale,0,0,,,D,2.15,3.5,3.6,2.15,3.55,3.64
E2,02/09/2017,Walsall,Plymouth,2,1,1,,H,2.15,3.4,3.75,2.15,3.45,3.89
E2,03/09/2017,Portsmouth,Rotherham,0,1,,1,A,2.1,3.6,3.75,2.1,3.64,3.77
E2,09/09/2017,AFC Wimbledon,Portsmouth,0,2,,1,A,2.88,3.4,2.63,2.88,3.4,2.78
E2,09/09/2017,Bristol Rvs,Walsall,2,1,1,,H,1.95,3.6,4.2,2.01,3.72,4.2
E2,09/09/2017,Charlton,Southend,2,1,,,H,2.3,3.5,3.25,2.38,3.64,3.3
E2,09/09/2017,Fleetwood Town,Oldham,2,2,1,1,D,1.75,3.6,5.75,1.8,3.66,5.75
E2,09/09/2017,Northampton,Doncaster,1,0,1,,H,3.1,3.4,2.45,3.17,3.45,2.45
E2,09/09/2017,Oxford,Gillingham,3,0,,,H,1.65,4.2,5.5,1.67,4.2,5.8
E2,09/09/2017,Peterboro,Bradford,1,3,,3,A,2.5,3.6,2.9,2.65,3.62,2.9
E2,09/09/2017,Plymouth,Milton Keynes Dons,0,1,,1,A,2.9,3.5,2.55,2.92,3.5,2.59
E2,09/09/2017,Rochdale,Blackburn,0,3,,1,A,2.9,3.5,2.55,3.05,3.5,2.57
E2,09/09/2017,Rotherham,Bury,3,2,1,1,H,1.85,3.75,4.5,1.87,3.78,4.71
E2,09/09/2017,Scunthorpe,Blackpool,0,0,,,D,2.0,3.6,4.0,2.03,3.6,4.11
