Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
SP1,15/08/2026,Alaves,Getafe,3,0,,,H,2.35,2.8,3.75,2.4,2.9,3.8
SP1,15/08/2026,Sevilla,Vallecano,2,1,,1,H,2.3,3.1,3.4,2.38,3.25,3.4
SP1,16/08/2026,Santander,Villarreal,2,2,2,2,D,3.2,3.6,2.15,3.25,3.6,2.25
SP1,16/08/2026,Espanol,Levante,3,0,2,,H,2.0,3.25,4.0,2.1,3.35,4.0
SP1,17/08/2026,La Coruna,Elche,1,1,1,,D,2.3,3.0,3.5,2.38,3.1,3.5
SP1,19/08/2026,Ath Madrid,Malaga,2,0,,,H,1.33,5.25,9.5,1.33,5.5,11.5
SP1,20/08/2026,Vallecano,Alaves,1,1,,,D,2.25,3.0,3.6,2.3,3.15,3.75
SP1,21/08/2026,Betis,Sociedad,1,0,,,H,2.05,3.5,3.5,2.12,3.6,3.6
SP1,22/08/2026,Ath Bilbao,Sevilla,1,3,,1,A,1.7,3.6,5.25,1.73,3.7,5.5
SP1,22/08/2026,Valencia,Celta,0,0,,,D,2.35,3.2,3.2,2.38,3.3,3.25
SP1,22/08/2026,Espanol,Real Madrid,1,2,1,1,A,7.0,4.5,1.44,8.2,4.8,1.44
SP1,23/08/2026,Ath Madrid,Villarreal,2,2,,,D,1.85,3.6,4.1,1.91,3.6,4.1
SP1,23/08/2026,Getafe,Santander,1,0,,,H,2.2,2.9,3.9,2.22,3.1,3.95
SP1,23/08/2026,Elche,Barcelona,0,5,,2,A,9.0,5.75,1.3,10.25,5.75,1.33
SP1,24/08/2026,Osasuna,Levante,0,0,,,D,1.83,3.6,4.33,1.84,3.6,4.5
SP1,24/08/2026,Malaga,La Coruna,1,1,1,1,D,2.5,3.1,3.1,2.6,3.1,3.1
SP1,25/08/2026,Valencia,Betis,0,1,,,A,2.8,3.3,2.55,2.83,3.3,2.65
SP1,26/08/2026,Real Madrid,Sociedad,4,1,1,1,H,1.3,6.25,8.0,1.34,6.25,9.3
SP1,27/08/2026,Celta,Osasuna,1,2,1,,A,2.0,3.3,4.0,2.0,3.5,4.3
SP1,27/08/2026,Barcelona,Ath Bilbao,2,0,1,,H,1.33,5.25,8.0,1.34,5.75,9.3
SP1,28/08/2026,Santander,Elche,3,2,3,,H,2.0,3.6,3.6,2.12,3.6,3.6
SP1,28/08/2026,Alaves,Villarreal,1,0,1,,H,3.2,3.5,2.2,3.2,3.6,2.3
SP1,29/08/2026,Levante,Betis,5,2,2,2,H,3.4,3.3,2.2,3.4,3.5,2.25
SP1,29/08/2026,Sociedad,Espanol,2,1,1,1,H,1.91,3.6,4.0,1.91,3.75,4.0
SP1,29/08/2026,Sevilla,Ath Madrid,1,3,,3,A,3.6,3.3,2.1,3.6,3.5,2.15
SP1,30/08/2026,Real Madrid,Malaga,4,0,3,,H,1.11,9.0,21.0,1.14,10.0,21.0
SP1,30/08/2026,La Coruna,Valencia,3,1,2,1,H,2.55,3.0,3.1,2.66,3.1,3.1
SP1,30/08/2026,Celta,Ath Bilbao,0,2,,2,A,2.38,3.2,3.1,2.45,3.3,3.15
SP1,31/08/2026,Osasuna,Getafe,1,0,1,,H,2.2,3.0,3.75,2.26,3.0,3.75
SP1,31/08/2026,Barcelona,Vallecano,5,2,2,1,H,1.17,8.0,13.0,1.2,8.0,15.0
SP1,03/09/2026,Sociedad,Celta,0,0,,,D,1.95,3.6,3.8,2.0,3.6,3.95
