Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
CHN,06/07/2022,Wuhan Three Towns,Guangzhou FC,6,0,,,H,1.36,4.26,9.95,1.4,4.6,11.5
CHN,06/07/2022,Wuhan FC,Hebei,2,1,,,H,1.23,5.33,14.46,1.26,5.9,20.0
CHN,06/07/2022,Zhejiang Professional,Changchun Yatai,0,0,,,D,3.45,3.23,2.12,4.45,3.8,2.3
CHN,07/07/2022,Beijing Guoan,Meizhou Hakka,0,0,,,D,3.1,3.17,2.29,3.4,3.4,2.42
CHN,07/07/2022,Shanghai Shenhua,Hebei,1,0,,,H,1.07,9.68,28.71,1.1,11.5,41.0
CHN,07/07/2022,Cangzhou,Shenzhen,1,2,,,A,3.06,3.17,2.31,3.35,3.41,2.44
CHN,07/07/2022,Henan Songshan Longmen,Guangzhou City,2,1,,,H,1.44,4.4,6.65,1.49,5.25,9.5
CHN,08/07/2022,Henan Songshan Longmen,Beijing Guoan,3,0,,,H,2.1,3.4,3.28,2.2,3.69,3.6
CHN,08/07/2022,Meizhou Hakka,Wuhan FC,2,1,,,H,1.72,3.43,4.99,1.8,3.72,5.5
CHN,08/07/2022,Cangzhou,Guangzhou FC,2,0,,,H,2.67,2.99,2.74,2.99,3.27,2.95
CHN,11/07/2022,Shandong Taishan,Shanghai Shenhua,2,0,,,H,1.24,5.83,10.88,1.28,6.4,13.0
CHN,11/07/2022,Tianjin Jinmen Tiger,Hebei,5,0,,,H,1.02,16.31,39.61,1.05,26.0,67.0
CHN,11/07/2022,Chengdu Rongcheng,Changchun Yatai,2,2,,,D,2.2,3.09,3.39,2.34,3.38,3.84
CHN,01/08/2022,Chengdu Rongcheng,Dalian Pro,1,1,,,D,3.16,3.06,2.33,3.5,3.2,2.45
CHN,01/08/2022,Qingdao FC,Zhejiang Professional,0,1,,,A,2.95,3.0,2.47,3.3,3.27,2.8
CHN,06/08/2022,Henan Songshan Longmen,Shandong Taishan,4,1,,,H,4.44,3.34,1.83,4.75,3.64,1.89
CHN,06/08/2022,Chengdu Rongcheng,Beijing Guoan,2,3,,,A,3.89,3.13,2.02,4.21,3.4,2.1
CHN,06/08/2022,Dalian Pro,Guangzhou City,2,0,,,H,1.92,3.32,4.03,2.13,3.67,4.5
CHN,06/08/2022,Shanghai Shenhua,Shanghai Port,2,0,,,H,2.93,2.87,2.6,3.06,3.07,2.73
CHN,07/08/2022,Chengdu Rongcheng,Tianjin Jinmen Tiger,2,1,,,H,2.54,2.93,2.94,2.8,3.2,3.32
CHN,07/08/2022,Wuhan Three Towns,Wuhan FC,5,0,,,H,1.08,9.82,24.19,1.11,12.0,29.0
CHN,07/08/2022,Guangzhou FC,Shanghai Port,0,1,,,A,10.77,5.32,1.26,14.0,5.9,1.31
CHN,10/08/2022,Henan Songshan Longmen,Hebei,1,0,,,H,1.05,12.28,31.83,1.07,15.0,41.0
CHN,10/08/2022,Cangzhou,Guangzhou City,0,0,,,D,1.47,4.26,6.4,1.61,4.6,7.01
CHN,10/08/2022,Tianjin Jinmen Tiger,Wuhan Three Towns,0,1,,,A,4.91,3.74,1.66,5.52,4.0,1.71
