Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
B1,28/07/2023,St. Gilloise,Anderlecht,2,0,1,,H,2.21,3.46,3.1,2.28,3.63,3.24
B1,29/07/2023,Eupen,Westerlo,2,2,1,,D,3.36,3.46,2.11,3.56,3.58,2.19
B1,29/07/2023,Charleroi,Oud-Heverlee Leuven,1,1,1,,D,1.99,3.59,3.56,2.05,3.73,3.85
B1,29/07/2023,RWD Molenbeek,Genk,0,4,,3,A,3.6,3.69,1.94,3.83,3.9,2.0
B1,30/07/2023,Antwerp,Cercle Brugge,1,0,1,,H,1.82,3.61,4.18,1.9,3.79,4.4
B1,30/07/2023,Gent,Kortrijk,3,2,2,1,H,1.32,5.23,8.52,1.36,5.7,9.0
B1,30/07/2023,Club Brugge,Mechelen,1,1,,1,D,1.47,4.57,6.16,1.52,4.9,6.5
B1,30/07/2023,St Truiden,Standard,1,0,,,H,2.64,3.26,2.63,2.75,3.4,2.74
B1,04/08/2023,Standard,St. Gilloise,0,1,,1,A,3.55,3.61,1.99,3.87,3.83,2.08
B1,05/08/2023,Genk,Eupen,0,1,,1,A,1.29,5.67,8.88,1.33,6.28,10.5
B1,05/08/2023,Cercle Brugge,Charleroi,2,0,2,,H,1.87,3.75,3.8,1.92,4.0,4.0
B1,05/08/2023,Oud-Heverlee Leuven,RWD Molenbeek,1,2,1,1,A,1.78,3.87,4.1,1.83,4.1,4.25
B1,06/08/2023,Anderlecht,Antwerp,1,0,1,,H,2.55,3.5,2.58,2.65,3.75,2.67
B1,06/08/2023,Mechelen,Gent,0,1,,,A,3.81,3.88,1.83,4.0,4.2,1.88
B1,06/08/2023,Westerlo,Club Brugge,0,1,,1,A,3.48,3.72,1.97,3.8,3.9,2.07
B1,06/08/2023,Kortrijk,St Truiden,0,1,,,A,2.8,3.36,2.44,2.9,3.57,2.53
B1,11/08/2023,Antwerp,Kortrijk,6,0,4,,H,1.26,5.86,10.02,1.3,6.31,11.17
B1,12/08/2023,RWD Molenbeek,Mechelen,1,0,,,H,2.24,3.67,2.9,2.38,4.0,3.01
B1,12/08/2023,St. Gilloise,Oud-Heverlee Leuven,5,1,2,1,H,1.47,4.61,6.06,1.53,4.9,7.5
B1,13/08/2023,St Truiden,Anderlecht,0,1,,,A,3.26,3.41,2.15,3.46,3.68,2.21
B1,13/08/2023,Cercle Brugge,Genk,0,1,,,A,2.75,3.67,2.33,2.85,3.92,2.45
B1,13/08/2023,Eupen,Club Brugge,0,5,,3,A,5.28,4.29,1.55,5.62,4.7,1.61
B1,13/08/2023,Charleroi,Standard,1,1,,1,D,2.04,3.59,3.36,2.11,3.91,3.52
B1,13/08/2023,Westerlo,Gent,1,3,1,1,A,3.44,3.79,1.96,3.6,4.1,2.04
B1,18/08/2023,Oud-Heverlee Leuven,Antwerp,1,1,,1,D,4.66,4.07,1.66,5.25,4.3,1.7
B1,19/08/2023,Standard,Cercle Brugge,0,1,,,A,2.85,3.49,2.35,2.94,3.65,2.43
B1,19/08/2023,Mechelen,St. Gilloise,4,0,1,,H,4.2,3.93,1.75,4.4,4.1,1.81
B1,20/08/2023,Anderlecht,Westerlo,2,1,1,,H,1.87,3.69,3.86,1.95,3.95,4.2
