Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
EC,04/08/2018,Aldershot,Barnet,0,0,,,D,2.5,3.5,2.62,2.67,3.41,2.8
EC,04/08/2018,Barrow,Havant & Waterlooville,3,0,1,,H,2.6,3.5,2.54,2.75,3.32,2.74
EC,04/08/2018,Boreham Wood,Dag and Red,1,0,,,H,1.85,3.75,3.8,1.94,3.74,4.26
EC,04/08/2018,Braintree Town,Halifax,0,2,,1,A,2.2,3.4,3.1,2.38,3.43,3.23
EC,04/08/2018,Dover Athletic,Wrexham,0,1,,1,A,2.3,3.5,2.87,2.49,3.5,3.19
EC,04/08/2018,Eastleigh,Solihull,1,2,,,A,2.25,3.5,3.0,2.41,3.4,3.2
EC,04/08/2018,Ebbsfleet,Chesterfield,0,1,,,A,2.25,3.4,3.1,2.32,3.45,3.27
EC,04/08/2018,Fylde,Bromley,2,1,1,,H,1.83,3.6,4.2,1.87,3.81,4.35
EC,04/08/2018,Harrogate,Sutton,2,2,,1,D,2.45,3.4,2.75,2.68,3.45,2.75
EC,04/08/2018,Maidenhead,Gateshead,1,3,,1,A,1.95,3.6,3.6,2.05,3.75,3.92
EC,04/08/2018,Maidstone,Hartlepool,1,1,1,1,D,2.1,3.6,3.2,2.5,3.52,3.26
EC,04/08/2018,Salford,Leyton Orient,1,1,,,D,1.95,3.6,3.6,2.09,3.63,3.72
EC,07/08/2018,Barnet,Braintree Town,1,1,,1,D,1.57,3.8,6.0,1.67,4.26,6.0
EC,07/08/2018,Bromley,Dover Athletic,2,2,1,1,D,2.37,3.5,2.8,2.44,3.5,3.11
EC,07/08/2018,Chesterfield,Aldershot,3,0,2,,H,2.1,3.4,3.4,2.24,3.4,3.53
EC,07/08/2018,Dag and Red,Maidstone,1,2,,1,A,2.4,3.5,2.75,2.46,3.5,3.04
EC,07/08/2018,Gateshead,Salford,2,1,1,1,H,3.5,3.4,2.04,3.5,3.61,2.25
EC,07/08/2018,Halifax,Barrow,2,0,1,,H,2.1,3.4,3.4,2.2,3.5,3.62
EC,07/08/2018,Hartlepool,Harrogate,2,2,,,D,2.5,3.3,2.8,2.59,3.35,2.93
EC,07/08/2018,Havant & Waterlooville,Boreham Wood,0,0,,,D,2.7,3.4,2.5,2.99,3.4,2.6
EC,07/08/2018,Leyton Orient,Ebbsfleet,1,1,1,,D,2.2,3.4,3.2,2.32,3.4,3.45
EC,07/08/2018,Solihull,Maidenhead,1,0,1,,H,2.2,3.3,3.25,2.28,3.43,3.4
EC,07/08/2018,Sutton,Eastleigh,1,0,1,,H,1.75,3.5,4.75,1.81,3.79,4.94
EC,07/08/2018,Wrexham,Fylde,0,0,,,D,2.45,3.3,2.8,2.68,3.3,2.91
EC,11/08/2018,Barnet,Eastleigh,1,2,,1,A,1.57,3.75,6.0,1.62,4.26,6.0
EC,11/08/2018,Bromley,Harrogate,1,1,1,,D,2.04,3.5,3.4,2.16,3.66,3.54
EC,11/08/2018,Chesterfield,Braintree Town,1,0,,,H,1.5,4.0,7.0,1.53,4.5,8.0
EC,11/08/2018,Dag and Red,Maidenhead,2,2,,1,D,2.2,3.4,3.2,2.31,3.52,3.2
EC,11/08/2018,Gateshead,Dover Athletic,2,1,1,1,H,2.4,3.4,2.8,2.44,3.5,2.94
EC,11/08/2018,Halifax,Maidstone,3,0,1,,H,2.37,3.4,2.87,2.49,3.4,3.0
EC,11/08/2018,Hartlepool,Ebbsfleet,0,1,,,A,2.6,3.4,2.6,2.75,3.4,2.67
EC,11/08/2018,Havant & Waterlooville,Fylde,1,1,,1,D,2.6,3.4,2.6,2.7,3.46,2.73
EC,11/08/2018,Leyton Orient,Barrow,2,2,,1,D,1.55,3.8,6.5,1.63,3.95,7.0
EC,11/08/2018,Solihull,Aldershot,1,0,,,H,2.3,3.4,3.0,2.5,3.4,3.08
EC,11/08/2018,Sutton,Salford,2,1,1,1,H,2.3,3.5,2.87,2.45,3.5,3.1
EC,11/08/2018,Wrexham,Boreham Wood,3,0,1,,H,2.3,3.3,3.1,2.4,3.3,3.46
EC,14/08/2018,Aldershot,Dag and Red,2,1,1,,H,2.2,3.5,3.1,2.3,3.55,3.28
EC,14/08/2018,Barrow,Chesterfield,3,2,1,1,H,3.0,3.6,2.2,3.25,3.6,2.34
EC,14/08/2018,Boreham Wood,Gateshead,1,1,1,,D,1.95,3.5,3.75,2.09,3.5,4.0
EC,14/08/2018,Braintree Town,Hartlepool,1,1,,1,D,2.6,3.25,2.7,2.75,3.5,2.7
EC,14/08/2018,Dover Athletic,Havant & Waterlooville,4,3,1,,H,2.2,3.6,3.0,2.38,3.6,3.17
EC,14/08/2018,Eastleigh,Bromley,1,0,1,,H,2.5,3.25,2.8,2.5,3.54,2.91
EC,14/08/2018,Ebbsfleet,Sutton,0,1,,1,A,2.37,3.25,3.0,2.5,3.5,3.2
EC,14/08/2018,Fylde,Solihull,3,1,2,,H,2.04,3.5,3.3,2.14,3.51,3.71
EC,14/08/2018,Harrogate,Barnet,2,0,2,,H,2.62,3.25,2.62,2.75,3.4,2.82
EC,14/08/2018,Maidenhead,Wrexham,0,2,,2,A,2.5,3.25,2.8,2.69,3.35,2.83
EC,14/08/2018,Maidstone,Leyton Orient,1,2,,2,A,3.1,3.3,2.3,3.1,3.4,2.5
EC,14/08/2018,Salford,Halifax,2,1,1,,H,1.85,3.6,4.0,1.93,3.67,4.2
EC,18/08/2018,Aldershot,Harrogate,0,2,,,A,2.2,3.4,3.2,2.28,3.45,3.29
EC,18/08/2018,Barnet,Ebbsfleet,0,3,,1,A,2.0,3.5,3.6,2.17,3.5,3.64
EC,18/08/2018,Braintree Town,Havant & Waterlooville,3,4,2,2,A,2.87,3.3,2.4,3.0,3.4,2.56
EC,18/08/2018,Bromley,Gateshead,1,0,,,H,2.04,3.4,3.5,2.15,3.63,3.5
EC,18/08/2018,Eastleigh,Wrexham,1,3,,2,A,2.87,3.3,2.4,2.94,3.3,2.61
EC,18/08/2018,Fylde,Dover Athletic,4,0,1,,H,1.85,3.6,4.0,1.94,3.75,4.2
EC,18/08/2018,Halifax,Dag and Red,2,1,1,1,H,1.75,3.75,4.33,1.85,3.75,4.75
EC,18/08/2018,Hartlepool,Maidenhead,2,1,,,H,2.37,3.4,2.87,2.46,3.58,3.0
EC,18/08/2018,Leyton Orient,Boreham Wood,1,0,,,H,1.9,3.4,4.0,2.0,3.6,4.19
EC,18/08/2018,Maidstone,Barrow,1,0,1,,H,2.2,3.5,3.1,2.39,3.5,3.6
EC,18/08/2018,Salford,Chesterfield,3,2,1,1,H,2.1,3.4,3.4,2.19,3.52,3.4
EC,18/08/2018,Solihull,Sutton,2,2,,1,D,2.6,3.3,2.62,2.63,3.35,2.8
EC,25/08/2018,Barrow,Braintree Town,1,0,1,,H,1.83,3.6,4.2,1.85,4.02,4.2
EC,25/08/2018,Boreham Wood,Halifax,2,1,,,H,2.2,3.25,3.3,2.33,3.3,3.32
EC,25/08/2018,Chesterfield,Barnet,0,1,,,A,2.1,3.4,3.4,2.2,3.5,3.62
EC,25/08/2018,Dag and Red,Hartlepool,1,2,1,,A,2.37,3.4,2.87,2.62,3.45,2.87
EC,25/08/2018,Dover Athletic,Eastleigh,1,2,,2,A,2.0,3.5,3.6,2.13,3.5,3.6
EC,25/08/2018,Ebbsfleet,Aldershot,3,1,1,1,H,1.95,3.5,3.8,2.05,3.7,3.8
EC,25/08/2018,Gateshead,Leyton Orient,1,1,,,D,2.5,3.4,2.7,2.63,3.4,2.8
EC,25/08/2018,Harrogate,Solihull,3,1,1,1,H,2.1,3.4,3.4,2.17,3.5,3.5
EC,25/08/2018,Havant & Waterlooville,Salford,1,1,1,1,D,2.54,3.5,2.6,2.61,3.66,2.65
EC,25/08/2018,Maidenhead,Maidstone,3,2,1,1,H,2.2,3.4,3.2,2.33,3.6,3.2
EC,25/08/2018,Sutton,Fylde,0,0,,,D,2.1,3.6,3.25,2.2,3.7,3.32
EC,25/08/2018,Wrexham,Bromley,2,2,1,,D,1.83,3.4,4.5,1.9,3.7,4.5
EC,27/08/2018,Aldershot,Sutton,2,1,1,,H,2.87,3.3,2.4,3.04,3.4,2.6
EC,27/08/2018,Barnet,Dag and Red,2,1,1,1,H,1.75,3.5,4.75,1.83,3.9,4.89
EC,27/08/2018,Braintree Town,Maidenhead,0,2,,2,A,3.3,3.5,2.1,3.32,3.6,2.35
EC,27/08/2018,Bromley,Havant & Waterlooville,4,0,2,,H,2.2,3.4,3.2,2.31,3.65,3.2
EC,27/08/2018,Eastleigh,Ebbsfleet,0,1,,1,A,2.62,3.4,2.54,2.76,3.53,2.7
EC,27/08/2018,Fylde,Harrogate,0,0,,,D,2.1,3.5,3.3,2.12,3.7,3.64
EC,27/08/2018,Halifax,Gateshead,1,0,1,,H,2.1,3.5,3.25,2.2,3.55,3.57
EC,27/08/2018,Hartlepool,Chesterfield,1,0,1,,H,2.75,3.4,2.45,2.83,3.41,2.66
EC,27/08/2018,Leyton Orient,Dover Athletic,3,0,,,H,1.75,3.5,4.75,1.84,3.7,4.75
EC,27/08/2018,Maidstone,Boreham Wood,1,2,1,,A,2.87,3.4,2.37,3.04,3.42,2.5
EC,27/08/2018,Salford,Barrow,3,1,1,1,H,1.75,3.75,4.33,1.84,3.84,4.45
EC,27/08/2018,Solihull,Wrexham,1,0,,,H,2.2,3.3,3.1,2.45,3.45,3.22
EC,01/09/2018,Barrow,Solihull,1,2,,,A,2.3,3.5,2.9,2.48,3.5,3.0
EC,01/09/2018,Boreham Wood,Braintree Town,1,1,1,,D,1.53,3.8,6.5,1.57,4.33,6.73
EC,01/09/2018,Chesterfield,Leyton Orient,0,1,,,A,2.3,3.4,3.0,2.47,3.4,3.25
EC,01/09/2018,Dag and Red,Salford,0,0,,,D,3.75,3.6,1.9,3.75,3.89,2.05
EC,01/09/2018,Dover Athletic,Barnet,1,2,,2,A,2.5,3.4,2.7,2.61,3.47,2.75
EC,01/09/2018,Ebbsfleet,Fylde,1,3,,,A,1.9,3.8,3.8,2.05,3.8,3.8
EC,01/09/2018,Gateshead,Maidstone,1,0,,,H,2.1,3.4,3.4,2.17,3.6,3.5
EC,01/09/2018,Harrogate,Eastleigh,4,0,1,,H,1.9,3.6,3.8,1.99,3.81,3.85
EC,01/09/2018,Havant & Waterlooville,Hartlepool,1,2,,1,A,2.04,3.4,3.5,2.16,3.5,3.51
EC,01/09/2018,Maidenhead,Bromley,2,2,1,,D,2.2,3.5,3.1,2.37,3.66,3.1
EC,01/09/2018,Sutton,Halifax,1,1,,,D,1.85,3.6,4.0,1.99,3.6,4.19
EC,01/09/2018,Wrexham,Aldershot,2,0,,,H,2.04,3.4,3.5,2.09,3.5,3.85
EC,04/09/2018,Boreham Wood,Chesterfield,1,0,1,,H,2.2,3.4,3.2,2.32,3.5,3.4
EC,04/09/2018,Bromley,Barnet,0,1,,1,A,2.5,3.3,2.8,2.6,3.44,2.88
EC,04/09/2018,Dag and Red,Braintree Town,1,0,,,H,1.72,3.6,4.75,1.85,3.94,4.8
EC,04/09/2018,Dover Athletic,Ebbsfleet,1,1,1,1,D,2.87,3.4,2.4,3.02,3.5,2.5
EC,04/09/2018,Fylde,Salford,0,2,,1,A,2.3,3.6,2.87,2.38,3.67,3.0
EC,04/09/2018,Gateshead,Harrogate,2,3,1,1,A,2.37,3.5,2.8,2.45,3.5,3.03
EC,04/09/2018,Hartlepool,Barrow,0,0,,,D,1.9,3.75,3.75,2.02,3.79,3.86
EC,04/09/2018,Leyton Orient,Solihull,3,0,1,,H,1.95,3.6,3.6,2.0,3.75,4.06
EC,04/09/2018,Maidenhead,Eastleigh,2,0,2,,H,2.04,3.75,3.25,2.15,3.9,3.6
EC,04/09/2018,Maidstone,Sutton,0,1,,1,A,3.3,3.5,2.1,3.54,3.54,2.19
EC,04/09/2018,Wrexham,Halifax,0,0,,,D,1.95,3.4,3.9,2.05,3.5,4.08
EC,05/09/2018,Havant & Waterlooville,Aldershot,2,1,1,,H,1.95,3.5,3.75,2.11,3.5,3.75
EC,08/09/2018,Aldershot,Bromley,3,2,1,2,H,2.4,3.5,2.8,2.59,3.5,2.81
EC,08/09/2018,Barnet,Maidenhead,1,0,1,,H,1.75,3.75,4.5,1.83,3.9,4.93
EC,08/09/2018,Barrow,Dag and Red,0,1,,,A,1.9,3.5,4.0,1.95,3.61,4.1
EC,08/09/2018,Braintree Town,Wrexham,0,1,,,A,4.33,3.6,1.8,4.6,3.83,1.85
EC,08/09/2018,Chesterfield,Dover Athletic,0,0,,,D,1.72,3.75,4.5,1.81,3.75,5.13
EC,08/09/2018,Eastleigh,Fylde,0,0,,,D,2.87,3.4,2.37,2.87,3.67,2.5
EC,08/09/2018,Ebbsfleet,Gateshead,0,1,,1,A,1.85,3.75,3.8,1.95,3.75,4.2
EC,08/09/2018,Halifax,Leyton Orient,1,1,,,D,2.75,3.4,2.45,2.93,3.42,2.55
EC,08/09/2018,Harrogate,Havant & Waterlooville,3,2,1,1,H,1.85,3.6,4.2,1.91,3.9,4.2
EC,08/09/2018,Salford,Maidstone,1,0,,,H,1.53,4.2,5.75,1.57,4.33,6.28
EC,08/09/2018,Solihull,Hartlepool,0,1,,,A,2.37,3.4,2.87,2.45,3.5,3.24
EC,15/09/2018,Boreham Wood,Barrow,1,1,,,D,1.9,3.5,4.0,1.98,3.64,4.04
EC,15/09/2018,Bromley,Salford,0,2,,1,A,3.0,3.4,2.3,3.01,3.6,2.39
EC,15/09/2018,Dag and Red,Chesterfield,1,1,,1,D,3.1,3.5,2.25,3.2,3.56,2.38
EC,15/09/2018,Dover Athletic,Solihull,0,2,,,A,2.4,3.4,2.8,2.6,3.42,2.86
EC,15/09/2018,Fylde,Aldershot,3,0,2,,H,1.72,3.75,4.5,1.8,3.86,4.61
EC,15/09/2018,Gateshead,Braintree Town,0,1,,,A,1.5,4.0,7.0,1.6,4.25,7.0
EC,15/09/2018,Hartlepool,Eastleigh,1,1,1,,D,1.85,3.6,4.2,2.0,3.75,4.2
EC,15/09/2018,Havant & Waterlooville,Sutton,1,2,1,,A,2.8,3.4,2.4,2.89,3.45,2.52
EC,15/09/2018,Leyton Orient,Barnet,3,1,1,1,H,2.1,3.4,3.4,2.2,3.5,3.51
EC,15/09/2018,Maidenhead,Halifax,3,0,3,,H,2.4,3.3,2.87,2.5,3.4,3.0
EC,15/09/2018,Maidstone,Harrogate,0,2,,2,A,3.6,3.6,1.95,3.7,3.7,2.05
EC,15/09/2018,Wrexham,Ebbsfleet,4,1,4,,H,2.25,3.25,3.2,2.35,3.3,3.39
EC,18/09/2018,Sutton,Boreham Wood,0,4,,3,A,2.04,3.25,3.75,2.09,3.39,4.06
EC,22/09/2018,Aldershot,Dover Athletic,2,0,1,,H,2.0,3.5,3.6,2.09,3.5,3.62
EC,22/09/2018,Barnet,Fylde,1,1,1,1,D,2.14,3.6,3.25,2.29,3.6,3.3
EC,22/09/2018,Barrow,Maidenhead,2,0,1,,H,2.0,3.5,3.6,2.16,3.55,3.6
EC,22/09/2018,Braintree Town,Maidstone,0,1,,,A,2.6,3.4,2.6,2.64,3.4,2.81
EC,22/09/2018,Chesterfield,Gateshead,0,3,,2,A,1.8,3.75,4.2,1.91,3.75,4.7
EC,22/09/2018,Eastleigh,Dag and Red,1,0,,,H,1.95,3.5,3.75,2.16,3.55,3.75
EC,22/09/2018,Ebbsfleet,Havant & Waterlooville,1,1,1,1,D,1.72,3.8,4.5,1.84,3.93,4.5
EC,22/09/2018,Halifax,Hartlepool,1,2,,,A,2.62,3.5,2.5,2.65,3.5,2.81
EC,22/09/2018,Harrogate,Leyton Orient,0,3,,2,A,2.45,3.5,2.7,2.59,3.55,3.0
EC,22/09/2018,Salford,Boreham Wood,3,1,2,,H,1.83,3.6,4.2,1.9,3.7,4.5
EC,22/09/2018,Solihull,Bromley,5,0,4,,H,1.95,3.6,3.6,2.05,3.7,3.73
EC,22/09/2018,Sutton,Wrexham,3,0,2,,H,2.1,3.5,3.4,2.22,3.5,3.6
EC,25/09/2018,Aldershot,Maidstone,0,1,,1,A,1.85,3.5,4.2,1.91,3.67,4.45
EC,25/09/2018,Barnet,Havant & Waterlooville,2,2,1,,D,1.8,3.5,4.5,1.85,3.75,4.61
EC,25/09/2018,Barrow,Gateshead,1,2,1,1,A,2.45,3.25,2.9,2.54,3.34,3.2
EC,25/09/2018,Braintree Town,Leyton Orient,1,5,1,2,A,7.5,3.8,1.5,7.5,4.13,1.63
EC,25/09/2018,Chesterfield,Maidenhead,1,3,,2,A,1.8,3.5,4.5,1.9,3.6,4.7
EC,25/09/2018,Eastleigh,Boreham Wood,1,0,,,H,2.87,3.3,2.4,2.94,3.31,2.61
EC,25/09/2018,Ebbsfleet,Bromley,1,2,1,2,A,1.85,3.4,4.33,1.96,3.65,4.33
