Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
ARG,02/07/2020,Aldosivi,Central Cordoba,0,2,,,A,2.48,2.84,3.21,2.6,3.15,3.37
ARG,03/07/2020,Argentinos Jrs,Rosario Central,2,1,,,H,2.39,2.94,3.24,2.5,3.15,3.47
ARG,03/07/2020,Banfield,Huracan,0,3,,,A,1.99,3.08,4.2,2.1,3.38,5.0
ARG,03/07/2020,Defensa y Justicia,Patronato,2,0,,,H,1.77,3.49,4.62,1.88,3.71,5.42
ARG,11/07/2020,Argentinos Jrs,Aldosivi,0,1,,,A,1.63,3.45,5.67,1.7,3.75,6.35
ARG,11/07/2020,Banfield,Godoy Cruz,1,0,,,H,1.75,3.51,4.48,1.9,3.75,4.97
ARG,11/07/2020,San Lorenzo,Estudiantes L.P.,2,0,,,H,2.78,2.9,2.66,3.09,3.17,2.94
ARG,12/07/2020,Newells Old Boys,Lanus,3,1,,,H,2.17,3.52,2.96,2.29,3.87,3.2
ARG,12/07/2020,Talleres Cordoba,Boca Juniors,0,0,,,D,2.96,2.98,2.43,3.16,3.15,2.55
ARG,12/07/2020,Argentinos Jrs,Estudiantes L.P.,1,0,,,H,1.94,2.97,4.37,2.04,3.25,4.89
ARG,12/07/2020,San Lorenzo,Aldosivi,0,0,,,D,2.36,3.01,3.04,2.49,3.24,3.27
ARG,02/08/2020,Argentinos Jrs,Lanus,0,0,,,D,2.86,2.84,2.73,3.05,3.05,2.87
ARG,02/08/2020,Defensa y Justicia,Colon Santa FE,0,0,,,D,1.62,3.65,5.61,1.67,3.9,6.9
ARG,02/08/2020,Gimnasia L.P.,Patronato,1,1,,,D,1.99,3.06,4.17,2.05,3.37,4.53
ARG,02/08/2020,Banfield,Rosario Central,1,1,,,D,2.4,2.91,3.23,2.55,3.16,3.58
ARG,02/08/2020,Newells Old Boys,Estudiantes L.P.,0,0,,,D,2.16,3.04,3.62,2.27,3.24,3.95
ARG,03/08/2020,Atl. Tucuman,River Plate,1,1,,,D,7.18,4.7,1.4,7.75,5.11,1.49
ARG,03/08/2020,Boca Juniors,Gimnasia L.P.,1,0,,,H,1.51,4.02,6.49,1.57,4.25,8.0
ARG,03/08/2020,San Lorenzo,Lanus,4,3,,,H,2.91,3.07,2.51,3.26,3.28,2.7
ARG,03/08/2020,Independiente,Central Cordoba,3,0,,,H,1.71,3.55,4.98,1.76,3.81,5.66
ARG,11/08/2020,River Plate,Rosario Central,2,1,,,H,1.44,4.21,6.76,1.51,4.54,7.96
ARG,11/08/2020,Arsenal Sarandi,Atl. Tucuman,1,2,,,A,2.17,3.2,3.25,2.37,3.4,3.54
ARG,11/08/2020,Gimnasia L.P.,Velez Sarsfield,2,2,,,D,3.01,2.92,2.46,3.27,3.1,2.75
ARG,11/08/2020,Union de Santa Fe,Racing Club,2,0,,,H,3.43,3.12,2.14,4.04,3.49,2.23
ARG,02/09/2020,Boca Juniors,Atl. Tucuman,2,0,,,H,1.27,5.49,10.54,1.33,6.12,14.0
ARG,02/09/2020,San Lorenzo,Velez Sarsfield,1,0,,,H,2.82,2.81,2.8,2.97,3.02,2.97
ARG,02/09/2020,Racing Club,Independiente,1,0,,,H,2.77,2.95,2.71,2.95,3.27,2.92
ARG,03/09/2020,Newells Old Boys,Godoy Cruz,0,2,,,A,1.39,4.48,8.11,1.48,4.78,9.78
ARG,03/09/2020,Talleres Cordoba,Colon Santa FE,2,0,,,H,1.58,3.64,6.32,1.62,3.94,7.4
ARG,03/09/2020,Union de Santa Fe,Velez Sarsfield,0,3,,,A,3.23,2.8,2.5,3.4,3.02,2.62
ARG,11/09/2020,Newells Old Boys,Boca Juniors,0,2,,,A,4.33,3.34,1.82,4.78,3.74,1.87
ARG,11/09/2020,Independiente,Colon Santa FE,1,1,,,D,1.79,3.35,4.5,1.93,3.7,5.0
ARG,11/09/2020,Talleres Cordoba,Lanus,1,1,,,D,1.97,3.5,3.51,2.4,3.82,4.02
ARG,02/10/2020,Union de Santa Fe,River Plate,1,2,,,A,5.86,3.7,1.59,6.9,3.95,1.67
ARG,02/10/2020,Arsenal Sarandi,Talleres Cordoba,1,1,,,D,2.19,3.35,3.19,2.28,3.58,3.47
ARG,03/10/2020,Estudiantes L.P.,Racing Club,1,2,,,A,2.4,2.93,3.24,2.52,3.18,3.42
ARG,11/10/2020,Central Cordoba,Defensa y Justicia,2,2,,,D,3.07,3.04,2.36,3.28,3.32,2.6
ARG,30/10/2020,Gimnasia L.P.,Patronato,3,0,,,H,1.9,3.15,4.95,1.98,3.4,4.95
ARG,31/10/2020,Talleres Cordoba,Newells Old Boys,3,1,,,H,2.84,2.99,2.45,3.14,3.18,2.6
ARG,31/10/2020,Aldosivi,Estudiantes L.P.,0,0,,,D,3.36,2.94,2.22,3.68,3.15,2.3
ARG,31/10/2020,Velez Sarsfield,Huracan,1,1,,,D,1.7,3.23,5.25,1.8,3.4,6.0
ARG,31/10/2020,Argentinos Jrs,San Lorenzo,0,0,,,D,2.52,2.89,2.89,2.69,3.0,3.12
ARG,02/11/2020,Godoy Cruz,Huracan,2,1,,,H,2.62,2.89,2.93,2.76,3.16,3.06
ARG,13/11/2020,Rosario Central,Banfield,2,4,,,A,2.53,3.19,2.67,2.76,3.5,3.1
ARG,14/11/2020,Atl. Tucuman,Union de Santa Fe,3,1,,,H,2.45,2.96,2.98,2.61,3.13,3.32
ARG,14/11/2020,Aldosivi,San Lorenzo,1,4,,,A,3.2,2.91,2.36,3.56,3.13,2.54
ARG,14/11/2020,Lanus,Newells Old Boys,2,4,,,A,2.86,3.33,2.32,3.04,3.56,2.55
ARG,14/11/2020,Racing Club,Arsenal Sarandi,0,2,,,A,1.76,3.65,4.23,1.85,3.86,4.68
ARG,15/11/2020,Godoy Cruz,River Plate,0,1,,,A,5.28,4.1,1.55,6.29,4.44,1.6
ARG,15/11/2020,Huracan,Gimnasia L.P.,3,2,,,H,3.81,2.96,2.08,4.12,3.18,2.28
ARG,15/11/2020,Estudiantes L.P.,Argentinos Jrs,0,1,,,A,2.36,2.84,3.28,2.49,3.04,3.55
ARG,15/11/2020,Defensa y Justicia,Independiente,0,0,,,D,2.11,3.17,3.42,2.27,3.38,3.9
ARG,16/11/2020,Boca Juniors,Talleres Cordoba,0,1,,,A,1.5,4.0,6.07,1.56,4.5,7.5
ARG,16/11/2020,Velez Sarsfield,Patronato,1,0,,,H,1.65,3.67,4.98,1.76,4.06,6.0
ARG,17/11/2020,Colon Santa FE,Central Cordoba,2,0,,,H,2.15,3.01,3.57,2.26,3.36,3.96
ARG,20/11/2020,Atl. Tucuman,Racing Club,2,0,,,H,1.76,3.76,4.08,1.82,4.08,4.48
ARG,20/11/2020,Arsenal Sarandi,Union de Santa Fe,2,3,,,A,2.1,3.39,3.27,2.23,3.6,4.13
ARG,20/11/2020,Boca Juniors,Lanus,1,2,,,A,1.49,4.12,5.86,1.54,5.4,6.9
ARG,21/11/2020,Banfield,River Plate,0,2,,,A,2.79,3.36,2.35,3.03,3.72,2.5
ARG,21/11/2020,Colon Santa FE,Defensa y Justicia,2,0,,,H,2.11,3.12,3.46,2.3,3.36,3.75
ARG,21/11/2020,Huracan,Velez Sarsfield,1,2,,,A,2.97,3.13,2.35,3.19,3.29,2.71
ARG,22/11/2020,Independiente,Central Cordoba,0,0,,,D,2.17,2.97,3.51,2.29,3.28,3.9
ARG,22/11/2020,Estudiantes L.P.,Aldosivi,0,1,,,A,1.68,3.39,5.2,1.78,3.58,5.88
ARG,22/11/2020,Patronato,Gimnasia L.P.,0,0,,,D,3.65,3.19,2.04,4.15,3.54,2.11
ARG,23/11/2020,San Lorenzo,Argentinos Jrs,2,0,,,H,2.48,2.92,2.98,2.65,3.16,3.46
ARG,23/11/2020,Godoy Cruz,Rosario Central,0,1,,,A,3.29,3.4,2.07,3.54,3.6,2.14
ARG,24/11/2020,Newells Old Boys,Talleres Cordoba,1,1,,,D,2.24,3.32,3.0,2.44,3.5,3.4
ARG,28/11/2020,Racing Club,Union de Santa Fe,1,0,,,H,2.93,3.13,2.38,3.15,3.29,2.47
