Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
NOR,11/07/2020,Mjondalen,Stromsgodset,3,0,,,H,2.91,3.37,2.37,3.05,3.56,2.48
NOR,11/07/2020,Brann,Haugesund,1,2,,,A,2.17,3.43,3.23,2.24,3.61,3.4
NOR,12/07/2020,Valerenga,Rosenborg,1,0,,,H,2.31,3.46,2.94,2.4,3.64,3.17
NOR,15/07/2020,Bodo/Glimt,Kristiansund,2,1,,,H,1.24,6.51,9.25,1.28,7.0,10.5
NOR,15/07/2020,Molde,Viking,5,0,,,H,1.3,5.71,8.4,1.33,6.45,9.6
NOR,15/07/2020,Sandefjord,Aalesund,1,0,,,H,2.65,3.46,2.51,2.8,3.56,2.58
NOR,15/07/2020,Stromsgodset,Mjondalen,2,1,,,H,2.62,3.46,2.54,2.75,3.72,2.65
NOR,15/07/2020,Valerenga,Haugesund,1,0,,,H,2.4,3.26,2.93,2.51,3.59,3.2
NOR,15/07/2020,Odd,Brann,1,0,,,H,2.63,3.32,2.61,2.75,3.54,2.73
NOR,16/07/2020,Stabaek,Sarpsborg 08,1,1,,,D,2.76,3.09,2.64,2.95,3.25,2.75
NOR,16/07/2020,Start,Rosenborg,0,0,,,D,4.88,4.12,1.62,5.8,4.5,1.67
NOR,18/07/2020,Mjondalen,Bodo/Glimt,2,3,,,A,6.62,4.93,1.41,7.6,5.25,1.48
NOR,18/07/2020,Haugesund,Viking,0,2,,,A,2.12,3.38,3.34,2.25,3.56,3.45
NOR,19/07/2020,Aalesund,Stabaek,1,3,,,A,2.4,3.44,2.79,2.55,3.6,2.94
NOR,19/07/2020,Kristiansund,Valerenga,0,0,,,D,2.01,3.6,3.45,2.2,3.85,3.7
NOR,19/07/2020,Rosenborg,Sandefjord,2,1,,,H,1.4,4.75,7.07,1.44,5.05,8.03
NOR,19/07/2020,Sarpsborg 08,Odd,2,0,,,H,2.06,3.34,3.54,2.17,3.56,3.76
NOR,19/07/2020,Stromsgodset,Molde,0,4,,,A,5.16,4.45,1.54,5.75,4.8,1.59
NOR,19/07/2020,Brann,Start,1,1,,,D,1.69,3.85,4.67,1.73,4.0,5.0
NOR,25/07/2020,Odd,Aalesund,3,2,,,H,1.78,3.8,4.24,1.83,4.05,5.1
NOR,25/07/2020,Brann,Kristiansund,1,1,,,D,2.13,3.52,3.22,2.24,3.85,3.45
NOR,26/07/2020,Bodo/Glimt,Molde,3,1,,,H,1.78,4.21,3.82,1.89,4.45,4.0
NOR,26/07/2020,Sandefjord,Mjondalen,1,0,,,H,3.01,3.22,2.38,3.22,3.4,2.54
NOR,26/07/2020,Start,Stabaek,0,0,,,D,2.7,3.46,2.46,2.92,3.65,2.61
NOR,26/07/2020,Valerenga,Stromsgodset,2,0,,,H,2.04,3.57,3.41,2.15,3.75,3.92
NOR,26/07/2020,Viking,Sarpsborg 08,3,0,,,H,2.45,3.36,2.81,2.67,3.5,2.95
NOR,26/07/2020,Haugesund,Rosenborg,1,0,,,H,2.86,3.19,2.5,3.09,3.35,2.72
NOR,29/07/2020,Aalesund,Start,3,2,,,H,2.26,3.44,3.05,2.44,3.55,3.3
NOR,29/07/2020,Kristiansund,Sandefjord,3,1,,,H,1.49,4.39,6.08,1.57,4.62,6.95
NOR,29/07/2020,Mjondalen,Odd,0,2,,,A,2.98,3.29,2.36,3.24,3.45,2.53
NOR,29/07/2020,Sarpsborg 08,Haugesund,0,0,,,D,2.27,3.16,3.26,2.39,3.36,3.52
NOR,29/07/2020,Stromsgodset,Brann,3,1,,,H,2.89,3.55,2.31,3.06,3.78,2.52
NOR,29/07/2020,Molde,Valerenga,4,1,,,H,1.67,4.01,4.68,1.76,4.3,5.15
NOR,30/07/2020,Stabaek,Bodo/Glimt,2,2,,,D,4.47,4.24,1.66,5.0,4.6,1.72
NOR,30/07/2020,Rosenborg,Viking,3,0,,,H,1.98,3.7,3.46,2.11,3.95,3.88
NOR,08/08/2020,Valerenga,Bodo/Glimt,2,2,,,D,3.7,4.03,1.84,4.15,4.22,1.94
NOR,11/08/2020,Bodo/Glimt,Aalesund,7,0,,,H,1.14,8.3,15.26,1.17,9.5,20.0
NOR,11/08/2020,Molde,Kristiansund,2,2,,,D,1.48,4.69,5.73,1.54,5.0,6.4
NOR,11/08/2020,Sandefjord,Stabaek,0,0,,,D,3.07,3.2,2.36,3.25,3.4,2.48
NOR,11/08/2020,Start,Sarpsborg 08,3,2,,,H,2.69,3.4,2.52,2.81,3.54,2.62
NOR,11/08/2020,Viking,Rosenborg,3,0,,,H,4.03,4.12,1.75,4.33,4.38,1.8
NOR,11/08/2020,Valerenga,Odd,2,0,,,H,1.85,3.87,3.83,1.91,4.07,4.01
NOR,15/08/2020,Sarpsborg 08,Molde,2,1,,,H,3.56,3.88,1.91,4.0,4.1,1.98
NOR,16/08/2020,Brann,Mjondalen,0,1,,,A,1.63,3.93,5.16,1.7,4.33,5.95
NOR,16/08/2020,Haugesund,Stromsgodset,2,3,,,A,1.95,3.49,3.79,2.07,3.69,4.05
NOR,16/08/2020,Odd,Kristiansund,2,1,,,H,1.93,3.59,3.77,2.06,3.7,4.05
NOR,16/08/2020,Sandefjord,Bodo/Glimt,1,2,,,A,4.95,4.43,1.57,5.4,5.0,1.65
NOR,16/08/2020,Viking,Stabaek,3,3,,,D,1.74,3.85,4.4,1.82,4.2,4.75
NOR,16/08/2020,Rosenborg,Aalesund,3,2,,,H,1.34,5.41,7.57,1.4,6.25,9.0
NOR,17/08/2020,Start,Valerenga,2,1,,,H,2.84,3.39,2.4,3.12,3.7,2.65
NOR,22/08/2020,Molde,Odd,2,0,,,H,1.67,4.1,4.6,1.74,4.35,5.05
NOR,22/08/2020,Aalesund,Haugesund,1,3,,,A,2.81,3.39,2.43,3.0,3.6,2.6
NOR,22/08/2020,Bodo/Glimt,Start,6,0,,,H,1.22,6.57,10.66,1.28,7.4,12.5
NOR,22/08/2020,Kristiansund,Sarpsborg 08,4,1,,,H,2.08,3.58,3.3,2.2,3.85,3.54
NOR,22/08/2020,Stromsgodset,Viking,0,2,,,A,2.39,3.74,2.66,2.55,3.94,2.82
NOR,22/08/2020,Valerenga,Sandefjord,2,1,,,H,1.57,4.08,5.57,1.64,4.3,6.25
NOR,22/08/2020,Mjondalen,Rosenborg,0,2,,,A,3.62,3.47,2.02,3.9,3.74,2.14
NOR,24/08/2020,Stabaek,Brann,0,2,,,A,2.69,3.35,2.54,2.85,3.55,2.77
NOR,29/08/2020,Haugesund,Valerenga,2,1,,,H,2.49,3.15,2.91,2.65,3.42,3.06
