Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,AvgCH,AvgCD,AvgCA,MaxCH,MaxCD,MaxCA
RUS,03/07/2020,Orenburg,Arsenal Tula,2,0,,,H,2.25,3.16,3.25,2.42,3.45,3.5
RUS,03/07/2020,Dynamo Moscow,Tambov,1,0,,,H,1.64,3.68,5.46,1.8,3.97,6.6
RUS,07/07/2020,Tambov,Akhmat Grozny,1,2,,,A,2.97,3.1,2.47,3.3,3.3,2.6
RUS,07/07/2020,Arsenal Tula,Krylya Sovetov,2,4,,,A,2.2,3.19,3.38,2.38,3.44,3.62
RUS,11/07/2020,Ural,Spartak Moscow,2,2,,,D,4.56,3.34,1.83,5.49,3.57,1.89
RUS,11/07/2020,Arsenal Tula,R. Volgograd,1,1,,,D,1.86,3.36,4.42,1.94,3.61,4.79
RUS,11/07/2020,Tambov,Akhmat Grozny,0,1,,,A,4.64,3.5,1.78,5.15,3.87,1.83
RUS,12/07/2020,Sochi,Akhmat Grozny,2,0,,,H,2.7,3.02,2.75,2.8,3.24,2.91
RUS,15/07/2020,Ural,Arsenal Tula,1,3,,,A,2.26,3.2,3.23,2.62,3.48,3.61
RUS,15/07/2020,Krylya Sovetov,Krasnodar,0,0,,,D,4.72,3.79,1.7,5.46,4.2,1.76
RUS,15/07/2020,Spartak Moscow,Akhmat Grozny,3,0,,,H,2.1,3.3,3.49,2.2,3.5,4.05
RUS,15/07/2020,Zenit,Orenburg,4,1,,,H,1.24,6.16,10.27,1.28,7.5,13.25
RUS,16/07/2020,Rubin Kazan,FK Rostov,0,0,,,D,2.79,2.99,2.68,2.97,3.24,2.82
RUS,16/07/2020,Ufa,Dynamo Moscow,0,1,,,A,4.07,3.0,2.06,5.3,3.3,2.19
RUS,16/07/2020,Lokomotiv Moscow,CSKA Moscow,2,1,,,H,2.98,3.16,2.42,3.24,3.35,2.56
RUS,16/07/2020,Tambov,Sochi,3,0,,,H,2.44,3.32,2.82,2.55,3.4,2.88
RUS,19/07/2020,Krasnodar,Dynamo Moscow,0,2,,,A,1.58,3.84,5.75,1.65,4.25,7.0
RUS,22/07/2020,CSKA Moscow,Tambov,2,0,,,H,1.29,5.56,9.35,1.33,6.45,12.75
RUS,22/07/2020,Dynamo Moscow,Orenburg,0,1,,,A,1.61,3.78,5.57,1.68,4.1,6.15
RUS,22/07/2020,FK Rostov,Zenit,1,2,,,A,2.11,3.59,3.19,2.24,3.95,3.34
RUS,22/07/2020,Krasnodar,Akhmat Grozny,4,0,,,H,1.36,4.97,7.82,1.41,5.3,9.6
RUS,22/07/2020,Rubin Kazan,Spartak Moscow,1,2,,,A,3.12,3.2,2.3,3.46,3.3,2.48
RUS,22/07/2020,Ufa,Arsenal Tula,0,0,,,D,2.64,2.89,2.92,2.85,3.06,3.13
